#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.3 0.3]
#! SET kt 1.0
100 112 382 110 618
200 204 674 210 1326
300 297 989 341 2011
400 402 1416 448 2584
500 463 1807 533 3193
600 520 2157 602 3843
700 563 2544 646 4456
800 586 2992 675 5008
900 595 3416 689 5584
1000 603 3936 705 6064
1100 613 4422 720 6578
1200 627 4932 733 7068
1300 639 5532 746 7468
1400 651 6092 759 7908
1500 662 6583 768 8417
1600 675 7077 776 8923
1700 684 7605 783 9395
1800 690 8144 795 9856
1900 702 8658 802 10342
2000 718 9148 808 10852
2100 724 9725 822 11275
2200 734 10168 832 11832
2300 744 10567 849 12433
2400 754 11108 864 12892
2500 762 11615 873 13385
2600 769 12101 888 13899
2700 777 12611 898 14389
2800 807 13176 917 14824
2900 815 13662 929 15338
3000 827 14217 945 15783
3100 834 14691 953 16309
3200 848 15130 961 16870
3300 856 15619 967 17381
3400 863 16098 977 17902
3500 873 16463 984 18537
3600 879 16905 994 19095
3700 884 17425 1002 19575
3800 892 17898 1019 20102
3900 902 18406 1031 20594
4000 913 18884 1039 21116
4100 920 19381 1046 21619
4200 924 19778 1056 22222
4300 935 20322 1063 22678
4400 943 20774 1069 23226
4500 949 21262 1076 23738
4600 961 21711 1088 24289
4700 971 22173 1094 24827
4800 981 22645 1112 25355
4900 992 23064 1127 25936
5000 1013 23588 1149 26412
5100 1023 24014 1159 26986
5200 1035 24462 1172 27538
5300 1043 24902 1182 28098
5400 1050 25391 1190 28609
5500 1062 25893 1202 29107
5600 1070 26353 1213 29647
5700 1083 26902 1226 30098
5800 1090 27362 1241 30638
5900 1102 27884 1259 31116
6000 1114 28432 1269 31568
6100 1130 28948 1282 32052
6200 1136 29384 1286 32616
6300 1144 29960 1296 33040
6400 1156 30443 1311 33557
6500 1168 30967 1322 34033
6600 1188 31456 1336 34544
6700 1198 31976 1347 35024
6800 1205 32453 1354 35547
6900 1222 32909 1372 36091
7000 1233 33446 1379 36554
7100 1242 34023 1385 36977
7200 1259 34573 1396 37427
7300 1271 35143 1406 37857
7400 1277 35646 1414 38354
7500 1302 36134 1425 38866
7600 1314 36667 1441 39333
7700 1328 37159 1454 39841
7800 1338 37639 1463 40361
7900 1353 38125 1478 40875
8000 1358 38630 1486 41370
8100 1370 39119 1500 41881
8200 1380 39582 1513 42418
8300 1384 40078 1522 42922
8400 1402 40575 1534 43425
8500 1407 41058 1554 43942
8600 1419 41460 1564 44540
8700 1432 41975 1577 45025
8800 1444 42405 1588 45595
8900 1455 42812 1601 46188
9000 1469 43356 1621 46644
9100 1476 43901 1631 47099
9200 1486 44355 1641 47645
9300 1500 44861 1651 48139
9400 1523 45359 1659 48641
9500 1534 45856 1676 49144
9600 1547 46342 1689 49658
9700 1557 46772 1699 50228
9800 1571 47285 1708 50715
9900 1581 47801 1719 51199
10000 1590 48263 1728 51737
10100 1602 48761 1747 52239
10200 1613 49263 1756 52737
10300 1621 49710 1764 53290
10400 1633 50137 1769 53863
10500 1641 50604 1780 54396
10600 1651 51121 1789 54879
10700 1659 51603 1793 55397
10800 1665 52110 1802 55890
10900 1682 52634 1817 56366
11000 1687 53175 1826 56825
11100 1693 53677 1830 57323
11200 1705 54218 1839 57782
11300 1717 54638 1851 58362
11400 1732 55139 1856 58861
11500 1746 55706 1868 59294
11600 1759 56262 1885 59738
11700 1765 56829 1903 60171
11800 1780 57405 1912 60595
11900 1795 57930 1933 61070
12000 1811 58387 1954 61613
12100 1832 58910 1970 62090
12200 1840 59368 1984 62632
12300 1849 59885 1997 63115
12400 1861 60365 2005 63635
12500 1880 60914 2022 64086
12600 1890 61343 2037 64657
12700 1907 61847 2055 65153
12800 1923 62405 2064 65595
12900 1938 62910 2080 66090
13000 1953 63352 2098 66648
13100 1963 63817 2108 67183
13200 1975 64289 2128 67711
13300 1987 64771 2139 68229
13400 1997 65306 2151 68694
13500 2013 65811 2162 69189
13600 2018 66338 2174 69662
13700 2028 66870 2187 70130
13800 2035 67394 2200 70606
13900 2045 67920 2206 71080
14000 2057 68464 2222 71536
14100 2069 68947 2236 72053
14200 2082 69449 2252 72551
14300 2089 69938 2266 73062
14400 2096 70485 2274 73515
