#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.45 0.45]
#! SET kt 1.0
100 67 101 77 899
200 143 267 170 1733
300 230 503 272 2497
400 307 831 355 3169
500 348 1242 410 3758
600 376 1705 455 4295
700 418 1764 514 5236
800 479 1869 592 6131
900 548 2039 670 6961
1000 620 2281 750 7719
1100 684 2596 821 8404
1200 742 2971 870 9029
1300 770 3197 897 9803
1400 785 3559 923 10441
1500 804 3786 935 11214
1600 804 4161 939 11839
1700 807 4586 946 12414
1800 811 5070 950 12930
1900 815 5638 951 13362
2000 818 6099 956 13901
2100 821 6628 958 14372
2200 826 7097 960 14903
2300 829 7615 963 15385
2400 833 8102 968 15898
2500 836 8751 969 16249
2600 838 9435 973 16565
2700 842 9927 978 17073
2800 846 10451 980 17549
2900 854 10935 983 18065
3000 858 11535 986 18465
3100 859 12010 991 18990
3200 864 12487 993 19513
3300 872 12996 994 20004
3400 874 13412 996 20588
3500 879 13840 998 21160
3600 880 14350 999 21650
3700 881 14761 1000 22239
3800 883 15356 1003 22644
3900 885 15860 1004 23140
4000 888 16364 1004 23636
4100 892 16921 1006 24079
4200 895 17416 1009 24584
4300 897 17899 1012 25101
4400 899 18438 1016 25562
4500 899 18953 1018 26047
4600 901 19383 1021 26617
4700 902 19762 1022 27238
4800 907 20229 1026 27771
4900 910 20756 1029 28244
5000 912 21291 1031 28709
5100 913 21840 1032 29160
5200 917 22352 1034 29648
5300 921 22808 1035 30192
5400 924 23265 1036 30735
5500 928 23728 1040 31272
5600 932 24231 1048 31769
5700 935 24781 1053 32219
5800 939 25278 1057 32722
5900 941 25734 1059 33266
6000 945 26220 1062 33780
6100 948 26688 1066 34312
6200 951 27132 1069 34868
6300 952 27773 1073 35227
6400 959 28283 1078 35717
6500 961 28800 1081 36200
6600 965 29448 1086 36552
6700 968 29960 1088 37040
6800 972 30465 1094 37535
6900 972 30968 1097 38032
7000 974 31439 1100 38561
7100 975 31844 1101 39156
7200 978 32299 1103 39701
7300 978 32859 1108 40141
7400 980 33386 1109 40614
7500 982 33945 1113 41055
7600 982 34470 1115 41530
7700 985 34951 1118 42049
7800 989 35459 1122 42541
7900 991 36023 1123 42977
8000 993 36500 1126 43500
8100 996 36994 1127 44006
8200 998 37522 1131 44478
8300 1000 38092 1136 44908
8400 1001 38693 1138 45307
8500 1009 39144 1142 45856
8600 1012 39569 1147 46431
8700 1014 40000 1149 47000
8800 1015 40560 1155 47440
8900 1019 41092 1157 47908
9000 1021 41588 1159 48412
9100 1021 42044 1162 48956
9200 1023 42493 1167 49507
9300 1026 42971 1172 50029
9400 1031 43518 1172 50482
9500 1033 44023 1178 50977
9600 1036 44583 1178 51417
9700 1041 45078 1180 51922
9800 1042 45583 1182 52417
9900 1043 46125 1183 52875
10000 1044 46586 1185 53414
10100 1047 46985 1188 54015
10200 1050 47419 1191 54581
10300 1052 47921 1193 55079
10400 1054 48342 1194 55658
10500 1056 48830 1196 56170
10600 1056 49196 1198 56804
10700 1059 49622 1199 57378
10800 1060 50029 1200 57971
10900 1061 50570 1202 58430
11000 1065 51016 1202 58984
11100 1066 51485 1202 59515
11200 1069 51906 1206 60094
11300 1070 52382 1207 60618
11400 1071 52940 1213 61060
11500 1075 53324 1213 61676
11600 1077 53883 1215 62117
11700 1079 54358 1220 62642
11800 1081 54935 1222 63065
11900 1082 55368 1223 63632
12000 1083 55833 1226 64167
12100 1085 56482 1227 64518
12200 1087 57051 1230 64949
12300 1090 57534 1237 65466
12400 1092 57992 1241 66008
12500 1093 58533 1243 66467
12600 1093 59091 1243 66909
12700 1097 59627 1245 67373
12800 1099 60124 1250 67876
12900 1100 60752 1251 68248
13000 1101 61159 1255 68841
13100 1102 61538 1255 69462
13200 1104 62052 1256 69948
13300 1111 62580 1257 70420
13400 1115 63187 1260 70813
13500 1115 63690 1260 71310
13600 1119 64220 1264 71780
13700 1120 64752 1267 72248
13800 1121 65116 1270 72884
13900 1126 65583 1272 73417
14000 1128 66122 1275 73878
14100 1129 66747 1276 74253
14200 1131 67275 1278 74725
14300 1139 67758 1287 75242
14400 1141 68264 1288 75736
14500 1143 68734 1290 76266
14600 1146 69241 1290 76759
14700 1146 69580 1292 77420
14800 1147 69988 1294 78012
14900 1151 70465 1296 78535
15000 1153 70980 1297 79020
15100 1156 71493 1299 79507
15200 1157 71984 1300 80016
15300 1157 72444 1300 80556
15400 1160 72944 1302 81056
15500 1161 73497 1305 81503
15600 1164 73961 1308 82039
15700 1166 74490 1314 82510
15800 1169 75052 1317 82948
15900 1172 75539 1319 83461
16000 1173 76002 1320 83998
16100 1176 76515 1327 84485
16200 1177 77013 1328 84987
16300 1178 77503 1331 85497
16400 1184 77987 1333 86013
16500 1188 78465 1337 86535
16600 1191 78849 1343 87151
16700 1196 79324 1345 87676
16800 1196 79909 1348 88091
16900 1202 80501 1349 88499
17000 1205 81001 1358 88999
17100 1206 81503 1361 89497
17200 1210 81922 1364 90078
17300 1215 82340 1366 90660
17400 1216 82659 1370 91341
17500 1218 83152 1375 91848
17600 1221 83688 1380 92312
17700 1223 84262 1382 92738
17800 1225 84725 1388 93275
17900 1228 85186 1392 93814
18000 1229 85687 1393 94313
18100 1233 86205 1394 94795
18200 1234 86586 1399 95414
18300 1234 87253 1401 95747
18400 1237 87767 1405 96233
18500 1241 88279 1405 96721
18600 1245 88675 1406 97325
18700 1249 89158 1408 97842
18800 1257 89624 1413 98376
18900 1262 90022 1416 98978
19000 1262 90560 1420 99440
19100 1262 91040 1423 99960
19200 1263 91398 1425 100602
19300 1265 91898 1428 101102
19400 1270 92497 1432 101503
19500 1274 93062 1434 101938
19600 1274 93525 1436 102475
19700 1275 94006 1441 102994
19800 1277 94455 1443 103545
19900 1279 95095 1444 103905
20000 1281 95542 1447 104458
20100 1287 96044 1450 104956
20200 1290 96578 1456 105422
20300 1293 97154 1457 105846
20400 1294 97792 1460 106208
20500 1297 98236 1465 106764
20600 1300 98711 1467 107289
20700 1305 99214 1471 107786
20800 1308 99786 1474 108214
20900 1311 100337 1478 108663
21000 1319 100865 1480 109135
21100 1323 101411 1484 109589
21200 1324 101938 1484 110062
21300 1326 102435 1487 110565
21400 1330 102927 1489 111073
21500 1334 103480 1490 111520
21600 1337 103942 1495 112058
21700 1341 104401 1497 112599
