#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.25 0.25]
#! SET kt 1.0
18100 3585 89304 3694 91696
18200 3611 89820 3716 92180
18300 3631 90362 3736 92638
18400 3649 90854 3757 93146
18500 3664 91370 3772 93630
18600 3685 91933 3786 94067
18700 3698 92442 3809 94558
18800 3718 92915 3825 95085
18900 3738 93414 3841 95586
19000 3753 93911 3850 96089
19100 3768 94435 3867 96565
19200 3787 94903 3890 97097
19300 3800 95372 3910 97628
19400 3818 95920 3921 98080
19500 3830 96398 3930 98602
19600 3850 96926 3946 99074
19700 3865 97472 3966 99528
19800 3888 98028 3989 99972
19900 3907 98503 4010 100497
20000 3930 98983 4027 101017
20100 3947 99491 4041 101509
20200 3972 99976 4062 102024
20300 3983 100495 4069 102505
20400 3997 100987 4082 103013
20500 4012 101510 4093 103490
20600 4028 101977 4106 104023
20700 4044 102468 4123 104532
20800 4066 102966 4141 105034
20900 4085 103437 4157 105563
21000 4099 103941 4174 106059
21100 4118 104421 4189 106579
21200 4130 104926 4205 107074
21300 4151 105454 4217 107546
21400 4164 105918 4240 108082
21500 4190 106385 4254 108615
21600 4206 106836 4279 109164
21700 4222 107308 4298 109692
21800 4243 107826 4314 110174
21900 4262 108400 4333 110600
22000 4278 108861 4351 111139
22100 4301 109400 4376 111600
22200 4315 109821 4393 112179
22300 4338 110361 4412 112639
22400 4350 110885 4428 113115
22500 4369 111325 4444 113675
22600 4381 111793 4458 114207
22700 4389 112290 4476 114710
22800 4408 112871 4496 115129
22900 4429 113363 4513 115637
23000 4447 113897 4532 116103
23100 4457 114374 4549 116626
23200 4473 114823 4566 117177
23300 4490 115320 4583 117680
23400 4505 115769 4604 118231
23500 4522 116259 4628 118741
23600 4537 116762 4649 119238
23700 4548 117189 4662 119811
23800 4565 117634 4674 120366
23900 4589 118150 4690 120850
24000 4609 118637 4712 121363
24100 4624 119159 4726 121841
24200 4641 119662 4747 122338
24300 4656 120135 4764 122865
24400 4673 120605 4781 123395
24500 4688 121041 4795 123959
24600 4708 121499 4815 124501
24700 4725 121982 4832 125018
24800 4738 122447 4848 125553
24900 4748 122951 4862 126049
25000 4774 123442 4885 126558
25100 4798 123921 4899 127079
25200 4815 124388 4921 127612
25300 4835 124932 4937 128068
25400 4852 125434 4952 128566
25500 4863 125949 4973 129051
25600 4875 126503 4990 129497
25700 4888 127026 5006 129974
25800 4904 127554 5021 130446
25900 4926 127945 5044 131055
26000 4941 128402 5058 131598
26100 4961 128866 5077 132134
26200 4981 129400 5091 132600
26300 5001 129877 5112 133123
26400 5015 130334 5128 133666
26500 5028 130796 5143 134204
26600 5049 131280 5162 134720
26700 5065 131711 5175 135289
26800 5087 132251 5194 135749
26900 5105 132786 5220 136214
27000 5124 133281 5235 136719
27100 5139 133802 5245 137198
27200 5152 134282 5267 137718
27300 5174 134728 5285 138272
27400 5192 135255 5305 138745
27500 5210 135768 5318 139232
27600 5224 136255 5330 139745
27700 5236 136724 5346 140276
27800 5249 137171 5360 140829
27900 5264 137687 5378 141313
28000 5275 138207 5395 141793
28100 5288 138666 5403 142334
28200 5310 139148 5422 142852
28300 5318 139629 5435 143371
28400 5335 140125 5451 143875
28500 5353 140652 5474 144348
28600 5362 141169 5492 144831
28700 5377 141669 5512 145331
28800 5395 142100 5534 145900
28900 5409 142621 5557 146379
29000 5429 143152 5574 146848
29100 5449 143645 5596 147355
29200 5466 144133 5612 147867
29300 5482 144645 5624 148355
29400 5496 145183 5639 148817
29500 5511 145673 5652 149327
29600 5528 146161 5662 149839
29700 5544 146621 5675 150379
29800 5559 147106 5691 150894
29900 5571 147583 5716 151417
30000 5586 148059 5731 151941
30100 5607 148576 5756 152424
30200 5620 149078 5768 152922
30300 5639 149584 5783 153416
30400 5655 150054 5792 153946
30500 5667 150536 5824 154464
30600 5678 151075 5834 154925
30700 5689 151537 5851 155463
30800 5701 152071 5874 155929
30900 5714 152622 5892 156378
31000 5735 153116 5915 156884
31100 5750 153580 5932 157420
31200 5766 154104 5956 157896
31300 5781 154601 5976 158399
31400 5804 155070 6003 158930
31500 5820 155541 6015 159459
31600 5833 156006 6024 159994
31700 5853 156502 6041 160498
31800 5869 157007 6052 160993
31900 5884 157445 6070 161555
32000 5900 157957 6081 162043
32100 5913 158448 6094 162552
32200 5933 158883 6106 163117
32300 5962 159368 6123 163632
32400 5980 159882 6142 164118
32500 6001 160335 6156 164665
32600 6016 160837 6167 165163
32700 6030 161385 6189 165615
32800 6049 161899 6202 166101
32900 6069 162368 6217 166632
33000 6082 162816 6230 167184
33100 6099 163277 6242 167723
33200 6120 163734 6259 168266
33300 6133 164227 6273 168773
33400 6152 164655 6284 169345
33500 6162 165156 6295 169844
33600 6185 165603 6319 170397
33700 6200 166048 6344 170952
33800 6214 166597 6363 171403
33900 6232 167120 6378 171880
34000 6250 167595 6401 172405
34100 6266 168045 6419 172955
34200 6282 168492 6427 173508
34300 6306 168971 6453 174029
34400 6335 169441 6472 174559
34500 6357 169946 6483 175054
34600 6374 170387 6500 175613
34700 6383 170896 6518 176104
34800 6407 171421 6531 176579
34900 6425 171917 6549 177083
35000 6447 172376 6572 177624
35100 6465 172887 6579 178113
35200 6479 173362 6597 178638
35300 6500 173822 6623 179178
35400 6515 174316 6643 179684
35500 6531 174809 6662 180191
35600 6546 175380 6678 180620
35700 6563 175877 6694 181123
35800 6591 176344 6706 181656
35900 6618 176856 6726 182144
36000 6633 177306 6741 182694
36100 6655 177811 6755 183189
36200 6671 178282 6775 183718
36300 6695 178720 6793 184280
36400 6717 179138 6813 184862
36500 6738 179628 6824 185372
36600 6755 180130 6839 185870
36700 6782 180656 6864 186344
36800 6793 181165 6882 186835
36900 6807 181643 6891 187357
37000 6822 182068 6909 187932
37100 6848 182562 6928 188438
37200 6867 183074 6945 188926
37300 6883 183520 6960 189480
37400 6900 184047 6975 189953
37500 6918 184578 6987 190422
37600 6933 185076 7008 190924
37700 6954 185560 7036 191440
37800 6968 186091 7067 191909
37900 6990 186575 7077 192425
38000 7011 187036 7098 192964
38100 7030 187555 7119 193445
38200 7047 188022 7139 193978
38300 7071 188537 7154 194463
38400 7091 189009 7170 194991
38500 7113 189480 7193 195520
38600 7141 189961 7211 196039
38700 7168 190500 7237 196500
38800 7185 190988 7252 197012
38900 7195 191526 7269 197474
39000 7221 192075 7288 197925
39100 7244 192578 7301 198422
39200 7265 193066 7323 198934
39300 7290 193543 7339 199457
39400 7313 194058 7357 199942
39500 7336 194554 7371 200446
39600 7350 195036 7387 200964
39700 7366 195571 7405 201429
39800 7383 196087 7422 201913
39900 7412 196591 7445 202409
40000 7427 197089 7466 202911
40100 7443 197622 7478 203378
40200 7453 198113 7499 203887
40300 7473 198605 7526 204395
40400 7487 199072 7542 204928
40500 7499 199523 7559 205477
40600 7513 200032 7582 205968
40700 7525 200550 7592 206450
40800 7542 201119 7614 206881
40900 7556 201648 7634 207352
41000 7574 202153 7651 207847
41100 7593 202673 7675 208327
41200 7611 203169 7703 208831
41300 7628 203729 7723 209271
41400 7644 204268 7739 209732
41500 7659 204779 7756 210221
41600 7687 205221 7777 210779
41700 7711 205703 7801 211297
41800 7730 206199 7826 211801
41900 7744 206653 7849 212347
42000 7765 207102 7864 212898
42100 7774 207576 7885 213424
42200 7785 208068 7902 213932
42300 7799 208617 7927 214383
42400 7823 209141 7947 214859
42500 7845 209667 7967 215333
42600 7866 210154 7985 215846
42700 7889 210689 8011 216311
42800 7903 211213 8028 216787
42900 7917 211687 8048 217313
43000 7931 212215 8061 217785
43100 7947 212705 8077 218295
43200 7974 213227 8111 218773
43300 7984 213735 8125 219265
43400 7999 214233 8150 219767
43500 8019 214720 8165 220280
43600 8028 215213 8181 220787
43700 8047 215651 8202 221349
43800 8058 216086 8224 221914
43900 8077 216672 8245 222328
44000 8088 217200 8264 222800
44100 8102 217693 8278 223307
44200 8121 218203 8288 223797
44300 8144 218627 8305 224373
44400 8169 219069 8325 224931
44500 8183 219567 8336 225433
44600 8202 220060 8354 225940
44700 8219 220510 8372 226490
44800 8240 221029 8393 226971
44900 8256 221568 8406 227432
45000 8272 222069 8418 227931
45100 8287 222571 8435 228429
45200 8308 223048 8451 228952
45300 8321 223560 8467 229440
45400 8339 224083 8483 229917
45500 8358 224624 8504 230376
45600 8373 225118 8519 230882
45700 8382 225627 8534 231373
45800 8399 226126 8551 231874
45900 8422 226542 8565 232458
46000 8436 227045 8588 232955
46100 8452 227496 8602 233504
46200 8462 227981 8612 234019
46300 8483 228489 8631 234511
46400 8500 228984 8649 235016
46500 8520 229504 8667 235496
46600 8526 229999 8681 236001
46700 8544 230485 8698 236515
46800 8563 230984 8724 237016
46900 8579 231465 8736 237535
47000 8599 231928 8755 238072
47100 8611 232409 8769 238591
47200 8627 232901 8787 239099
47300 8642 233322 8801 239678
47400 8659 233792 8821 240208
47500 8682 234275 8840 240725
47600 8704 234746 8857 241254
47700 8719 235192 8874 241808
47800 8743 235668 8890 242332
47900 8762 236153 8911 242847
48000 8779 236642 8928 243358
48100 8799 237205 8945 243795
48200 8813 237737 8965 244263
48300 8842 238250 8985 244750
48400 8869 238715 9004 245285
48500 8882 239114 9017 245886
48600 8894 239612 9036 246388
48700 8916 240131 9053 246869
48800 8937 240603 9075 247397
48900 8957 241069 9088 247931
49000 8971 241603 9101 248397
49100 8993 242206 9122 248794
49200 9007 242693 9135 249307
49300 9015 243205 9147 249795
49400 9025 243686 9162 250314
49500 9046 244186 9178 250814
49600 9063 244655 9194 251345
49700 9076 245150 9218 251850
49800 9096 245627 9229 252373
49900 9111 246079 9244 252921
50000 9130 246552 9266 253448
50100 9141 247076 9279 253924
50200 9158 247510 9298 254490
50300 9183 248111 9320 254889
50400 9201 248605 9337 255395
50500 9222 249182 9355 255818
50600 9247 249690 9367 256310
50700 9271 250193 9387 256807
50800 9291 250665 9400 257335
50900 9314 251149 9412 257851
51000 9331 251652 9421 258348
51100 9343 252133 9438 258867
51200 9363 252652 9460 259348
51300 9380 253216 9481 259784
51400 9398 253728 9499 260272
51500 9416 254162 9513 260838
51600 9434 254627 9530 261373
51700 9456 255090 9547 261910
51800 9475 255581 9563 262419
51900 9497 256078 9585 262922
52000 9512 256590 9611 263410
52100 9535 257060 9632 263940
52200 9554 257509 9654 264491
52300 9581 257983 9678 265017
52400 9597 258479 9696 265521
52500 9610 258965 9704 266035
52600 9626 259449 9715 266551
52700 9644 259955 9733 267045
52800 9655 260426 9751 267574
52900 9682 260902 9774 268098
53000 9698 261426 9795 268574
53100 9709 261976 9809 269024
53200 9719 262505 9823 269495
53300 9732 262999 9837 270001
53400 9748 263460 9858 270540
53500 9762 264015 9877 270985
53600 9783 264488 9896 271512
53700 9800 264923 9914 272077
53800 9827 265436 9937 272564
53900 9841 265935 9963 273065
54000 9854 266393 9981 273607
54100 9871 266812 9991 274188
54200 9895 267276 10011 274724
54300 9920 267707 10034 275293
54400 9937 268221 10055 275779
54500 9955 268770 10072 276230
54600 9975 269325 10093 276675
54700 9987 269720 10114 277280
54800 10001 270217 10134 277783
54900 10019 270647 10143 278353
55000 10043 271132 10163 278868
55100 10051 271532 10186 279468
55200 10072 272054 10199 279946
55300 10092 272552 10217 280448
55400 10107 273012 10232 280988
55500 10126 273541 10254 281459
55600 10141 274026 10267 281974
55700 10157 274496 10285 282504
55800 10172 275020 10304 282980
55900 10187 275516 10320 283484
56000 10202 275998 10328 284002
56100 10220 276546 10339 284454
56200 10231 277101 10351 284899
56300 10251 277612 10361 285388
56400 10265 278083 10376 285917
56500 10282 278568 10396 286432
56600 10300 279055 10414 286945
56700 10320 279514 10428 287486
56800 10340 280022 10455 287978
56900 10361 280428 10467 288572
57000 10376 280926 10483 289074
57100 10394 281407 10495 289593
57200 10412 281900 10507 290100
57300 10435 282445 10521 290555
57400 10451 283029 10537 290971
57500 10470 283511 10552 291489
57600 10493 283992 10570 292008
57700 10507 284477 10593 292523
57800 10526 284963 10608 293037
57900 10547 285436 10624 293564
58000 10566 285927 10643 294073
58100 10583 286389 10673 294611
58200 10602 286959 10687 295041
58300 10626 287423 10704 295577
58400 10646 287960 10721 296040
58500 10666 288486 10748 296514
58600 10691 288971 10773 297029
58700 10707 289469 10792 297531
58800 10725 289998 10805 298002
58900 10750 290477 10817 298523
59000 10766 290964 10837 299036
59100 10783 291451 10849 299549
59200 10812 291967 10867 300033
59300 10834 292472 10890 300528
59400 10846 292952 10907 301048
59500 10872 293457 10927 301543
59600 10885 293987 10942 302013
59700 10900 294524 10963 302476
59800 10910 294977 10971 303023
59900 10926 295465 10997 303535
60000 10950 295897 11009 304103
60100 10964 296387 11023 304613
60200 10989 296915 11033 305085
60300 11007 297423 11042 305577
60400 11025 297945 11052 306055
60500 11042 298439 11072 306561
60600 11063 298930 11088 307070
60700 11078 299437 11106 307563
60800 11095 299912 11130 308088
60900 11102 300405 11152 308595
61000 11126 300857 11166 309143
61100 11142 301372 11180 309628
61200 11156 301864 11193 310136
61300 11171 302382 11206 310618
61400 11187 302892 11217 311108
61500 11207 303334 11236 311666
61600 11226 303860 11258 312140
61700 11243 304341 11279 312659
61800 11254 304830 11297 313170
61900 11266 305397 11316 313603
62000 11278 305928 11334 314072
62100 11293 306449 11356 314551
62200 11306 306997 11370 315003
62300 11330 307456 11388 315544
62400 11352 307981 11399 316019
62500 11369 308456 11415 316544
62600 11383 308961 11432 317039
62700 11402 309450 11463 317550
62800 11425 309924 11483 318076
62900 11449 310432 11506 318568
63000 11460 310906 11528 319094
63100 11475 311377 11549 319623
63200 11493 311857 11567 320143
63300 11515 312390 11583 320610
63400 11531 312857 11608 321143
63500 11546 313336 11620 321664
63600 11559 313815 11631 322185
63700 11578 314288 11648 322712
63800 11595 314868 11673 323132
63900 11607 315376 11682 323624
64000 11618 315859 11692 324141
64100 11653 316341 11719 324659
64200 11676 316861 11730 325139
64300 11693 317397 11750 325603
64400 11713 317895 11776 326105
64500 11739 318374 11802 326626
64600 11753 318825 11822 327175
64700 11774 319333 11833 327667
64800 11793 319740 11852 328260
64900 11814 320264 11872 328736
65000 11829 320844 11890 329156
65100 11848 321370 11904 329630
65200 11864 321792 11919 330208
65300 11880 322202 11942 330798
65400 11900 322745 11961 331255
65500 11917 323274 11977 331726
65600 11931 323753 12000 332247
65700 11952 324227 12023 332773
65800 11970 324713 12038 333287
65900 11989 325197 12051 333803
66000 12006 325732 12067 334268
66100 12026 326214 12082 334786
66200 12037 326689 12097 335311
66300 12054 327171 12109 335829
66400 12074 327706 12128 336294
66500 12093 328200 12141 336800
66600 12109 328700 12159 337300
66700 12121 329224 12182 337776
66800 12138 329736 12199 338264
66900 12158 330226 12222 338774
67000 12181 330696 12238 339304
67100 12202 331158 12251 339842
67200 12219 331635 12264 340365
67300 12247 332110 12287 340890
67400 12264 332567 12298 341433
67500 12280 333068 12324 341932
67600 12299 333569 12341 342431
67700 12320 334012 12367 342988
67800 12338 334438 12383 343562
67900 12357 334935 12405 344065
68000 12368 335434 12425 344566
68100 12381 335876 12443 345124
68200 12393 336294 12456 345706
68300 12404 336821 12476 346179
68400 12418 337275 12496 346725
68500 12435 337831 12517 347169
68600 12458 338328 12526 347672
68700 12468 338875 12544 348125
68800 12484 339387 12565 348613
68900 12495 339982 12575 349018
69000 12505 340460 12594 349540
69100 12523 340980 12614 350020
69200 12541 341499 12632 350501
69300 12557 342079 12648 350921
69400 12569 342612 12663 351388
69500 12589 343148 12689 351852
69600 12608 343656 12702 352344
69700 12630 344174 12721 352826
69800 12643 344647 12734 353353
69900 12664 345193 12757 353807
70000 12677 345673 12773 354327
70100 12696 346202 12787 354798
70200 12708 346693 12808 355307
70300 12724 347207 12827 355793
70400 12739 347738 12847 356262
70500 12749 348208 12863 356792
70600 12769 348705 12891 357295
70700 12790 349198 12908 357802
70800 12807 349686 12920 358314
70900 12819 350162 12935 358838
71000 12835 350636 12956 359364
71100 12854 351150 12975 359850
71200 12877 351605 12994 360395
71300 12895 352139 13009 360861
71400 12910 352659 13026 361341
71500 12922 353202 13042 361798
71600 12935 353683 13050 362317
71700 12948 354123 13061 362877
71800 12963 354608 13071 363392
71900 12977 355131 13076 363869
72000 12994 355544 13097 364456
72100 13013 356085 13128 364915
72200 13031 356578 13153 365422
72300 13041 357066 13174 365934
72400 13060 357583 13192 366417
72500 13074 358086 13207 366914
72600 13097 358594 13235 367406
72700 13114 359080 13246 367920
72800 13132 359646 13264 368354
72900 13149 360154 13290 368846
73000 13172 360678 13302 369322
73100 13194 361198 13325 369802
73200 13217 361649 13341 370351
73300 13239 362186 13363 370814
73400 13251 362610 13380 371390
73500 13275 363082 13402 371918
73600 13287 363598 13415 372402
73700 13306 364134 13443 372866
73800 13329 364604 13468 373396
73900 13344 365082 13488 373918
74000 13360 365576 13504 374424
74100 13371 366094 13516 374906
74200 13390 366625 13536 375375
74300 13415 367106 13552 375894
74400 13430 367577 13573 376423
74500 13446 368005 13596 376995
74600 13456 368463 13614 377537
74700 13475 368878 13629 378122
74800 13495 369366 13645 378634
74900 13512 369873 13667 379127
75000 13526 370363 13681 379637
75100 13548 370869 13701 380131
75200 13562 371336 13716 380664
75300 13577 371779 13727 381221
75400 13596 372213 13748 381787
75500 13612 372737 13775 382263
75600 13624 373185 13788 382815
75700 13641 373663 13809 383337
75800 13664 374127 13829 383873
75900 13680 374690 13846 384310
76000 13697 375190 13860 384810
76100 13710 375701 13874 385299
76200 13725 376171 13896 385829
76300 13738 376684 13907 386316
76400 13762 377199 13926 386801
76500 13774 377717 13933 387283
76600 13794 378267 13946 387733
76700 13809 378761 13967 388239
76800 13823 379247 13979 388753
76900 13842 379771 14001 389229
77000 13853 380216 14013 389784
77100 13877 380796 14037 390204
77200 13896 381255 14064 390745
77300 13911 381730 14077 391270
77400 13933 382264 14095 391736
77500 13942 382750 14112 392250
77600 13968 383239 14126 392761
77700 13980 383716 14138 393284
77800 14003 384171 14164 393829
77900 14018 384630 14180 394370
78000 14042 385178 14206 394822
78100 14056 385762 14233 395238
78200 14068 386275 14251 395725
78300 14090 386759 14263 396241
78400 14109 387265 14284 396735
78500 14122 387755 14299 397245
78600 14141 388283 14317 397717
78700 14157 388741 14333 398259
78800 14170 389207 14350 398793
78900 14191 389696 14365 399304
79000 14219 390234 14381 399766
79100 14242 390696 14391 400304
79200 14269 391204 14411 400796
79300 14284 391670 14426 401330
79400 14301 392135 14447 401865
79500 14324 392669 14471 402331
79600 14337 393127 14489 402873
79700 14352 393580 14507 403420
79800 14366 394078 14534 403922
79900 14383 394567 14550 404433
80000 14404 395073 14564 404927
80100 14422 395594 14583 405406
80200 14430 396056 14593 405944
80300 14444 396519 14606 406481
80400 14464 396971 14618 407029
80500 14485 397462 14635 407538
80600 14493 397947 14646 408053
80700 14509 398486 14665 408514
80800 14525 398904 14683 409096
80900 14537 399399 14700 409601
81000 14551 399894 14729 410106
81100 14576 400390 14745 410610
81200 14595 400856 14769 411144
81300 14609 401301 14796 411699
81400 14626 401819 14822 412181
81500 14648 402306 14840 412694
81600 14667 402823 14862 413177
81700 14679 403321 14880 413679
81800 14694 403869 14902 414131
81900 14711 404387 14922 414613
82000 14733 404824 14938 415176
82100 14745 405218 14954 415782
82200 14757 405732 14965 416268
82300 14774 406192 14980 416808
82400 14792 406700 14994 417300
82500 14808 407176 15011 417824
82600 14832 407671 15033 418329
82700 14851 408150 15047 418850
82800 14867 408684 15052 419316
82900 14887 409210 15066 419790
83000 14899 409751 15076 420249
83100 14917 410273 15086 420727
83200 14928 410753 15102 421247
83300 14944 411233 15118 421767
83400 14966 411756 15135 422244
83500 14978 412254 15147 422746
83600 14988 412775 15166 423225
83700 15001 413252 15184 423748
83800 15009 413753 15201 424247
83900 15025 414266 15215 424734
84000 15040 414764 15229 425236
84100 15054 415285 15241 425715
84200 15066 415804 15255 426196
84300 15086 416272 15267 426728
84400 15111 416837 15282 427163
84500 15125 417332 15293 427668
84600 15143 417847 15308 428153
84700 15160 418330 15321 428670
84800 15171 418831 15333 429169
84900 15189 419284 15358 429716
85000 15207 419800 15372 430200
85100 15226 420299 15390 430701
85200 15241 420784 15407 431216
85300 15271 421273 15433 431727
85400 15288 421809 15452 432191
85500 15303 422292 15465 432708
85600 15320 422719 15482 433281
85700 15342 423179 15492 433821
85800 15360 423609 15503 434391
85900 15377 424095 15520 434905
86000 15389 424592 15536 435408
86100 15404 425130 15557 435870
86200 15421 425622 15570 436378
86300 15432 426122 15584 436878
86400 15446 426589 15603 437411
86500 15462 427062 15614 437938
86600 15472 427463 15622 438537
86700 15488 427941 15646 439059
86800 15508 428402 15663 439598
86900 15542 428941 15681 440059
87000 15558 429401 15699 440599
87100 15570 429904 15713 441096
87200 15595 430435 15740 441565
87300 15615 430949 15750 442051
87400 15625 431412 15762 442588
87500 15641 431971 15777 443029
87600 15655 432421 15793 443579
87700 15666 432909 15813 444091
87800 15676 433394 15830 444606
87900 15694 433873 15850 445127
88000 15708 434347 15867 445653
88100 15724 434829 15881 446171
88200 15738 435313 15899 446687
88300 15752 435789 15907 447211
88400 15771 436237 15920 447763
88500 15778 436727 15936 448273
88600 15802 437250 15946 448750
88700 15827 437783 15969 449217
88800 15848 438282 15993 449718
88900 15879 438803 16015 450197
89000 15903 439301 16044 450699
89100 15936 439826 16062 451174
89200 15951 440322 16084 451678
89300 15970 440840 16097 452160
89400 15987 441366 16121 452634
89500 16007 441837 16138 453163
89600 16026 442367 16157 453633
89700 16046 442868 16168 454132
89800 16060 443403 16183 454597
89900 16072 443881 16197 455119
90000 16091 444320 16214 455680
90100 16107 444823 16235 456177
90200 16121 445312 16251 456688
90300 16136 445845 16263 457155
90400 16159 446374 16279 457626
90500 16180 446889 16307 458111
90600 16195 447385 16324 458615
90700 16211 447900 16340 459100
90800 16233 448436 16362 459564
90900 16248 448923 16378 460077
91000 16268 449425 16399 460575
91100 16287 449913 16422 461087
91200 16308 450380 16440 461620
91300 16330 450877 16454 462123
91400 16361 451360 16475 462640
91500 16378 451892 16486 463108
91600 16402 452428 16510 463572
91700 16424 452929 16531 464071
91800 16442 453411 16548 464589
91900 16464 453926 16559 465074
92000 16479 454398 16568 465602
92100 16494 454873 16587 466127
92200 16512 455331 16606 466669
92300 16527 455873 16623 467127
92400 16555 456388 16645 467612
92500 16569 456831 16659 468169
92600 16584 457330 16678 468670
92700 16595 457865 16693 469135
