#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.5 0.5]
#! SET kt 1.0
100 72 211 84 789
200 152 403 190 1597
300 248 679 296 2321
400 319 1054 407 2946
500 387 1515 482 3485
600 457 1695 570 4305
700 543 1936 654 5064
800 605 2252 719 5748
900 648 2623 772 6377
1000 693 3035 810 6965
1100 724 3490 843 7510
1200 736 4010 851 7990
1300 745 4653 859 8347
1400 753 5239 867 8761
1500 755 5749 871 9251
1600 759 6296 874 9704
1700 760 6727 878 10273
1800 768 7124 881 10876
1900 769 7662 883 11338
2000 769 8124 891 11876
2100 777 8633 896 12367
2200 781 9020 899 12980
2300 787 9502 906 13498
2400 792 10099 909 13901
2500 796 10699 910 14301
2600 800 11235 915 14765
2700 803 11735 921 15265
2800 810 12182 930 15818
2900 817 12729 934 16271
3000 820 13250 943 16750
3100 825 13848 945 17152
3200 829 14327 948 17673
3300 831 14794 953 18206
3400 833 15351 955 18649
3500 837 15952 958 19048
3600 840 16375 961 19625
3700 842 16971 961 20029
3800 847 17435 967 20565
3900 851 17872 970 21128
4000 855 18341 973 21659
4100 858 18788 978 22212
4200 867 19287 981 22713
4300 871 19741 985 23259
4400 877 20202 988 23798
4500 885 20775 990 24225
4600 892 21310 998 24690
4700 892 21876 1000 25124
4800 895 22339 1003 25661
4900 896 22805 1006 26195
5000 898 23263 1011 26737
5100 900 23670 1012 27330
5200 903 24217 1014 27783
5300 906 24672 1016 28328
5400 910 25214 1017 28786
5500 914 25810 1023 29190
5600 920 26408 1024 29592
5700 931 26875 1027 30125
5800 936 27283 1032 30717
5900 938 27790 1034 31210
6000 944 28368 1037 31632
6100 946 28830 1041 32170
6200 953 29402 1046 32598
6300 956 29891 1050 33109
6400 962 30287 1055 33713
6500 964 30775 1056 34225
6600 972 31181 1059 34819
6700 975 31620 1061 35380
6800 978 32032 1068 35968
6900 980 32558 1070 36442
7000 985 33055 1075 36945
7100 988 33602 1078 37398
7200 991 33915 1082 38085
7300 997 34442 1087 38558
7400 997 34930 1089 39070
7500 1002 35392 1094 39608
7600 1010 35874 1100 40126
7700 1016 36447 1102 40553
7800 1021 37020 1106 40980
7900 1024 37540 1108 41460
8000 1028 38036 1113 41964
8100 1031 38594 1117 42406
8200 1038 39148 1124 42852
8300 1039 39687 1125 43313
8400 1039 40170 1127 43830
8500 1045 40641 1130 44359
8600 1051 41072 1132 44928
8700 1055 41512 1132 45488
8800 1060 42018 1133 45982
8900 1065 42587 1134 46413
9000 1067 43049 1140 46951
9100 1068 43498 1143 47502
9200 1071 44109 1148 47891
9300 1078 44677 1152 48323
9400 1082 45192 1155 48808
9500 1085 45629 1158 49371
9600 1088 46019 1165 49981
9700 1093 46431 1169 50569
9800 1096 46875 1170 51125
9900 1098 47370 1171 51630
10000 1103 47925 1174 52075
10100 1106 48527 1180 52473
10200 1113 49002 1182 52998
10300 1113 49516 1184 53484
10400 1116 49938 1188 54062
10500 1117 50394 1190 54606
10600 1119 50914 1191 55086
10700 1121 51407 1193 55593
10800 1121 51965 1195 56035
10900 1122 52465 1198 56535
11000 1131 52978 1203 57022
11100 1131 53449 1207 57551
11200 1134 53970 1210 58030
11300 1135 54515 1215 58485
11400 1141 55075 1220 58925
11500 1147 55559 1224 59441
11600 1151 56007 1226 59993
11700 1155 56489 1231 60511
11800 1159 57121 1234 60879
11900 1159 57614 1238 61386
12000 1162 57991 1243 62009
12100 1167 58536 1246 62464
12200 1173 59039 1249 62961
12300 1175 59638 1252 63362
12400 1178 60155 1255 63845
12500 1180 60592 1257 64408
12600 1185 61000 1260 65000
12700 1190 61405 1264 65595
12800 1193 61792 1267 66208
12900 1194 62240 1269 66760
13000 1199 62766 1272 67234
13100 1201 63235 1275 67765
13200 1205 63692 1279 68308
13300 1213 64246 1285 68754
13400 1214 64672 1294 69328
13500 1219 65151 1296 69849
13600 1222 65673 1299 70327
13700 1225 66186 1303 70814
13800 1229 66716 1308 71284
13900 1233 67120 1311 71880
14000 1240 67656 1314 72344
14100 1244 68023 1320 72977
14200 1251 68536 1325 73464
14300 1254 69010 1331 73990
14400 1257 69469 1334 74531
14500 1259 69968 1337 75032
14600 1262 70492 1339 75508
14700 1267 71046 1343 75954
14800 1273 71616 1345 76384
14900 1277 72223 1351 76777
15000 1279 72690 1356 77310
15100 1281 73273 1360 77727
15200 1285 73740 1363 78260
15300 1290 74164 1365 78836
15400 1291 74611 1370 79389
15500 1293 75025 1371 79975
15600 1296 75564 1374 80436
15700 1300 76013 1377 80987
15800 1303 76517 1381 81483
15900 1305 76947 1383 82053
16000 1313 77452 1386 82548
16100 1315 77772 1391 83228
16200 1319 78302 1393 83698
16300 1321 78672 1395 84328
16400 1324 79150 1403 84850
16500 1328 79606 1407 85394
16600 1334 80045 1414 85955
16700 1335 80478 1420 86522
16800 1339 80901 1422 87099
16900 1345 81340 1427 87660
17000 1351 81798 1432 88202
17100 1353 82259 1436 88741
17200 1361 82747 1439 89253
17300 1364 83122 1444 89878
17400 1370 83633 1452 90367
17500 1374 84086 1456 90914
17600 1380 84640 1459 91360
17700 1387 85041 1463 91959
17800 1392 85526 1463 92474
17900 1398 86079 1473 92921
18000 1403 86629 1477 93371
18100 1409 87182 1486 93818
18200 1413 87670 1493 94330
18300 1415 88161 1502 94839
18400 1422 88757 1510 95243
18500 1426 89298 1512 95702
18600 1430 89813 1514 96187
18700 1435 90302 1519 96698
18800 1440 90719 1526 97281
18900 1442 91189 1527 97811
19000 1443 91680 1529 98320
19100 1446 92160 1530 98840
19200 1448 92608 1533 99392
19300 1451 93113 1535 99887
19400 1458 93574 1543 100426
19500 1460 93991 1548 101009
19600 1462 94483 1552 101517
19700 1469 94958 1554 102042
19800 1474 95434 1554 102566
19900 1479 95922 1557 103078
20000 1481 96449 1558 103551
20100 1486 96906 1563 104094
20200 1491 97521 1565 104479
20300 1495 97986 1572 105014
20400 1497 98456 1575 105544
20500 1502 98961 1579 106039
20600 1507 99561 1583 106439
20700 1509 100096 1585 106904
20800 1515 100609 1587 107391
20900 1519 101162 1591 107838
21000 1523 101672 1595 108328
21100 1529 102199 1596 108801
21200 1534 102734 1606 109266
21300 1537 103310 1608 109690
21400 1543 103873 1611 110127
21500 1549 104410 1613 110590
21600 1549 104703 1617 111297
21700 1550 105213 1622 111787
21800 1556 105635 1624 112365
21900 1560 106102 1627 112898
22000 1563 106550 1630 113450
22100 1565 107047 1632 113953
22200 1569 107580 1640 114420
22300 1573 108024 1644 114976
22400 1579 108470 1648 115530
22500 1584 108961 1657 116039
22600 1588 109420 1660 116580
22700 1593 109911 1663 117089
22800 1595 110482 1666 117518
22900 1598 110999 1669 118001
23000 1598 111647 1670 118353
23100 1602 112178 1674 118822
23200 1604 112716 1674 119284
23300 1608 113373 1677 119627
23400 1613 113832 1680 120168
23500 1614 114388 1681 120612
23600 1619 114791 1682 121209
23700 1621 115206 1685 121794
23800 1622 115655 1687 122345
23900 1624 116151 1689 122849
24000 1631 116620 1702 123380
24100 1631 117137 1704 123863
24200 1633 117641 1709 124359
24300 1637 118225 1714 124775
24400 1639 118813 1720 125187
24500 1644 119241 1721 125759
24600 1647 119703 1724 126297
24700 1647 120181 1729 126819
24800 1648 120628 1732 127372
24900 1649 121191 1733 127809
25000 1655 121631 1736 128369
25100 1659 122195 1740 128805
25200 1665 122604 1743 129396
25300 1670 123168 1746 129832
25400 1675 123765 1747 130235
25500 1679 124294 1750 130706
25600 1685 124827 1754 131173
25700 1690 125361 1760 131639
25800 1692 125771 1768 132229
25900 1692 126231 1769 132769
26000 1693 126729 1772 133271
26100 1697 127127 1773 133873
26200 1703 127661 1782 134339
26300 1707 128235 1791 134765
26400 1712 128772 1798 135228
26500 1716 129350 1808 135650
26600 1720 129735 1809 136265
26700 1721 130222 1812 136778
26800 1727 130623 1816 137377
26900 1731 131110 1823 137890
27000 1736 131539 1825 138461
27100 1740 131993 1827 139007
27200 1742 132454 1830 139546
27300 1744 132895 1835 140105
27400 1748 133426 1842 140574
27500 1750 133941 1844 141059
27600 1752 134455 1846 141545
27700 1755 135122 1847 141878
27800 1759 135681 1850 142319
27900 1766 136182 1853 142818
28000 1771 136724 1857 143276
28100 1776 137319 1860 143681
28200 1779 137733 1865 144267
28300 1782 138364 1872 144636
28400 1785 138799 1874 145201
28500 1787 139203 1878 145797
28600 1793 139601 1881 146399
28700 1797 140196 1885 146804
28800 1799 140742 1887 147258
28900 1802 141215 1890 147785
29000 1804 141788 1896 148212
29100 1810 142354 1899 148646
29200 1813 142830 1903 149170
29300 1816 143284 1904 149716
29400 1817 143801 1908 150199
29500 1819 144235 1911 150765
29600 1827 144733 1912 151267
29700 1833 145270 1916 151730
29800 1837 145778 1919 152222
29900 1843 146309 1923 152691
30000 1843 146770 1925 153230
30100 1849 147241 1932 153759
30200 1855 147651 1935 154349
30300 1856 148206 1939 154794
30400 1861 148767 1941 155233
30500 1862 149313 1944 155687
30600 1866 149803 1948 156197
30700 1869 150311 1953 156689
30800 1872 150779 1954 157221
30900 1876 151183 1958 157817
31000 1880 151647 1962 158353
31100 1881 152105 1965 158895
31200 1885 152595 1966 159405
31300 1888 153105 1970 159895
31400 1890 153573 1973 160427
31500 1896 154137 1979 160863
31600 1900 154691 1980 161309
31700 1907 155218 1984 161782
31800 1909 155802 1989 162198
31900 1911 156313 1990 162687
32000 1911 156698 1992 163302
32100 1913 157101 1999 163899
32200 1913 157654 2003 164346
32300 1916 158209 2008 164791
32400 1920 158641 2010 165359
32500 1923 159021 2014 165979
32600 1928 159571 2017 166429
32700 1930 159996 2020 167004
32800 1935 160399 2023 167601
32900 1942 160965 2028 168035
33000 1943 161461 2030 168539
33100 1946 162015 2034 168985
33200 1951 162355 2034 169645
33300 1955 162825 2037 170175
33400 1960 163297 2041 170703
33500 1963 163820 2049 171180
33600 1971 164297 2055 171703
33700 1973 164847 2060 172153
33800 1978 165452 2065 172548
