#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.4 0.4]
#! SET kt 1.0
100 70 260 95 740
200 153 567 204 1433
300 252 896 331 2104
400 341 1328 455 2672
500 427 1851 522 3149
600 473 2393 569 3607
700 496 2960 603 4040
800 511 3491 621 4509
900 520 3979 645 5021
1000 536 4530 655 5470
1100 542 4993 661 6007
1200 549 5488 668 6512
1300 553 6017 679 6983
1400 561 6546 689 7454
1500 576 7022 697 7978
1600 583 7492 716 8508
1700 585 8016 724 8984
1800 597 8519 732 9481
1900 608 9060 745 9940
2000 619 9498 752 10502
2100 628 9998 760 11002
2200 642 10449 770 11551
2300 648 10938 779 12062
2400 652 11413 787 12587
2500 664 11941 793 13059
2600 670 12506 803 13494
2700 677 12933 812 14067
2800 686 13434 824 14566
2900 695 13850 832 15150
3000 706 14321 841 15679
3100 714 14798 849 16202
3200 722 15348 863 16652
3300 731 15888 871 17112
3400 746 16417 883 17583
3500 757 16885 898 18115
3600 774 17350 906 18650
3700 783 17861 913 19139
3800 789 18395 920 19605
3900 802 18873 931 20127
4000 810 19280 947 20720
4100 821 19780 955 21220
4200 835 20278 960 21722
4300 844 20737 969 22263
4400 856 21272 985 22728
4500 873 21788 995 23212
4600 880 22252 1004 23748
4700 892 22749 1025 24251
4800 908 23254 1035 24746
4900 915 23704 1044 25296
5000 922 24208 1055 25792
5100 930 24736 1066 26264
5200 940 25245 1072 26755
5300 950 25807 1083 27193
5400 959 26332 1091 27668
5500 968 26842 1099 28158
5600 972 27325 1108 28675
5700 981 27806 1123 29194
5800 989 28357 1131 29643
5900 995 28838 1135 30162
6000 1005 29333 1142 30667
6100 1008 29791 1155 31209
6200 1020 30315 1168 31685
6300 1027 30836 1176 32164
6400 1044 31356 1184 32644
6500 1059 31854 1193 33146
6600 1070 32316 1202 33684
6700 1077 32787 1216 34213
6800 1089 33292 1223 34708
6900 1097 33735 1236 35265
7000 1103 34144 1243 35856
7100 1110 34640 1248 36360
7200 1116 35113 1259 36887
7300 1122 35587 1267 37413
7400 1131 36108 1278 37892
7500 1138 36576 1283 38424
7600 1144 37031 1288 38969
7700 1154 37616 1296 39384
7800 1163 38085 1306 39915
7900 1178 38554 1317 40446
8000 1190 39093 1325 40907
8100 1199 39640 1331 41360
8200 1212 40107 1339 41893
