#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.55 0.55]
#! SET kt 1.0
100 62 195 83 805
200 138 451 185 1549
300 233 779 288 2221
400 319 1237 377 2763
500 384 1753 443 3247
600 429 2272 485 3728
700 453 2757 508 4243
800 472 3222 533 4778
900 489 3599 545 5401
1000 501 4039 557 5961
1100 514 4543 566 6457
1200 520 5061 570 6939
1300 525 5601 574 7399
1400 534 6124 579 7876
1500 541 6634 582 8366
1600 549 7146 589 8854
1700 555 7572 593 9428
1800 557 8019 598 9981
1900 564 8514 607 10486
2000 567 8968 617 11032
2100 574 9443 628 11557
2200 584 9832 636 12168
2300 591 10365 638 12635
2400 595 10786 644 13214
2500 605 11246 650 13754
2600 610 11774 656 14226
2700 619 12239 668 14761
2800 625 12819 671 15181
2900 629 13371 673 15629
3000 641 13849 681 16151
3100 647 14357 685 16643
3200 651 14765 688 17235
3300 653 15168 691 17832
3400 657 15624 699 18376
3500 664 16075 707 18925
3600 669 16464 712 19536
3700 677 16995 717 20005
3800 686 17462 719 20538
3900 689 17993 723 21007
4000 698 18506 730 21494
4100 704 19013 736 21987
4200 710 19568 740 22432
4300 715 20062 751 22938
4400 718 20470 754 23530
4500 725 20894 757 24106
4600 730 21481 762 24519
4700 737 22067 771 24933
4800 746 22605 781 25395
4900 753 22933 784 26067
5000 765 23412 791 26588
5100 780 23874 800 27126
5200 781 24310 806 27690
5300 786 24828 813 28172
5400 792 25361 816 28639
5500 797 25957 827 29043
5600 800 26438 835 29562
5700 811 26942 845 30058
5800 816 27467 854 30533
5900 820 27954 858 31046
6000 828 28404 862 31596
6100 834 28910 867 32090
6200 842 29376 877 32624
6300 848 29860 883 33140
6400 854 30416 891 33584
6500 861 30903 902 34097
6600 866 31421 908 34579
6700 870 31829 912 35171
6800 876 32402 920 35598
6900 886 32902 923 36098
7000 893 33491 931 36509
7100 896 34038 934 36962
7200 901 34493 939 37507
7300 906 34965 946 38035
7400 910 35529 948 38471
7500 917 35981 953 39019
7600 925 36578 957 39422
7700 932 37136 967 39864
7800 938 37614 975 40386
7900 946 38133 978 40867
8000 950 38622 982 41378
8100 956 39045 989 41955
8200 963 39568 994 42432
8300 968 40075 1001 42925
8400 973 40497 1006 43503
8500 978 41037 1012 43963
8600 987 41582 1016 44418
8700 992 42055 1023 44945
8800 999 42570 1028 45430
8900 1004 43024 1031 45976
9000 1006 43516 1034 46484
9100 1012 44003 1039 46997
9200 1020 44456 1045 47544
9300 1025 44946 1051 48054
9400 1030 45493 1057 48507
9500 1036 45930 1067 49070
9600 1051 46394 1076 49606
9700 1057 46907 1081 50093
9800 1061 47452 1084 50548
9900 1066 47983 1089 51017
10000 1072 48585 1096 51415
10100 1079 49144 1100 51856
10200 1086 49700 1108 52300
10300 1095 50216 1115 52784
10400 1102 50741 1129 53259
10500 1112 51293 1132 53707
10600 1124 51769 1136 54231
10700 1127 52297 1141 54703
10800 1131 52805 1148 55195
10900 1138 53314 1163 55686
11000 1144 53707 1170 56293
11100 1156 54120 1176 56880
11200 1161 54665 1184 57335
11300 1162 55083 1188 57917
11400 1165 55611 1197 58389
11500 1169 56178 1208 58822
11600 1174 56775 1216 59225
11700 1183 57200 1220 59800
11800 1185 57621 1223 60379
11900 1186 58077 1225 60923
12000 1189 58644 1231 61356
12100 1196 59147 1234 61853
