#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.6 0.6]
#! SET kt 1.0
100 73 136 77 864
200 162 327 180 1673
300 260 616 289 2384
400 335 1019 386 2981
500 394 1289 459 3711
600 462 1494 545 4506
700 531 1763 611 5237
800 580 2099 668 5901
900 621 2500 704 6500
1000 643 2927 731 7073
1100 658 3380 748 7620
1200 668 3858 756 8142
1300 672 4388 763 8612
1400 679 4783 764 9217
1500 681 5238 765 9762
1600 685 5653 766 10347
1700 687 6097 769 10903
1800 689 6588 774 11412
1900 691 7133 778 11867
2000 692 7624 783 12376
2100 695 8148 790 12852
2200 701 8715 790 13285
2300 706 9168 795 13832
2400 707 9702 797 14298
2500 707 10350 799 14650
2600 710 10899 805 15101
2700 712 11469 807 15531
2800 718 12080 811 15920
2900 718 12606 813 16394
3000 720 13094 818 16906
3100 721 13573 823 17427
3200 723 14148 825 17852
3300 726 14655 827 18345
3400 730 15123 833 18877
3500 733 15627 835 19373
3600 733 16057 836 19943
3700 734 16602 840 20398
3800 734 17171 843 20829
3900 735 17762 844 21238
4000 737 18312 845 21688
4100 740 18745 847 22255
4200 740 19156 850 22844
4300 740 19617 851 23383
4400 741 20065 852 23935
4500 744 20557 854 24443
4600 747 21066 856 24934
4700 748 21570 857 25430
4800 751 22089 861 25911
4900 753 22705 864 26295
5000 757 23138 867 26862
5100 761 23643 870 27357
5200 764 24087 870 27913
5300 768 24563 875 28437
5400 768 25093 876 28907
5500 772 25574 879 29426
5600 773 26036 885 29964
5700 776 26425 887 30575
5800 782 26902 891 31098
5900 783 27317 893 31683
6000 789 27694 899 32306
6100 792 28189 901 32811
6200 792 28649 902 33351
6300 793 29193 905 33807
6400 795 29689 910 34311
6500 797 30153 913 34847
6600 800 30580 916 35420
6700 805 31180 920 35820
6800 808 31766 924 36234
6900 810 32231 924 36769
7000 814 32720 927 37280
7100 820 33330 930 37670
7200 821 33853 932 38147
7300 825 34333 938 38667
7400 829 34863 938 39137
7500 830 35457 941 39543
7600 831 36002 945 39998
7700 834 36472 947 40528
7800 837 36934 949 41066
7900 839 37264 951 41736
8000 842 37700 952 42300
8100 845 38188 954 42812
8200 849 38732 956 43268
8300 854 39251 962 43749
8400 856 39716 963 44284
8500 860 40222 969 44778
8600 862 40686 971 45314
8700 863 41264 974 45736
8800 867 41825 984 46175
8900 871 42283 986 46717
9000 871 42733 990 47267
9100 872 43140 992 47860
9200 874 43552 993 48448
9300 877 44158 995 48842
9400 880 44664 998 49336
9500 884 45202 999 49798
9600 887 45677 1007 50323
9700 889 46229 1018 50771
9800 891 46814 1024 51186
9900 891 47371 1025 51629
10000 893 47834 1027 52166
10100 894 48202 1033 52798
10200 895 48680 1037 53320
10300 899 49115 1043 53885
10400 902 49549 1046 54451
10500 903 50042 1046 54958
10600 906 50569 1048 55431
10700 906 51041 1050 55959
10800 908 51757 1052 56243
10900 910 52137 1055 56863
11000 913 52722 1055 57278
11100 914 53267 1055 57733
11200 918 53767 1056 58233
11300 920 54298 1058 58702
11400 923 54861 1058 59139
11500 926 55373 1060 59627
11600 930 55825 1062 60175
11700 931 56389 1066 60611
11800 932 56970 1067 61030
11900 935 57467 1070 61533
12000 937 57916 1074 62084
12100 940 58438 1076 62562
12200 941 58988 1080 63012
12300 950 59569 1082 63431
12400 951 60053 1087 63947
12500 951 60467 1087 64533
12600 952 61017 1090 64983
12700 952 61443 1092 65557
12800 954 61881 1093 66119
12900 957 62342 1098 66658
13000 961 62775 1100 67225
13100 961 63298 1104 67702
13200 964 63794 1109 68206
13300 967 64335 1115 68665
13400 971 64708 1120 69292
13500 974 65208 1123 69792
13600 976 65628 1127 70372
13700 980 66175 1130 70825
13800 980 66823 1130 71177
13900 983 67291 1130 71709
14000 987 67782 1136 72218
14100 991 68320 1139 72680
14200 992 68865 1141 73135
14300 995 69360 1145 73640
14400 998 69801 1155 74199
14500 998 70355 1157 74645
14600 1000 70914 1163 75086
14700 1002 71374 1165 75626
14800 1006 71936 1167 76064
14900 1009 72472 1171 76528
15000 1010 72936 1172 77064
15100 1012 73408 1174 77592
15200 1017 73876 1177 78124
15300 1019 74202 1178 78798
