#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.55 0.55]
#! SET kt 1.0
100 77 194 69 806
200 162 461 164 1539
300 268 819 256 2181
400 363 1269 331 2731
500 412 1795 396 3205
600 452 2168 426 3832
700 480 2504 459 4496
800 497 2788 479 5212
900 505 3198 485 5802
1000 515 3606 498 6394
1100 522 4052 503 6948
1200 533 4543 508 7457
1300 540 5012 516 7988
1400 550 5464 520 8536
1500 553 5923 530 9077
1600 555 6358 538 9642
1700 559 6815 544 10185
1800 562 7229 549 10771
1900 570 7664 552 11336
2000 578 8304 565 11696
2100 584 8779 569 12221
2200 591 9222 578 12778
2300 604 9694 585 13306
2400 607 10234 590 13766
2500 616 10732 594 14268
2600 619 11262 601 14738
2700 623 11743 611 15257
2800 631 12262 624 15738
2900 643 12764 633 16236
3000 653 13201 644 16799
3100 661 13652 649 17348
3200 667 14108 653 17892
3300 671 14620 659 18380
3400 683 15096 668 18904
3500 693 15561 676 19439
3600 696 16027 677 19973
3700 700 16521 682 20479
3800 706 17043 686 20957
3900 708 17517 694 21483
4000 712 17959 695 22041
4100 720 18455 700 22545
4200 726 19040 709 22960
4300 731 19525 714 23475
4400 736 20014 719 23986
4500 741 20563 722 24437
4600 748 21082 732 24918
4700 760 21561 740 25439
4800 766 22038 752 25962
4900 776 22480 758 26520
5000 785 22929 763 27071
5100 793 23385 771 27615
5200 796 23854 775 28146
5300 804 24371 784 28629
5400 809 24828 791 29172
5500 814 25368 795 29632
5600 821 25964 805 30036
5700 828 26522 811 30478
5800 837 26996 817 31004
5900 841 27494 822 31506
6000 843 27991 829 32009
6100 844 28560 836 32440
6200 853 29032 844 32968
6300 859 29526 847 33474
6400 867 29977 855 34023
6500 872 30468 862 34532
6600 881 31030 869 34970
6700 891 31588 874 35412
6800 899 32142 884 35858
6900 901 32635 886 36365
7000 906 33231 899 36769
7100 907 33719 907 37281
7200 909 34265 911 37735
7300 920 34827 918 38173
7400 927 35272 924 38728
7500 932 35802 930 39198
7600 938 36258 937 39742
7700 942 36727 940 40273
7800 956 37183 956 40817
7900 968 37766 962 41234
8000 972 38229 975 41771
8100 975 38755 982 42245
8200 984 39366 990 42634
8300 993 39937 998 43063
8400 997 40489 1006 43511
8500 1001 40988 1016 44012
8600 1007 41432 1025 44568
8700 1012 41958 1030 45042
8800 1022 42493 1039 45507
8900 1028 42970 1049 46030
9000 1033 43476 1053 46524
9100 1037 43927 1058 47073
9200 1040 44586 1062 47414
9300 1048 45076 1066 47924
9400 1053 45556 1071 48444
9500 1057 46084 1078 48916
9600 1065 46549 1086 49451
9700 1071 47035 1089 49965
9800 1077 47520 1095 50480
9900 1081 47879 1097 51121
10000 1085 48371 1103 51629
10100 1089 48837 1113 52163
10200 1097 49322 1121 52678
10300 1102 49703 1126 53297
10400 1107 50171 1134 53829
10500 1114 50712 1142 54288
10600 1117 51217 1144 54783
10700 1122 51743 1149 55257
10800 1130 52180 1157 55820
10900 1133 52651 1162 56349
11000 1139 53123 1172 56877
11100 1141 53690 1175 57310
11200 1146 54255 1180 57745
11300 1151 54727 1188 58273
11400 1161 55260 1194 58740
11500 1167 55762 1199 59238
11600 1171 56296 1206 59704
11700 1177 56810 1215 60190
11800 1183 57282 1222 60718
11900 1191 57757 1225 61243
12000 1199 58261 1231 61739
12100 1203 58707 1243 62293
12200 1213 59191 1262 62809
12300 1222 59635 1270 63365
12400 1228 60138 1275 63862
12500 1233 60677 1283 64323
12600 1239 61159 1287 64841
12700 1247 61656 1295 65344
12800 1253 62273 1302 65727
12900 1259 62780 1306 66220
13000 1265 63273 1308 66727
13100 1272 63829 1312 67171
13200 1276 64390 1320 67610
13300 1282 64905 1332 68095
13400 1286 65480 1338 68520
13500 1289 66046 1347 68954
13600 1296 66540 1355 69460
13700 1302 67054 1359 69946
13800 1311 67496 1367 70504
13900 1327 67972 1374 71028
14000 1338 68384 1389 71616
14100 1347 68823 1395 72177
14200 1349 69258 1403 72742
14300 1353 69705 1408 73295
14400 1361 70185 1414 73815
14500 1363 70723 1418 74277
14600 1373 71153 1421 74847
14700 1375 71620 1426 75380
14800 1381 72192 1436 75808
14900 1384 72659 1439 76341
15000 1392 73107 1444 76893
15100 1404 73519 1456 77481
15200 1409 74023 1461 77977
15300 1415 74562 1471 78438
15400 1425 75060 1475 78940
15500 1426 75547 1478 79453
15600 1431 75975 1482 80025
15700 1441 76409 1489 80591
15800 1448 76918 1492 81082
15900 1452 77446 1495 81554
16000 1457 77806 1503 82194
16100 1466 78153 1507 82847
16200 1474 78630 1514 83370
16300 1483 79032 1524 83968
16400 1492 79450 1529 84550
16500 1501 79831 1540 85169
16600 1505 80300 1546 85700
16700 1509 80809 1550 86191
16800 1513 81174 1553 86826
16900 1524 81707 1561 87293
17000 1532 82136 1568 87864
17100 1540 82618 1572 88382
17200 1548 83000 1581 89000
17300 1556 83450 1586 89550
17400 1563 83942 1591 90058
17500 1570 84499 1597 90501
17600 1574 84971 1605 91029
17700 1581 85551 1608 91449
17800 1592 85981 1613 92019
17900 1596 86543 1616 92457
18000 1603 87065 1621 92935
18100 1611 87659 1622 93341
18200 1616 88184 1628 93816
18300 1621 88683 1630 94317
18400 1630 89189 1636 94811
18500 1635 89706 1641 95294
18600 1640 90188 1645 95812
18700 1652 90637 1652 96363
18800 1661 91208 1656 96792
18900 1670 91856 1663 97144
19000 1675 92474 1669 97526
19100 1678 93031 1674 97969
19200 1681 93500 1678 98500
19300 1692 94012 1693 98988
19400 1695 94531 1699 99469
19500 1704 95077 1707 99923
19600 1706 95636 1709 100364
19700 1711 96131 1715 100869
19800 1714 96569 1718 101431
19900 1722 97051 1725 101949
20000 1731 97637 1731 102363
20100 1740 98168 1738 102832
20200 1750 98713 1746 103287
20300 1756 99304 1754 103696
20400 1767 99768 1762 104232
20500 1770 100310 1771 104690
20600 1776 100902 1776 105098
20700 1781 101413 1780 105587
20800 1787 101907 1787 106093
20900 1799 102466 1794 106534
21000 1805 102914 1798 107086
21100 1810 103425 1807 107575
21200 1821 103934 1811 108066
21300 1832 104430 1818 108570
21400 1843 104856 1824 109144
21500 1850 105423 1830 109577
21600 1851 106022 1835 109978
21700 1856 106553 1840 110447
21800 1868 107089 1846 110911
21900 1872 107557 1850 111443
22000 1875 107983 1860 112017
22100 1889 108476 1868 112524
22200 1892 108992 1870 113008
22300 1899 109476 1875 113524
22400 1908 109925 1889 114075
22500 1915 110528 1891 114472
22600 1923 111056 1904 114944
22700 1927 111597 1912 115403
22800 1933 112087 1918 115913
22900 1940 112633 1924 116367
23000 1943 113123 1930 116877
23100 1954 113622 1939 117378
23200 1959 114077 1950 117923
23300 1963 114673 1958 118327
23400 1967 115128 1959 118872
23500 1972 115571 1965 119429
23600 1977 115996 1970 120004
23700 1983 116517 1975 120483
23800 1990 117021 1976 120979
23900 1994 117548 1988 121452
24000 2001 117995 1992 122005
24100 2009 118527 1998 122473
24200 2015 118987 2006 123013
24300 2020 119504 2010 123496
24400 2026 119969 2016 124031
24500 2032 120346 2020 124654
24600 2041 120879 2023 125121
24700 2046 121426 2025 125574
24800 2051 122039 2029 125961
24900 2057 122661 2037 126339
25000 2063 123245 2042 126755
25100 2067 123821 2053 127179
25200 2071 124374 2059 127626
25300 2078 124957 2062 128043
25400 2084 125399 2064 128601
25500 2093 125868 2074 129132
25600 2098 126369 2081 129631
25700 2105 126841 2084 130159
25800 2110 127213 2089 130787
25900 2114 127765 2094 131235
26000 2121 128250 2099 131750
26100 2133 128808 2104 132192
26200 2144 129343 2108 132657
26300 2150 129881 2109 133119
26400 2155 130401 2112 133599
26500 2167 130938 2117 134062
26600 2176 131501 2125 134499
26700 2182 132008 2128 134992
26800 2189 132538 2131 135462
26900 2195 133068 2134 135932
27000 2196 133493 2137 136507
27100 2199 133965 2141 137035
27200 2202 134534 2145 137466
27300 2210 135100 2154 137900
27400 2210 135615 2158 138385
27500 2213 136046 2159 138954
27600 2219 136538 2163 139462
27700 2224 136980 2171 140020
27800 2230 137504 2180 140496
27900 2235 137969 2189 141031
28000 2242 138547 2193 141453
28100 2246 138975 2199 142025
28200 2253 139489 2202 142511
28300 2257 139955 2207 143045
28400 2260 140455 2213 143545
28500 2264 140855 2218 144145
28600 2277 141330 2229 144670
28700 2279 141881 2231 145119
28800 2289 142309 2233 145691
28900 2293 142857 2243 146143
29000 2307 143265 2250 146735
29100 2311 143744 2255 147256
29200 2318 144286 2257 147714
29300 2320 144802 2261 148198
29400 2321 145339 2267 148661
29500 2333 145853 2275 149147
29600 2341 146394 2280 149606
29700 2346 146837 2284 150163
29800 2354 147372 2295 150628
29900 2360 147888 2301 151112
30000 2366 148404 2309 151596
30100 2368 148903 2314 152097
30200 2375 149485 2320 152515
30300 2378 150017 2327 152983
30400 2381 150594 2329 153406
30500 2388 151041 2336 153959
