#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.75 0.75]
#! SET kt 1.0
100 54 160 78 840
200 131 408 171 1592
300 220 732 251 2268
400 301 1154 331 2846
500 363 1650 402 3350
600 400 2202 440 3798
700 422 2666 454 4334
800 442 3211 476 4789
900 461 3710 499 5290
1000 477 4196 509 5804
1100 491 4662 520 6338
1200 503 5121 526 6879
1300 507 5597 531 7403
1400 516 6071 539 7929
1500 521 6579 544 8421
1600 530 7135 546 8865
1700 534 7725 547 9275
1800 536 8223 551 9777
1900 542 8723 559 10277
2000 547 9180 564 10820
2100 550 9692 568 11308
2200 554 10142 574 11858
2300 559 10537 577 12463
2400 562 11033 582 12967
2500 565 11479 587 13521
2600 570 11894 591 14106
2700 575 12292 595 14708
2800 578 12788 601 15212
2900 582 13247 605 15753
3000 589 13700 610 16300
3100 591 14160 612 16840
3200 592 14598 616 17402
3300 595 15087 620 17913
3400 600 15608 627 18392
3500 601 16078 631 18922
3600 604 16493 634 19507
3700 612 17041 636 19959
3800 614 17553 639 20447
3900 619 18014 643 20986
4000 624 18519 647 21481
4100 628 19024 653 21976
4200 631 19549 654 22451
4300 640 20131 662 22869
4400 642 20636 663 23364
4500 645 21142 667 23858
4600 645 21555 670 24445
4700 646 22037 672 24963
4800 656 22519 679 25481
4900 660 23090 684 25910
5000 661 23673 689 26327
5100 665 24156 691 26844
5200 667 24627 692 27373
5300 671 25025 695 27975
5400 677 25620 698 28380
5500 679 26211 703 28789
5600 686 26777 708 29223
5700 693 27288 710 29712
5800 695 27903 719 30097
5900 702 28337 721 30663
6000 703 28863 723 31137
6100 710 29377 726 31623
6200 716 29912 733 32088
6300 721 30264 739 32736
6400 725 30751 745 33249
6500 729 31274 750 33726
6600 732 31815 754 34185
6700 741 32325 760 34675
6800 747 32855 765 35145
6900 751 33388 770 35612
7000 753 33840 775 36160
7100 756 34389 777 36611
7200 758 34861 779 37139
7300 760 35317 782 37683
7400 764 35769 786 38231
7500 769 36301 790 38699
7600 778 36804 794 39196
7700 781 37208 803 39792
7800 783 37633 804 40367
7900 785 38186 809 40814
8000 790 38716 812 41284
8100 795 39323 819 41677
8200 797 39896 823 42104
8300 806 40332 828 42668
8400 808 40808 833 43192
8500 815 41220 837 43780
8600 819 41612 839 44388
8700 822 42179 842 44821
8800 826 42659 845 45341
8900 828 43181 850 45819
9000 834 43750 853 46250
9100 840 44222 854 46778
9200 845 44618 861 47382
9300 849 45057 864 47943
9400 851 45508 867 48492
9500 862 46052 871 48948
9600 863 46503 875 49497
9700 870 46994 880 50006
9800 873 47520 883 50480
9900 875 47983 889 51017
10000 876 48434 894 51566
10100 880 48906 899 52094
10200 883 49482 905 52518
10300 885 49872 909 53128
10400 890 50276 911 53724
10500 894 50740 915 54260
10600 899 51226 921 54774
10700 902 51669 927 55331
10800 906 52110 930 55890
10900 909 52579 932 56421
11000 919 53050 941 56950
11100 922 53493 944 57507
11200 928 53972 950 58028
11300 930 54475 955 58525
11400 933 54982 958 59018
11500 936 55373 961 59627
11600 939 55786 967 60214
11700 940 56262 972 60738
11800 944 56715 973 61285
11900 949 57137 976 61863
12000 954 57621 980 62379
12100 960 58096 989 62904
12200 964 58608 996 63392
12300 972 59136 1001 63864
12400 977 59632 1005 64368
12500 979 60169 1011 64831
12600 981 60711 1013 65289
12700 984 61189 1017 65811
12800 985 61660 1023 66340
12900 986 62143 1028 66857
13000 992 62628 1032 67372
13100 993 63167 1034 67833
13200 997 63620 1036 68380
13300 1003 64094 1044 68906
13400 1007 64587 1046 69413
13500 1011 65118 1049 69882
13600 1013 65649 1053 70351
13700 1019 66198 1057 70802
13800 1023 66697 1060 71303
13900 1024 67300 1060 71700
14000 1027 67814 1062 72186
14100 1034 68449 1064 72551
14200 1040 68969 1069 73031
14300 1047 69561 1077 73439
14400 1050 70090 1081 73910
14500 1051 70607 1085 74393
14600 1056 71101 1089 74899
14700 1059 71604 1091 75396
14800 1061 72112 1093 75888
14900 1062 72537 1098 76463
15000 1065 72974 1102 77026
15100 1073 73420 1106 77580
15200 1079 73899 1109 78101
15300 1082 74442 1112 78558
15400 1088 75097 1115 78903
15500 1090 75606 1115 79394
15600 1096 76026 1119 79974
15700 1101 76492 1125 80508
15800 1107 77126 1128 80874
15900 1110 77690 1130 81310
16000 1115 78245 1137 81755
16100 1118 78632 1143 82368
16200 1125 79143 1150 82857
16300 1128 79632 1157 83368
16400 1131 80118 1158 83882
16500 1132 80669 1161 84331
16600 1139 81110 1161 84890
16700 1140 81630 1164 85370
16800 1144 82183 1166 85817
16900 1144 82679 1167 86321
17000 1146 83072 1172 86928
17100 1150 83505 1173 87495
17200 1151 84061 1176 87939
17300 1155 84545 1178 88455
17400 1156 85058 1183 88942
17500 1159 85633 1185 89367
17600 1166 86192 1186 89808
17700 1171 86760 1191 90240
17800 1180 87361 1197 90639
17900 1188 87823 1200 91177
18000 1192 88309 1202 91691
18100 1196 88845 1204 92155
18200 1198 89420 1209 92580
18300 1200 89976 1210 93024
18400 1204 90478 1213 93522
18500 1210 90953 1222 94047
18600 1214 91407 1226 94593
18700 1225 91751 1232 95249
18800 1232 92256 1237 95744
18900 1238 92745 1240 96255
19000 1242 93110 1243 96890
19100 1244 93574 1247 97426
19200 1247 93965 1250 98035
19300 1253 94446 1256 98554
19400 1256 94956 1261 99044
19500 1259 95395 1266 99605
19600 1260 95835 1267 100165
19700 1262 96299 1270 100701
19800 1271 96825 1275 101175
19900 1275 97273 1279 101727
20000 1280 97753 1283 102247
20100 1285 98183 1287 102817
20200 1293 98643 1292 103357
20300 1296 99196 1298 103804
20400 1306 99736 1299 104264
20500 1314 100251 1306 104749
20600 1317 100755 1315 105245
20700 1320 101209 1316 105791
20800 1321 101683 1321 106317
20900 1323 102155 1328 106845
21000 1330 102637 1334 107363
21100 1336 103161 1335 107839
21200 1341 103621 1344 108379
21300 1344 104051 1345 108949
21400 1352 104533 1351 109467
21500 1362 104964 1353 110036
21600 1365 105373 1360 110627
21700 1372 105888 1366 111112
21800 1376 106357 1375 111643
