#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.3 0.3]
#! SET kt 1.0
100 102 456 103 544
200 196 647 211 1353
300 278 936 328 2064
400 369 1315 431 2685
500 446 1556 525 3444
600 518 1770 618 4230
700 586 2062 692 4938
800 629 2426 745 5574
900 671 2830 786 6170
1000 699 3238 817 6762
1100 712 3617 832 7383
1200 722 4078 836 7922
1300 728 4516 844 8484
1400 745 4978 855 9022
1500 752 5371 863 9629
1600 757 5910 872 10090
1700 763 6456 882 10544
1800 770 6902 887 11098
1900 778 7422 898 11578
2000 781 7895 902 12105
2100 790 8488 908 12512
2200 797 8955 917 13045
2300 804 9481 929 13519
2400 807 9933 934 14067
2500 821 10403 939 14597
2600 826 10904 943 15096
2700 831 11477 952 15523
2800 834 11973 962 16027
2900 837 12413 973 16587
3000 847 12878 983 17122
3100 851 13467 986 17533
3200 863 14074 998 17926
3300 870 14533 1006 18467
3400 875 15038 1011 18962
3500 879 15452 1016 19548
3600 886 15858 1022 20142
3700 896 16333 1027 20667
3800 901 16732 1034 21268
3900 911 17274 1046 21726
4000 918 17708 1049 22292
4100 928 18084 1059 22916
4200 937 18602 1064 23398
4300 943 19144 1071 23856
4400 949 19656 1079 24344
4500 955 20190 1083 24810
4600 962 20766 1094 25234
4700 966 21333 1096 25667
4800 975 21825 1102 26175
4900 983 22382 1106 26618
5000 993 22839 1109 27161
5100 996 23336 1110 27664
5200 1002 23863 1116 28137
5300 1009 24305 1125 28695
5400 1013 24680 1134 29320
5500 1017 25281 1141 29719
5600 1021 25774 1149 30226
5700 1028 26290 1154 30710
5800 1030 26842 1162 31158
5900 1035 27305 1168 31695
6000 1042 27662 1178 32338
6100 1054 28226 1185 32774
6200 1058 28698 1198 33302
6300 1062 29104 1204 33896
6400 1067 29570 1207 34430
6500 1073 30075 1217 34925
6600 1081 30480 1231 35520
6700 1090 31086 1247 35914
6800 1098 31524 1253 36476
6900 1108 31917 1257 37083
7000 1115 32392 1262 37608
7100 1118 32892 1264 38108
7200 1124 33471 1270 38529
7300 1133 33994 1277 39006
7400 1136 34483 1284 39517
7500 1143 35002 1293 39998
7600 1151 35409 1300 40591
7700 1159 35890 1304 41110
7800 1164 36451 1315 41549
7900 1173 37011 1319 41989
8000 1175 37516 1321 42484
8100 1180 38049 1327 42951
8200 1195 38634 1342 43366
8300 1199 39207 1347 43793
8400 1207 39753 1356 44247
8500 1218 40248 1360 44752
8600 1223 40851 1370 45149
8700 1232 41276 1378 45724
8800 1241 41771 1387 46229
8900 1245 42277 1395 46723
9000 1253 42776 1403 47224
9100 1260 43251 1406 47749
9200 1265 43768 1414 48232
9300 1270 44314 1419 48686
9400 1278 44828 1428 49172
9500 1286 45323 1438 49677
9600 1296 45864 1448 50136
9700 1300 46395 1455 50605
9800 1305 46874 1458 51126
9900 1312 47357 1462 51643
10000 1314 47906 1465 52094
10100 1318 48478 1476 52522
10200 1325 48978 1486 53022
10300 1329 49420 1493 53580
10400 1335 49975 1500 54025
10500 1339 50520 1511 54480
10600 1347 51031 1520 54969
10700 1357 51556 1526 55444
10800 1363 51932 1535 56068
10900 1372 52439 1541 56561
11000 1379 52939 1550 57061
11100 1384 53419 1553 57581
11200 1390 53923 1560 58077
11300 1394 54421 1566 58579
11400 1408 54904 1576 59096
11500 1415 55346 1586 59654
11600 1425 55842 1598 60158
11700 1431 56379 1612 60621
11800 1433 56969 1618 61031
11900 1443 57571 1626 61429
12000 1452 58139 1633 61861
12100 1466 58652 1644 62348
12200 1475 59088 1659 62912
12300 1482 59563 1670 63437
12400 1486 60001 1675 63999
12500 1487 60456 1678 64544
12600 1496 60898 1686 65102
12700 1502 61366 1689 65634
