#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.85 0.85]
#! SET kt 1.0
100 52 168 72 832
200 120 416 153 1584
300 203 739 240 2261
400 269 1145 320 2855
500 326 1635 381 3365
600 357 2199 427 3801
700 376 2668 442 4332
800 398 3103 464 4897
900 424 3560 480 5440
1000 435 4004 490 5996
1100 447 4477 501 6523
1200 458 4987 510 7013
1300 461 5465 516 7535
1400 468 5906 521 8094
1500 469 6545 525 8455
1600 469 7059 529 8941
1700 472 7636 531 9364
1800 475 8080 534 9920
1900 479 8550 534 10450
2000 487 9063 537 10937
2100 492 9606 538 11394
2200 495 10101 540 11899
2300 499 10653 545 12347
2400 499 11192 547 12808
2500 501 11577 551 13423
2600 504 11870 556 14130
2700 507 12148 561 14852
2800 511 12544 561 15456
2900 512 13115 567 15885
3000 516 13600 570 16400
3100 520 14147 572 16853
3200 525 14736 573 17264
3300 528 15254 575 17746
3400 532 15715 579 18285
3500 533 16174 581 18826
3600 538 16637 582 19363
3700 545 17045 589 19955
3800 549 17562 590 20438
3900 554 18049 594 20951
4000 556 18554 594 21446
4100 559 18968 598 22032
4200 561 19397 600 22603
4300 564 20017 605 22983
4400 573 20533 606 23467
4500 578 21063 610 23937
4600 579 21581 613 24419
4700 580 22188 616 24812
4800 582 22744 625 25256
4900 586 23320 628 25680
5000 587 23926 629 26074
5100 588 24534 635 26466
5200 592 25066 638 26934
5300 593 25602 639 27398
5400 594 26137 643 27863
5500 596 26569 644 28431
5600 599 26989 647 29011
5700 602 27403 648 29597
5800 609 27915 653 30085
5900 610 28534 656 30466
6000 615 28985 658 31015
6100 618 29462 665 31538
6200 623 29903 668 32097
6300 630 30363 673 32637
6400 631 30793 677 33207
6500 634 31340 682 33660
6600 637 31877 688 34123
6700 644 32477 692 34523
6800 647 33008 696 34992
6900 648 33341 700 35659
7000 650 33778 705 36222
7100 655 34331 706 36669
7200 658 34908 706 37092
7300 659 35478 707 37522
7400 661 35918 710 38082
7500 663 36406 712 38594
7600 666 36896 713 39104
7700 669 37262 716 39738
7800 670 37683 720 40317
7900 675 38201 723 40799
8000 678 38604 727 41396
8100 686 38922 734 42078
8200 691 39390 736 42610
8300 693 39831 739 43169
8400 696 40225 745 43775
8500 701 40724 749 44276
8600 703 41303 754 44697
8700 705 41809 759 45191
8800 706 42314 763 45686
8900 707 42687 766 46313
9000 708 43098 769 46902
9100 712 43586 774 47414
9200 716 44206 777 47794
9300 720 44719 782 48281
9400 723 45232 786 48768
9500 727 45777 786 49223
9600 729 46233 789 49767
9700 731 46645 792 50355
9800 732 47180 795 50820
9900 733 47694 803 51306
10000 737 48187 804 51813
10100 744 48703 816 52297
10200 749 49265 820 52735
10300 752 49746 825 53254
10400 759 50246 829 53754
10500 764 50824 833 54176
10600 764 51297 835 54703
10700 766 51767 837 55233
10800 766 52228 838 55772
10900 771 52785 841 56215
11000 776 53168 849 56832
11100 779 53594 850 57406
11200 782 54084 859 57916
11300 785 54649 861 58351
11400 785 55245 864 58755
11500 785 55748 867 59252
11600 787 56267 871 59733
11700 790 56778 873 60222
11800 791 57319 878 60681
11900 793 57858 879 61142
12000 794 58465 881 61535
12100 797 59012 892 61988
12200 800 59496 894 62504
12300 803 60019 904 62981
12400 807 60734 909 63266
12500 811 61298 912 63702
12600 813 61848 916 64152
12700 820 62337 920 64663
12800 821 62902 924 65098
12900 823 63270 924 65730
13000 828 63671 929 66329
13100 829 64151 939 66849
13200 831 64611 941 67389
13300 838 65046 942 67954
13400 842 65541 943 68459
13500 846 66022 948 68978
13600 848 66498 948 69502
13700 852 66977 953 70023
13800 856 67566 956 70434
13900 858 68095 957 70905
14000 858 68592 959 71408
14100 861 69170 962 71830
14200 862 69735 968 72265
14300 865 70248 972 72752
14400 866 70856 974 73144
14500 868 71445 978 73555
14600 871 72023 987 73977
14700 873 72579 992 74421
14800 875 73190 994 74810
14900 881 73643 996 75357
15000 887 74029 999 75971
15100 888 74463 1004 76537
15200 892 74873 1009 77127
15300 897 75382 1015 77618
15400 900 75856 1019 78144
15500 901 76305 1022 78695
15600 903 76827 1024 79173
15700 910 77229 1028 79771
15800 913 77590 1032 80410
15900 916 78177 1037 80823
16000 919 78641 1040 81359
16100 923 79101 1042 81899
16200 927 79673 1044 82327
16300 933 80106 1048 82894
16400 936 80589 1049 83411
16500 937 81121 1051 83879
16600 939 81561 1053 84439
16700 943 82002 1061 84998
16800 946 82506 1065 85494
16900 949 82947 1067 86053
17000 952 83461 1074 86539
17100 955 83925 1076 87075
17200 958 84388 1077 87612
17300 963 84817 1079 88183
17400 965 85237 1080 88763
17500 968 85739 1084 89261
17600 973 86242 1089 89758
17700 976 86725 1091 90275
17800 979 87309 1092 90691
17900 982 87725 1094 91275
