#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.95 0.95]
#! SET kt 1.0
100 50 178 64 822
200 117 440 130 1560
300 189 768 209 2232
400 245 1175 279 2825
500 301 1662 336 3338
600 341 2222 369 3778
700 363 2785 384 4215
800 391 3336 405 4664
900 407 3832 432 5168
1000 425 4289 446 5711
1100 438 4763 463 6237
1200 450 5236 468 6764
1300 454 5696 471 7304
1400 456 6175 477 7825
1500 459 6597 484 8403
1600 467 7241 489 8759
1700 467 7680 492 9320
1800 468 8119 494 9881
1900 473 8620 494 10380
2000 477 9101 496 10899
2100 484 9586 497 11414
2200 488 10135 501 11865
2300 492 10653 508 12347
2400 494 11285 510 12715
2500 496 11790 512 13210
2600 500 12321 515 13679
2700 508 12939 526 14061
2800 513 13613 532 14387
2900 516 14058 535 14942
3000 518 14551 536 15449
3100 519 15062 538 15938
3200 521 15570 543 16430
3300 525 16074 548 16926
3400 536 16544 553 17456
3500 540 17106 557 17894
3600 541 17519 561 18481
3700 545 17989 567 19011
3800 550 18596 568 19404
3900 550 19051 570 19949
4000 552 19489 570 20511
4100 558 19992 573 21008
4200 559 20559 577 21441
4300 560 21078 583 21922
4400 562 21612 586 22388
4500 565 22168 589 22832
4600 568 22623 594 23377
4700 569 23226 597 23774
4800 573 23805 599 24195
4900 576 24385 605 24615
5000 578 24789 606 25211
5100 587 25189 608 25811
5200 588 25661 609 26339
5300 588 26246 610 26754
5400 591 26785 611 27215
5500 591 27259 612 27741
5600 593 27626 617 28374
5700 601 27968 622 29032
5800 602 28298 628 29702
5900 604 28752 631 30248
6000 606 29254 632 30746
6100 608 29785 638 31215
6200 612 30383 642 31617
6300 616 30738 643 32262
6400 618 31267 648 32733
6500 620 31824 651 33176
6600 622 32336 660 33664
6700 627 32881 663 34119
6800 631 33438 665 34562
6900 633 33964 667 35036
7000 635 34500 672 35500
7100 636 35040 673 35960
7200 639 35583 674 36417
7300 641 36069 675 36931
7400 644 36515 679 37485
7500 647 37077 682 37923
7600 650 37665 684 38335
7700 656 38195 690 38805
7800 657 38769 696 39231
7900 659 39235 699 39765
8000 662 39821 702 40179
8100 667 40293 706 40707
8200 668 40815 707 41185
8300 671 41235 711 41765
8400 674 41638 714 42362
8500 677 42102 717 42898
8600 679 42531 720 43469
8700 683 42998 721 44002
8800 685 43387 724 44613
8900 685 43906 726 45094
9000 686 44414 730 45586
9100 688 44868 731 46132
9200 689 45336 734 46664
9300 692 45864 736 47136
9400 695 46451 738 47549
9500 698 47006 740 47994
9600 702 47460 743 48540
9700 706 47963 747 49037
9800 711 48465 749 49535
9900 713 48942 754 50058
10000 715 49516 757 50484
10100 725 50002 759 50998
10200 728 50620 761 51380
10300 729 51272 765 51728
10400 734 51837 767 52163
10500 740 52330 769 52670
10600 743 52880 771 53120
10700 747 53425 773 53575
10800 749 53911 776 54089
10900 751 54383 778 54617
11000 757 54939 789 55061
11100 758 55421 790 55579
11200 760 55809 794 56191
11300 763 56472 796 56528
11400 765 57062 797 56938
11500 767 57615 800 57385
11600 774 58128 805 57872
11700 777 58663 812 58337
11800 783 59116 816 58884
11900 784 59724 817 59276
12000 785 60292 821 59708
12100 792 60815 826 60185
12200 797 61369 828 60631
12300 801 61959 833 61041
12400 809 62594 843 61406
12500 812 63148 845 61852
12600 813 63756 848 62244
12700 815 64250 849 62750
12800 815 64707 851 63293
12900 816 65048 852 63952
13000 820 65563 854 64437
13100 822 66092 854 64908
13200 825 66573 857 65427
13300 827 67068 859 65932
13400 829 67563 862 66437
13500 833 67993 863 67007
13600 835 68577 865 67423
13700 837 69080 871 67920
13800 839 69546 874 68454
13900 840 70011 876 68989
14000 843 70493 877 69507
14100 845 71046 880 69954
