#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.15 0.15]
#! SET kt 1.0
100 135 372 130 628
200 246 766 255 1234
300 349 1096 373 1904
400 437 1467 480 2533
500 515 1921 586 3079
600 566 2405 647 3595
700 607 2857 681 4143
800 647 3298 719 4702
900 671 3764 745 5236
1000 700 4236 773 5764
1100 736 4761 801 6239
1200 761 5267 834 6733
1300 786 5756 857 7244
1400 821 6273 891 7727
1500 844 6788 917 8212
1600 865 7294 935 8706
1700 887 7769 969 9231
1800 922 8222 1005 9778
1900 954 8677 1026 10323
2000 983 9210 1056 10790
2100 1021 9712 1091 11288
2200 1055 10259 1126 11741
2300 1087 10752 1166 12248
2400 1112 11223 1192 12777
2500 1140 11702 1233 13298
2600 1170 12174 1255 13826
2700 1209 12709 1290 14291
2800 1248 13242 1321 14758
2900 1277 13737 1344 15263
3000 1309 14226 1367 15774
3100 1341 14687 1402 16313
3200 1377 15175 1430 16825
3300 1401 15697 1461 17303
3400 1432 16170 1479 17830
3500 1460 16628 1512 18372
3600 1489 17170 1542 18830
3700 1518 17676 1569 19324
3800 1555 18174 1597 19826
3900 1583 18675 1624 20325
4000 1611 19216 1648 20784
4100 1641 19679 1672 21321
4200 1672 20140 1709 21860
4300 1699 20668 1743 22332
4400 1730 21179 1767 22821
4500 1756 21653 1794 23347
4600 1781 22159 1825 23841
4700 1800 22688 1857 24312
4800 1834 23231 1891 24769
4900 1868 23749 1924 25251
5000 1896 24280 1960 25720
5100 1915 24818 1994 26182
5200 1959 25320 2023 26680
5300 1984 25801 2054 27199
5400 2012 26282 2086 27718
5500 2044 26821 2111 28179
5600 2075 27339 2133 28661
5700 2108 27861 2169 29139
5800 2130 28386 2210 29614
5900 2157 28896 2240 30104
6000 2191 29448 2272 30552
6100 2216 29976 2303 31024
6200 2246 30458 2330 31542
6300 2276 30934 2365 32066
6400 2311 31441 2400 32559
6500 2356 31943 2422 33057
6600 2398 32451 2454 33549
6700 2430 32943 2491 34057
6800 2459 33443 2525 34557
6900 2491 33966 2563 35034
7000 2517 34470 2594 35530
7100 2548 35020 2619 35980
7200 2584 35543 2643 36457
7300 2614 36082 2677 36918
7400 2658 36617 2708 37383
7500 2699 37147 2742 37853
7600 2724 37637 2779 38363
7700 2752 38140 2809 38860
7800 2790 38661 2835 39339
7900 2824 39145 2868 39855
8000 2854 39656 2892 40344
8100 2880 40175 2924 40825
8200 2914 40731 2953 41269
8300 2938 41250 2985 41750
8400 2968 41817 3021 42183
8500 3002 42349 3049 42651
8600 3039 42845 3088 43155
8700 3075 43391 3116 43609
8800 3108 43941 3142 44059
8900 3134 44449 3168 44551
9000 3166 44927 3199 45073
9100 3197 45404 3221 45596
9200 3233 45945 3258 46055
9300 3270 46481 3299 46519
9400 3294 46970 3340 47030
9500 3330 47487 3368 47513
9600 3349 48049 3393 47951
9700 3378 48557 3423 48443
9800 3402 49066 3453 48934
9900 3433 49547 3489 49453
10000 3464 50044 3516 49956
10100 3496 50534 3540 50466
10200 3518 51046 3569 50954
10300 3548 51525 3594 51475
10400 3577 51970 3624 52030
10500 3607 52456 3658 52544
10600 3642 52914 3692 53086
10700 3671 53428 3728 53572
10800 3703 53936 3757 54064
10900 3735 54424 3785 54576
11000 3760 54921 3808 55079
11100 3792 55426 3839 55574
11200 3820 55955 3869 56045
11300 3838 56422 3893 56578
11400 3877 56905 3922 57095
11500 3916 57409 3969 57591
11600 3944 57898 4001 58102
11700 3976 58441 4030 58559
11800 4001 58906 4066 59094
11900 4042 59423 4091 59577
12000 4075 59896 4135 60104
12100 4109 60418 4174 60582
12200 4132 60932 4207 61068
12300 4161 61446 4243 61554
12400 4192 61972 4280 62028
12500 4230 62479 4316 62521
12600 4274 63021 4341 62979
12700 4297 63504 4371 63496
12800 4332 64026 4411 63974
12900 4361 64511 4441 64489
13000 4396 65053 4475 64947
13100 4428 65545 4503 65455
13200 4476 66053 4530 65947
13300 4508 66577 4562 66423
13400 4539 67053 4592 66947
13500 4566 67562 4626 67438
13600 4599 68098 4657 67902
13700 4627 68609 4690 68391
13800 4661 69140 4718 68860
13900 4694 69665 4750 69335
14000 4725 70209 4784 69791
14100 4768 70693 4821 70307
14200 4796 71234 4868 70766
14300 4829 71722 4894 71278
14400 4853 72226 4925 71774
14500 4884 72718 4959 72282
14600 4926 73223 4990 72777
14700 4956 73740 5014 73260
14800 4986 74254 5041 73746
14900 5009 74795 5073 74205
15000 5032 75306 5105 74694
15100 5064 75866 5145 75134
15200 5088 76320 5169 75680
15300 5126 76814 5198 76186
15400 5168 77362 5230 76638
15500 5191 77904 5253 77096
15600 5227 78392 5284 77608
15700 5251 78923 5320 78077
15800 5293 79417 5350 78583
15900 5323 79911 5380 79089
16000 5361 80406 5411 79594
16100 5394 80946 5444 80054
16200 5430 81465 5475 80535
16300 5456 81918 5506 81082
16400 5475 82416 5546 81584
16500 5504 82924 5578 82076
16600 5531 83402 5607 82598
16700 5568 83897 5637 83103
16800 5597 84380 5665 83620
16900 5622 84916 5689 84084
17000 5667 85409 5717 84591
17100 5701 85941 5751 85059
17200 5730 86463 5783 85537
17300 5767 86997 5818 86003
17400 5793 87517 5847 86483
17500 5829 88012 5875 86988
17600 5868 88543 5909 87457
17700 5903 89037 5950 87963
17800 5936 89535 5987 88465
17900 5970 90085 6013 88915
18000 6000 90548 6036 89452
18100 6033 91048 6068 89952
18200 6053 91514 6102 90486
18300 6100 92036 6141 90964
18400 6137 92589 6170 91411
18500 6164 93054 6201 91946
18600 6192 93573 6233 92427
18700 6221 94079 6263 92921
18800 6255 94609 6297 93391
18900 6290 95101 6330 93899
19000 6316 95574 6358 94426
19100 6353 96061 6394 94939
19200 6377 96611 6435 95389
19300 6414 97161 6459 95839
19400 6448 97683 6490 96317
19500 6483 98179 6515 96821
