#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [1. 1.]
#! SET kt 1.0
92500 1722 459776 1889 465224
92600 1722 460115 1889 465885
92700 1722 460561 1889 466439
92800 1724 461070 1890 466930
92900 1724 461507 1890 467493
93000 1724 462034 1891 467966
93100 1724 462636 1891 468364
93200 1724 462995 1891 469005
93300 1724 463395 1892 469605
93400 1724 463827 1892 470173
93500 1724 464323 1894 470677
93600 1724 464819 1894 471181
93700 1724 465315 1895 471685
93800 1726 465676 1896 472324
93900 1726 466150 1897 472850
94000 1726 466770 1899 473230
94100 1726 467232 1901 473768
94200 1728 467768 1902 474232
94300 1728 468038 1903 474962
94400 1730 468353 1904 475647
94500 1730 468916 1904 476084
94600 1730 469592 1904 476408
94700 1730 470150 1909 476850
94800 1731 470652 1913 477348
94900 1736 471141 1914 477859
95000 1737 471632 1917 478368
95100 1738 472334 1917 478666
95200 1739 472808 1917 479192
95300 1740 473336 1918 479664
95400 1744 473799 1918 480201
95500 1745 474473 1919 480527
95600 1746 475024 1920 480976
95700 1746 475368 1923 481632
95800 1747 475896 1923 482104
95900 1747 476368 1923 482632
96000 1748 476915 1923 483085
96100 1748 477387 1924 483613
96200 1749 477890 1924 484110
96300 1749 478176 1924 484824
96400 1752 478665 1924 485335
96500 1752 479173 1924 485827
96600 1756 479556 1925 486444
96700 1757 479927 1926 487073
96800 1759 480454 1926 487546
96900 1761 480909 1929 488091
97000 1761 481353 1930 488647
97100 1761 481836 1930 489164
97200 1761 482356 1930 489644
97300 1762 482999 1931 490001
97400 1762 483605 1932 490395
97500 1763 483994 1933 491006
97600 1763 484509 1933 491491
97700 1763 485103 1934 491897
97800 1764 485602 1935 492398
97900 1767 486132 1935 492868
98000 1768 486866 1935 493134
98100 1768 487354 1935 493646
98200 1769 487859 1937 494141
98300 1769 488354 1939 494646
98400 1771 488968 1943 495032
98500 1771 489488 1944 495512
98600 1773 489957 1945 496043
98700 1775 490452 1945 496548
98800 1776 490930 1946 497070
98900 1776 491451 1949 497549
99000 1778 491942 1950 498058
99100 1778 492352 1951 498648
99200 1780 492852 1951 499148
99300 1781 493321 1953 499679
99400 1782 493711 1953 500289
99500 1785 494093 1954 500907
99600 1787 494586 1956 501414
99700 1787 494988 1956 502012
99800 1787 495447 1959 502553
99900 1789 496052 1960 502948
100000 1789 496712 1961 503288
100100 1791 497440 1963 503560
100200 1792 497897 1964 504103
100300 1793 498346 1966 504654
100400 1793 498841 1969 505159
100500 1793 499430 1971 505570
100600 1795 499777 1973 506223
100700 1796 500284 1974 506716
100800 1798 500745 1975 507255
100900 1798 501319 1975 507681
101000 1799 501760 1975 508240
101100 1799 502376 1975 508624
101200 1801 502774 1975 509226
101300 1802 503302 1975 509698
101400 1803 503598 1976 510402
101500 1803 503959 1976 511041
101600 1804 504394 1978 511606
101700 1807 504869 1980 512131
101800 1807 505366 1981 512634
101900 1808 505926 1982 513074
102000 1808 506423 1982 513577
102100 1809 506917 1982 514083
102200 1809 507583 1982 514417
102300 1813 508039 1984 514961
102400 1816 508414 1987 515586
102500 1817 508836 1987 516164
102600 1817 509317 1987 516683
102700 1817 509677 1988 517323
102800 1818 510136 1989 517864
102900 1818 510769 1990 518231
103000 1818 511267 1990 518733
103100 1818 511746 1992 519254
103200 1818 512171 1993 519829
103300 1819 512726 1996 520274
103400 1820 513287 1997 520713
103500 1820 513777 1997 521223
103600 1821 514429 1998 521571
103700 1821 514979 1998 522021
103800 1822 515479 1998 522521
103900 1822 515868 2000 523132
104000 1823 516397 2000 523603
104100 1826 517090 2001 523910
104200 1827 517460 2001 524540
104300 1827 517965 2001 525035
104400 1828 518470 2001 525530
104500 1828 518946 2001 526054
104600 1828 519259 2002 526741
104700 1829 519762 2002 527238
104800 1830 520209 2002 527791
104900 1830 520669 2002 528331
105000 1830 521070 2004 528930
105100 1831 521538 2004 529462
105200 1832 522034 2005 529966
105300 1832 522492 2007 530508
105400 1832 522990 2007 531010
105500 1833 523256 2007 531744
105600 1834 523735 2007 532265
105700 1835 524177 2007 532823
105800 1835 524729 2008 533271
105900 1836 525419 2008 533581
106000 1836 525975 2008 534025
106100 1837 526721 2010 534279
106200 1839 527318 2010 534682
106300 1839 527914 2010 535086
106400 1840 528334 2013 535666
106500 1841 528781 2015 536219
106600 1841 529349 2015 536651
106700 1841 529934 2015 537066
106800 1843 530424 2017 537576
106900 1843 531032 2019 537968
107000 1843 531599 2019 538401
107100 1844 532106 2021 538894
107200 1849 532544 2022 539456
107300 1849 532997 2026 540003
107400 1849 533585 2027 540415
107500 1851 534198 2028 540802
107600 1851 534716 2028 541284
107700 1852 535235 2030 541765
107800 1852 535850 2032 542150
107900 1852 536315 2033 542685
108000 1853 536806 2034 543194
108100 1854 537207 2036 543793
108200 1854 537698 2037 544302
108300 1856 538206 2038 544794
108400 1856 538538 2038 545462
108500 1857 538914 2040 546086
108600 1857 539384 2040 546616
108700 1858 539864 2040 547136
108800 1859 540356 2041 547644
108900 1859 540840 2042 548160
109000 1863 541337 2042 548663
109100 1865 541914 2043 549086
109200 1868 542421 2044 549579
109300 1868 542938 2045 550062
109400 1870 543592 2049 550408
109500 1870 544083 2049 550917
109600 1873 544581 2051 551419
109700 1875 545099 2051 551901
109800 1876 545596 2052 552404
109900 1876 546107 2052 552893
110000 1877 546648 2053 553352
110100 1877 546949 2053 554051
110200 1878 547487 2054 554513
110300 1880 547993 2054 555007
110400 1881 548712 2054 555288
110500 1887 549191 2058 555809
110600 1887 549670 2058 556330
110700 1890 550194 2062 556806
110800 1892 550852 2065 557148
110900 1893 551376 2066 557624
111000 1894 551857 2066 558143
111100 1894 552341 2066 558659
111200 1895 552773 2067 559227
111300 1895 553286 2067 559714
111400 1896 553838 2070 560162
111500 1898 554387 2071 560613
111600 1899 554735 2072 561265
111700 1900 555184 2072 561816
111800 1903 555536 2072 562464
111900 1904 555868 2073 563132
112000 1905 556337 2073 563663
112100 1908 557070 2073 563930
112200 1908 557507 2073 564493
112300 1908 558002 2076 564998
112400 1908 558265 2076 565735
112500 1909 558828 2077 566172
112600 1910 559423 2078 566577
112700 1910 559967 2078 567033
112800 1910 560405 2078 567595
112900 1911 560907 2079 568093
113000 1911 561319 2079 568681
113100 1916 561835 2081 569165
113200 1916 562356 2081 569644
113300 1917 562750 2082 570250
113400 1918 563492 2083 570508
113500 1919 564021 2084 570979
113600 1919 564431 2085 571569
113700 1921 564805 2086 572195
113800 1922 565362 2087 572638
113900 1922 565732 2087 573268
114000 1923 566271 2087 573729
114100 1924 566769 2089 574231
114200 1925 567303 2091 574697
114300 1926 567767 2093 575233
114400 1927 568264 2093 575736
114500 1929 568781 2093 576219
114600 1929 569042 2094 576958
114700 1930 569675 2094 577325
114800 1931 570282 2095 577718
114900 1933 570827 2095 578173
115000 1933 571366 2095 578634
115100 1933 571791 2097 579209
115200 1934 572318 2097 579682
115300 1936 572947 2099 580053
115400 1936 573354 2100 580646
115500 1937 573684 2102 581316
115600 1940 574328 2103 581672
115700 1940 574874 2103 582126
115800 1941 575235 2104 582765
115900 1941 575668 2104 583332
116000 1942 576256 2104 583744
116100 1944 576961 2104 584039
116200 1944 577242 2108 584758
116300 1944 577572 2110 585428
116400 1945 578141 2111 585859
116500 1948 578735 2112 586265
116600 1951 579405 2114 586595
116700 1952 579897 2119 587103
116800 1953 580425 2119 587575
116900 1954 580920 2124 588080
117000 1958 581416 2124 588584
117100 1960 581977 2124 589023
117200 1963 582460 2124 589540
117300 1963 582955 2124 590045
117400 1964 583453 2125 590547
117500 1965 583953 2127 591047
117600 1966 584342 2129 591658
117700 1967 584794 2129 592206
117800 1968 585339 2129 592661
117900 1972 585704 2129 593296
118000 1974 586344 2129 593656
118100 1976 586849 2132 594151
118200 1976 587494 2135 594506
118300 1977 588082 2136 594918
118400 1977 588548 2136 595452
118500 1978 589014 2137 595986
118600 1978 589345 2137 596655
118700 1979 589830 2137 597170
118800 1980 590320 2138 597680
118900 1982 590633 2139 598367
119000 1985 591135 2139 598865
119100 1987 591700 2141 599300
119200 1988 592227 2141 599773
119300 1988 592664 2141 600336
119400 1988 593083 2141 600917
119500 1989 593696 2141 601304
119600 1990 594261 2143 601739
119700 1991 594529 2144 602471
119800 1991 594937 2146 603063
119900 1991 595576 2146 603424
120000 1991 596070 2146 603930
120100 1991 596456 2147 604544
120200 1991 596977 2148 605023
120300 1992 597568 2148 605432
120400 1993 598066 2148 605934
120500 1994 598555 2149 606445
120600 1995 598880 2149 607120
120700 1995 599580 2149 607420
120800 1997 600169 2149 607831
120900 2000 600655 2149 608345
121000 2000 601104 2151 608896
121100 2003 601675 2151 609325
121200 2004 602087 2151 609913
121300 2004 602585 2152 610415
121400 2004 603030 2153 610970
121500 2005 603572 2153 611428
121600 2005 604074 2154 611926
121700 2005 604554 2155 612446
121800 2006 605008 2156 612992
121900 2006 605470 2156 613530
122000 2008 606147 2159 613853
122100 2009 606655 2159 614345
122200 2011 607123 2160 614877
122300 2012 607548 2161 615452
122400 2013 608065 2164 615935
122500 2015 608557 2164 616443
122600 2016 608982 2164 617018
122700 2016 609395 2166 617605
122800 2016 609944 2167 618056
122900 2018 610494 2167 618506
123000 2019 611019 2167 618981
123100 2020 611611 2168 619389
123200 2022 612097 2168 619903
123300 2023 612538 2169 620462
123400 2023 613050 2171 620950
123500 2024 613367 2173 621633
123600 2024 613804 2173 622196
123700 2026 614356 2173 622644
123800 2026 614758 2175 623242
123900 2029 615257 2176 623743
124000 2032 615756 2176 624244
124100 2032 616265 2178 624735
124200 2032 616723 2178 625277
124300 2032 617200 2179 625800
124400 2032 617780 2181 626220
124500 2033 618314 2182 626686
124600 2037 619052 2184 626948
124700 2037 619382 2186 627618
124800 2040 619877 2188 628123
124900 2042 620250 2189 628750
125000 2044 620670 2190 629330
125100 2044 621044 2190 629956
125200 2044 621515 2195 630485
125300 2045 622036 2198 630964
125400 2049 622439 2198 631561
125500 2050 622935 2198 632065
125600 2050 623455 2201 632545
125700 2051 624034 2202 632966
125800 2052 624397 2202 633603
125900 2053 624698 2204 634302
126000 2053 625207 2204 634793
126100 2054 625576 2206 635424
126200 2056 626124 2206 635876
126300 2057 626799 2207 636201
126400 2057 627338 2208 636662
126500 2058 627750 2209 637250
126600 2058 628260 2211 637740
126700 2059 628637 2212 638363
126800 2060 629105 2213 638895
126900 2062 629578 2213 639422
127000 2062 630122 2214 639878
127100 2062 630385 2216 640615
127200 2065 630880 2217 641120
127300 2066 631176 2220 641824
127400 2066 631745 2220 642255
127500 2067 632188 2222 642812
127600 2068 632656 2225 643344
127700 2068 633041 2225 643959
127800 2068 633540 2225 644460
127900 2071 634048 2228 644952
128000 2072 634462 2230 645538
128100 2074 634974 2230 646026
128200 2074 635482 2230 646518
128300 2075 636095 2233 646905
128400 2076 636696 2236 647304
128500 2077 637365 2238 647635
128600 2079 637782 2238 648218
128700 2080 638282 2239 648718
128800 2080 638602 2239 649398
128900 2080 639088 2239 649912
129000 2080 639560 2240 650440
129100 2080 640005 2240 650995
129200 2082 640723 2241 651277
129300 2083 641159 2243 651841
129400 2084 641561 2246 652439
129500 2085 641897 2247 653103
129600 2085 642452 2251 653548
129700 2085 643028 2253 653972
129800 2086 643499 2253 654501
129900 2087 644195 2254 654805
130000 2088 644901 2256 655099
130100 2088 645519 2257 655481
130200 2090 646033 2257 655967
130300 2090 646363 2258 656637
130400 2090 646991 2258 657009
130500 2093 647509 2260 657491
130600 2095 647997 2260 658003
130700 2098 648463 2260 658537
130800 2098 648951 2260 659049
130900 2098 649448 2262 659552
131000 2098 650020 2265 659980
131100 2098 650516 2266 660484
131200 2098 651050 2267 660950
131300 2098 651552 2267 661448
131400 2099 652047 2271 661953
131500 2103 652757 2274 662243
131600 2103 653362 2275 662638
131700 2104 653989 2275 663011
131800 2104 654603 2275 663397
131900 2105 655073 2275 663927
132000 2108 655811 2276 664189
132100 2108 656361 2277 664639
132200 2110 656890 2278 665110
132300 2111 657270 2281 665730
132400 2111 657780 2281 666220
132500 2112 658334 2284 666666
132600 2112 658799 2284 667201
132700 2113 659301 2284 667699
132800 2113 659861 2284 668139
132900 2114 660287 2284 668713
133000 2115 661006 2284 668994
133100 2115 661732 2285 669268
133200 2116 662117 2287 669883
133300 2118 662613 2289 670387
133400 2119 663278 2290 670722
133500 2119 663798 2290 671202
133600 2120 664373 2291 671627
133700 2122 664866 2292 672134
133800 2125 665377 2293 672623
133900 2126 665825 2293 673175
134000 2126 666225 2293 673775
134100 2127 666697 2294 674303
134200 2128 667117 2298 674883
134300 2130 667539 2301 675461
134400 2131 668092 2302 675908
134500 2131 668577 2303 676423
134600 2133 669314 2304 676686
134700 2138 670001 2305 676999
134800 2139 670499 2305 677501
134900 2141 671030 2306 677970
135000 2142 671521 2307 678479
135100 2144 672241 2308 678759
135200 2147 672604 2309 679396
135300 2149 673090 2310 679910
135400 2152 673621 2310 680379
135500 2152 673903 2310 681097
135600 2154 674232 2310 681768
135700 2155 674741 2310 682259
135800 2157 675248 2314 682752
135900 2158 675778 2315 683222
136000 2159 676310 2315 683690
136100 2159 676869 2316 684131
136200 2161 677416 2317 684584
136300 2162 677977 2318 685023
136400 2164 678491 2320 685509
136500 2165 678985 2321 686015
136600 2165 679473 2321 686527
136700 2165 679975 2321 687025
136800 2165 680260 2324 687740
136900 2165 680712 2324 688288
137000 2165 681375 2325 688625
137100 2166 681825 2325 689175
137200 2167 682337 2325 689663
137300 2167 682720 2326 690280
137400 2168 683071 2326 690929
137500 2169 683646 2326 691354
137600 2169 684142 2327 691858
137700 2169 684655 2330 692345
137800 2169 685292 2331 692708
137900 2170 685770 2333 693230
138000 2170 686267 2333 693733
138100 2172 686856 2334 694144
138200 2172 687330 2334 694670
138300 2172 688045 2335 694955
138400 2173 688609 2335 695391
138500 2175 689025 2337 695975
138600 2177 689522 2337 696478
138700 2178 690019 2338 696981
138800 2179 690589 2339 697411
138900 2181 691267 2339 697733
139000 2181 691929 2340 698071
139100 2181 692430 2340 698570
139200 2181 692865 2343 699135
139300 2184 693389 2345 699611
139400 2187 693943 2346 700057
139500 2188 694446 2347 700554
139600 2189 694922 2350 701078
139700 2191 695512 2352 701488
139800 2193 696160 2354 701840
139900 2193 696826 2354 702174
140000 2195 697573 2354 702427
140100 2200 698077 2355 702923
140200 2200 698714 2355 703286
140300 2200 699228 2355 703772
140400 2201 699792 2356 704208
140500 2202 700280 2356 704720
140600 2202 700809 2356 705191
140700 2204 701432 2356 705568
140800 2205 701797 2358 706203
140900 2205 702237 2359 706763
141000 2207 702547 2360 707453
141100 2207 703218 2362 707782
141200 2207 703785 2363 708215
141300 2209 704406 2363 708594
141400 2209 704770 2363 709230
141500 2211 705518 2365 709482
141600 2213 706018 2365 709982
141700 2214 706403 2365 710597
141800 2216 706908 2366 711092
141900 2216 707457 2366 711543
142000 2217 707898 2367 712102
142100 2217 708408 2370 712592
142200 2218 708947 2370 713053
142300 2218 709447 2371 713553
142400 2218 710042 2371 713958
142500 2218 710633 2372 714367
142600 2220 711163 2374 714837
142700 2221 711439 2374 715561
142800 2224 711719 2375 716281
142900 2226 712139 2376 716861
143000 2227 712597 2376 717403
143100 2228 713010 2377 717990
143200 2231 713525 2379 718475
143300 2234 714117 2379 718883
143400 2234 714378 2380 719622
143500 2235 714818 2383 720182
143600 2235 715305 2384 720695
143700 2235 715812 2385 721188
143800 2235 716363 2385 721637
143900 2235 716834 2386 722166
144000 2235 717388 2388 722612
144100 2238 717859 2389 723141
144200 2238 718245 2389 723755
144300 2239 718777 2390 724223
144400 2240 719328 2391 724672
144500 2240 719837 2392 725163
144600 2241 720084 2392 725916
144700 2243 720378 2392 726622
144800 2243 720892 2395 727108
144900 2243 721388 2398 727612
145000 2243 721647 2398 728353
145100 2244 722006 2398 728994
145200 2244 722663 2398 729337
145300 2245 723236 2400 729764
145400 2248 723741 2400 730259
145500 2250 724193 2401 730807
145600 2251 724879 2401 731121
145700 2251 725431 2401 731569
145800 2251 725944 2402 732056
145900 2251 726689 2403 732311
146000 2251 727209 2405 732791
146100 2252 727499 2408 733501
146200 2252 727745 2409 734255
146300 2253 728073 2410 734927
146400 2253 728575 2410 735425
146500 2254 729185 2412 735815
146600 2255 729660 2414 736340
146700 2255 730117 2415 736883
146800 2257 730626 2415 737374
146900 2257 731147 2415 737853
147000 2257 731510 2415 738490
147100 2257 732029 2416 738971
147200 2257 732521 2417 739479
147300 2257 732952 2418 740048
147400 2257 733332 2419 740668
147500 2258 733762 2420 741238
147600 2259 734046 2421 741954
147700 2259 734525 2421 742475
147800 2259 735048 2421 742952
147900 2260 735546 2421 743454
148000 2261 736170 2421 743830
148100 2261 736783 2424 744217
148200 2262 737044 2425 744956
148300 2262 737492 2425 745508
148400 2262 737813 2427 746187
148500 2263 738316 2430 746684
148600 2263 738799 2430 747201
148700 2266 739321 2430 747679
148800 2266 740039 2431 747961
148900 2266 740476 2431 748524
149000 2267 741181 2431 748819
149100 2270 741880 2434 749120
149200 2274 742562 2437 749438
149300 2274 743077 2438 749923
149400 2275 743562 2439 750438
149500 2276 744059 2439 750941
149600 2279 744560 2440 751440
149700 2280 744939 2442 752061
149800 2281 745465 2442 752535
149900 2282 745958 2442 753042
150000 2284 746455 2443 753545
150100 2287 746887 2444 754113
150200 2288 747357 2446 754643
150300 2288 747786 2447 755214
150400 2289 748510 2447 755490
150500 2289 748915 2447 756085
150600 2294 749392 2449 756608
150700 2296 750045 2451 756955
150800 2296 750460 2451 757540
150900 2296 751100 2451 757900
151000 2297 751557 2451 758443
151100 2300 752016 2451 758984
151200 2300 752493 2452 759507
151300 2300 752994 2452 760006
151400 2300 753590 2454 760410
151500 2301 754080 2455 760920
151600 2302 754496 2456 761504
151700 2303 754854 2457 762146
151800 2303 755496 2457 762504
151900 2304 755994 2458 763006
152000 2305 756423 2459 763577
152100 2306 756923 2461 764077
152200 2307 757522 2461 764478
152300 2309 758270 2461 764730
152400 2313 758739 2463 765261
152500 2314 759287 2464 765713
152600 2314 759784 2464 766216
152700 2314 760186 2465 766814
152800 2314 760714 2466 767286
152900 2314 761197 2466 767803
153000 2317 761885 2466 768115
153100 2318 762461 2468 768539
153200 2318 762743 2468 769257
153300 2321 763005 2468 769995
153400 2321 763607 2470 770393
153500 2321 764188 2471 770812
153600 2322 764703 2474 771297
153700 2322 765328 2474 771672
153800 2323 765756 2474 772244
153900 2325 766242 2474 772758
154000 2325 766700 2475 773300
154100 2325 767108 2475 773892
154200 2325 767503 2475 774497
154300 2325 767834 2475 775166
154400 2326 768497 2476 775503
154500 2326 768951 2478 776049
154600 2326 769465 2479 776535
154700 2327 769761 2480 777239
154800 2328 770213 2480 777787
154900 2328 770803 2480 778197
155000 2329 771272 2480 778728
155100 2331 771750 2480 779250
155200 2331 772246 2481 779754
155300 2333 772741 2483 780259
155400 2333 773270 2483 780730
155500 2333 773751 2485 781249
155600 2335 774278 2490 781722
155700 2335 774615 2490 782385
155800 2336 775097 2490 782903
155900 2336 775593 2490 783407
156000 2340 776088 2491 783912
156100 2343 776607 2493 784393
156200 2343 777048 2494 784952
156300 2344 777527 2494 785473
156400 2345 777901 2494 786099
156500 2345 778349 2494 786651
156600 2348 778846 2500 787154
156700 2349 779553 2500 787447
156800 2350 780032 2500 787968
156900 2350 780594 2501 788406
157000 2350 781202 2502 788798
157100 2351 781751 2502 789249
157200 2355 782278 2504 789722
157300 2355 782796 2504 790204
157400 2359 783266 2505 790734
157500 2359 783739 2506 791261
157600 2361 784213 2507 791787
157700 2362 784697 2507 792303
157800 2363 785191 2508 792809
157900 2365 785689 2509 793311
158000 2365 786178 2510 793822
158100 2365 786701 2510 794299
158200 2365 787217 2511 794783
158300 2367 787790 2511 795210
158400 2367 788247 2511 795753
158500 2367 788885 2512 796115
158600 2367 789389 2512 796611
158700 2371 789996 2517 797004
158800 2372 790492 2518 797508
158900 2374 790923 2520 798077
159000 2375 791421 2522 798579
159100 2375 791962 2522 799038
159200 2376 792709 2522 799291
159300 2377 793208 2524 799792
159400 2379 793709 2524 800291
159500 2379 794176 2524 800824
159600 2379 794697 2526 801303
159700 2380 795265 2527 801735
159800 2380 795776 2529 802224
159900 2380 796520 2529 802480
160000 2381 797159 2530 802841
160100 2382 797887 2532 803113
160200 2383 798339 2533 803661
160300 2383 799082 2533 803918
160400 2385 799609 2535 804391
160500 2386 800332 2535 804668
160600 2388 800591 2537 805409
160700 2389 801037 2537 805963
160800 2392 801485 2540 806515
160900 2392 802028 2541 806972
161000 2393 802519 2542 807481
161100 2395 803214 2542 807786
161200 2398 803713 2543 808287
161300 2398 804261 2545 808739
161400 2398 804610 2546 809390
161500 2398 805130 2547 809870
161600 2399 805534 2548 810466
161700 2399 806069 2548 810931
161800 2399 806697 2548 811303
161900 2402 807354 2550 811646
162000 2405 807736 2553 812264
162100 2406 808181 2553 812819
162200 2406 808746 2554 813254
162300 2409 809271 2556 813729
162400 2409 809965 2556 814035
162500 2410 810283 2557 814717
162600 2410 810915 2558 815085
162700 2411 811557 2558 815443
162800 2414 812172 2558 815828
162900 2415 812645 2559 816355
163000 2416 813151 2562 816849
163100 2419 813687 2563 817313
163200 2419 813981 2563 818019
163300 2422 814371 2563 818629
163400 2423 814997 2563 819003
163500 2424 815251 2564 819749
163600 2424 815558 2565 820442
163700 2426 815972 2566 821028
163800 2426 816506 2566 821494
163900 2427 816906 2568 822094
164000 2428 817406 2570 822594
164100 2430 817909 2571 823091
164200 2431 818425 2571 823575
164300 2432 818975 2575 824025
164400 2433 819226 2576 824774
164500 2436 819543 2576 825457
164600 2437 819935 2576 826065
164700 2438 820455 2577 826545
164800 2440 820872 2578 827128
164900 2441 821297 2578 827703
165000 2442 821792 2578 828208
165100 2444 822407 2579 828593
165200 2444 822925 2580 829075
165300 2444 823473 2582 829527
165400 2444 823896 2582 830104
165500 2445 824372 2584 830628
165600 2445 824779 2584 831221
165700 2448 825275 2584 831725
165800 2448 825681 2586 832319
165900 2448 826203 2587 832797
166000 2449 826701 2588 833299
166100 2450 827192 2592 833808
166200 2451 827485 2593 834515
166300 2451 827815 2593 835185
166400 2453 828213 2593 835787
166500 2455 828710 2596 836290
166600 2455 828955 2597 837045
166700 2458 829208 2599 837792
166800 2459 829928 2602 838072
166900 2460 830483 2603 838517
167000 2463 830957 2604 839043
167100 2464 831418 2604 839582
167200 2466 831891 2605 840109
167300 2467 832573 2605 840427
167400 2469 832882 2605 841118
167500 2469 833349 2605 841651
167600 2469 833735 2606 842265
167700 2470 834280 2606 842720
167800 2471 834864 2607 843136
167900 2472 835581 2607 843419
168000 2473 835989 2607 844011
168100 2473 836474 2608 844526
168200 2477 837101 2610 844899
168300 2478 837676 2610 845324
168400 2478 838107 2610 845893
168500 2478 838679 2613 846321
168600 2481 839227 2615 846773
168700 2484 839671 2617 847329
168800 2486 840168 2618 847832
168900 2490 840668 2622 848332
169000 2490 841226 2622 848774
169100 2490 841730 2624 849270
169200 2491 842065 2626 849935
169300 2494 842601 2631 850399
169400 2495 843097 2635 850903
169500 2497 843546 2637 851454
169600 2498 844115 2638 851885
169700 2500 844607 2639 852393
169800 2500 845286 2639 852714
169900 2501 845910 2639 853090
170000 2502 846486 2639 853514
170100 2503 846982 2641 854018
170200 2504 847493 2642 854507
170300 2505 848081 2642 854919
170400 2506 848494 2643 855506
170500 2507 849176 2644 855824
170600 2508 849459 2646 856541
170700 2508 849982 2646 857018
170800 2510 850535 2646 857465
170900 2511 851034 2648 857966
171000 2511 851520 2649 858480
171100 2511 851985 2649 859015
171200 2513 852594 2649 859406
171300 2513 853073 2652 859927
171400 2515 853610 2652 860390
171500 2515 854102 2652 860898
171600 2517 854693 2655 861307
171700 2518 855289 2656 861711
171800 2519 855974 2656 862026
171900 2519 856567 2656 862433
172000 2519 856979 2657 863021
172100 2520 857437 2658 863563
172200 2523 857942 2660 864058
172300 2523 858519 2661 864481
172400 2524 859027 2662 864973
172500 2526 859342 2663 865658
172600 2526 860001 2664 865999
172700 2526 860696 2664 866304
172800 2528 861192 2665 866808
172900 2529 861825 2665 867175
173000 2529 862275 2667 867725
173100 2532 862823 2667 868177
173200 2534 863329 2667 868671
173300 2534 863797 2668 869203
173400 2534 864154 2669 869846
173500 2535 864658 2670 870342
173600 2536 865297 2671 870703
173700 2536 865855 2671 871145
173800 2536 866299 2671 871701
173900 2537 866789 2674 872211
174000 2537 867287 2676 872713
174100 2537 867735 2677 873265
174200 2539 868293 2678 873707
174300 2540 868849 2679 874151
174400 2542 869345 2684 874655
174500 2543 869693 2685 875307
174600 2546 870192 2687 875808
174700 2547 870840 2688 876160
174800 2547 871092 2688 876908
174900 2548 871576 2689 877424
175000 2548 872185 2689 877815
175100 2549 872660 2690 878340
175200 2552 873205 2691 878795
175300 2553 873663 2692 879337
175400 2555 874225 2694 879775
175500 2555 874930 2694 880070
175600 2557 875427 2697 880573
175700 2558 875935 2697 881065
175800 2559 876422 2697 881578
175900 2559 876972 2698 882028
176000 2559 877429 2699 882571
176100 2559 877918 2699 883082
176200 2559 878356 2702 883644
176300 2561 878814 2702 884186
176400 2561 879193 2703 884807
176500 2561 879728 2704 885272
176600 2563 880252 2705 885748
176700 2563 880832 2705 886168
176800 2565 881178 2705 886822
176900 2566 881686 2706 887314
177000 2568 882201 2706 887799
177100 2568 882730 2708 888270
177200 2569 883269 2709 888731
177300 2571 883604 2709 889396
177400 2571 884054 2709 889946
177500 2572 884327 2709 890673
177600 2572 884970 2709 891030
177700 2574 885535 2709 891465
177800 2574 886136 2710 891864
177900 2574 886631 2710 892369
178000 2575 887263 2710 892737
178100 2577 887761 2710 893239
178200 2579 888228 2710 893772
178300 2581 888855 2712 894145
178400 2581 889438 2712 894562
178500 2581 889921 2712 895079
178600 2581 890500 2712 895500
178700 2582 891003 2712 895997
178800 2583 891503 2713 896497
178900 2588 892006 2714 896994
179000 2590 892590 2715 897410
179100 2590 893102 2717 897898
179200 2594 893591 2719 898409
179300 2595 893937 2720 899063
179400 2595 894385 2721 899615
179500 2595 894746 2722 900254
179600 2595 895222 2722 900778
179700 2596 895737 2722 901263
179800 2599 896332 2724 901668
179900 2602 896831 2725 902169
180000 2603 897258 2725 902742
180100 2605 897746 2726 903254
180200 2608 898203 2726 903797
180300 2609 898700 2726 904300
180400 2609 899246 2726 904754
180500 2609 899953 2728 905047
180600 2611 900496 2728 905504
180700 2612 900836 2729 906164
180800 2613 901334 2729 906666
180900 2613 901856 2730 907144
181000 2613 902167 2732 907833
181100 2613 902695 2732 908305
181200 2614 903235 2733 908765
181300 2616 903761 2734 909239
181400 2616 904413 2736 909587
181500 2617 905012 2738 909988
181600 2617 905489 2738 910511
181700 2617 905880 2740 911120
181800 2619 906309 2741 911691
181900 2619 906851 2744 912149
182000 2619 907162 2747 912838
182100 2622 907881 2750 913119
182200 2624 908455 2751 913545
182300 2624 908746 2753 914254
182400 2624 909276 2753 914724
182500 2625 909845 2754 915155
182600 2626 910345 2756 915655
182700 2626 910878 2757 916122
182800 2626 911405 2758 916595
182900 2627 911896 2759 917104
183000 2627 912417 2760 917583
183100 2628 912975 2762 918025
183200 2631 913442 2763 918558
183300 2632 914190 2764 918810
183400 2633 914683 2764 919317
183500 2634 915272 2764 919728
183600 2634 915727 2764 920273
183700 2635 916188 2766 920812
183800 2636 916651 2768 921349
183900 2637 917137 2768 921863
184000 2638 917669 2769 922331
184100 2641 918163 2770 922837
184200 2641 918570 2772 923430
184300 2647 919064 2773 923936
184400 2648 919562 2775 924438
184500 2650 919828 2776 925172
184600 2651 920223 2777 925777
184700 2652 920707 2777 926293
184800 2653 921215 2779 926785
184900 2655 921535 2780 927465
185000 2655 922051 2781 927949
185100 2655 922474 2782 928526
185200 2655 922817 2784 929183
