#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.55 0.55]
#! SET kt 1.0
100 68 103 80 897
200 143 282 182 1718
300 224 532 285 2468
400 305 858 370 3142
500 349 1267 436 3733
600 375 1725 481 4275
700 416 1801 536 5199
800 470 1910 600 6090
900 525 2071 671 6929
1000 582 2294 743 7706
1100 629 2571 810 8429
1200 675 2901 873 9099
1300 714 3272 902 9728
1400 749 3432 942 10568
1500 774 3679 973 11321
1600 797 3888 981 12112
1700 806 4122 993 12878
1800 812 4395 1003 13605
1900 818 4716 1012 14284
2000 824 5169 1014 14831
2100 828 5874 1017 15126
2200 830 6429 1018 15571
2300 834 6916 1021 16084
2400 837 7442 1028 16558
2500 838 7915 1030 17085
2600 839 8422 1032 17578
2700 840 8778 1034 18222
2800 843 9416 1038 18584
2900 845 9876 1041 19124
3000 850 10328 1044 19672
3100 853 10770 1045 20230
3200 854 11290 1048 20710
3300 856 11831 1051 21169
3400 856 12284 1054 21716
3500 856 12738 1054 22262
3600 858 13252 1057 22748
3700 858 13818 1058 23182
3800 859 14199 1058 23801
3900 863 14736 1059 24264
4000 863 15320 1061 24680
4100 863 15817 1064 25183
4200 863 16310 1065 25690
4300 864 16772 1065 26228
4400 868 17315 1067 26685
4500 870 17829 1068 27171
4600 873 18311 1069 27689
4700 873 18777 1071 28223
4800 875 19119 1072 28881
4900 875 19481 1072 29519
5000 878 19832 1074 30168
5100 879 20316 1074 30684
5200 880 20845 1078 31155
5300 883 21352 1081 31648
5400 885 21903 1082 32097
5500 887 22490 1083 32510
5600 891 22944 1086 33056
5700 895 23566 1088 33434
5800 897 24113 1091 33887
5900 900 24623 1093 34377
6000 902 25181 1096 34819
6100 903 25787 1098 35213
6200 903 26232 1100 35768
6300 904 26890 1101 36110
6400 906 27446 1101 36554
6500 906 27897 1104 37103
6600 911 28363 1109 37637
6700 912 28826 1110 38174
6800 918 29339 1111 38661
6900 919 29922 1111 39078
7000 920 30412 1111 39588
7100 920 30863 1111 40137
7200 922 31297 1112 40703
7300 923 31881 1114 41119
7400 924 32342 1115 41658
7500 926 32924 1116 42076
7600 928 33384 1119 42616
7700 931 33873 1121 43127
7800 932 34407 1123 43593
7900 933 34880 1124 44120
8000 933 35345 1126 44655
8100 933 35864 1126 45136
8200 936 36304 1126 45696
8300 943 36798 1130 46202
8400 944 37278 1132 46722
8500 946 37834 1138 47166
8600 950 38397 1139 47603
8700 950 38968 1139 48032
8800 952 39476 1142 48524
8900 954 40039 1145 48961
9000 956 40433 1147 49567
9100 958 40940 1147 50060
9200 960 41431 1148 50569
9300 962 41876 1151 51124
9400 963 42367 1152 51633
9500 965 42909 1153 52091
9600 969 43362 1154 52638
9700 970 43812 1155 53188
9800 972 44312 1158 53688
9900 972 44885 1160 54115
10000 972 45283 1164 54717
10100 974 45900 1166 55100
10200 975 46337 1167 55663
10300 977 46723 1168 56277
10400 979 47259 1169 56741
10500 980 47758 1170 57242
10600 980 48185 1170 57815
10700 982 48651 1170 58349
10800 983 49152 1171 58848
10900 983 49638 1173 59362
11000 983 50118 1174 59882
11100 983 50571 1174 60429
11200 985 50981 1176 61019
11300 986 51411 1178 61589
11400 987 51893 1180 62107
11500 987 52336 1181 62664
11600 989 52778 1183 63222
11700 992 53232 1186 63768
11800 993 53680 1186 64320
11900 994 54230 1187 64770
12000 995 54703 1190 65297
12100 999 55270 1191 65730
12200 1000 55775 1193 66225
12300 1003 56360 1196 66640
12400 1005 56755 1202 67245
12500 1005 57160 1202 67840
12600 1006 57716 1204 68284
12700 1009 58174 1205 68826
12800 1009 58595 1206 69405
12900 1012 59097 1206 69903
13000 1012 59581 1207 70419
13100 1013 60049 1207 70951
13200 1015 60538 1208 71462
13300 1015 60868 1208 72132
13400 1021 61324 1211 72676
13500 1024 61856 1213 73144
13600 1026 62355 1217 73645
13700 1028 62737 1218 74263
13800 1028 63213 1220 74787
13900 1032 63815 1223 75185
14000 1035 64306 1225 75694
14100 1040 64701 1227 76299
14200 1040 65274 1227 76726
14300 1042 65785 1233 77215
14400 1044 66271 1234 77729
14500 1047 66764 1236 78236
14600 1048 67255 1238 78745
14700 1052 67759 1238 79241
14800 1053 68215 1239 79785
14900 1054 68738 1243 80262
15000 1054 69231 1245 80769
15100 1058 69815 1246 81185
15200 1060 70367 1246 81633
15300 1061 70825 1246 82175
15400 1062 71373 1247 82627
15500 1064 71757 1249 83243
15600 1065 72143 1249 83857
15700 1068 72610 1252 84390
15800 1073 73154 1256 84846
15900 1073 73726 1260 85274
16000 1074 74197 1263 85803
16100 1079 74728 1268 86272
16200 1083 75362 1270 86638
16300 1083 75876 1271 87124
16400 1087 76342 1276 87658
16500 1090 76733 1278 88267
16600 1096 77294 1283 88706
16700 1099 77778 1290 89222
16800 1100 78276 1291 89724
16900 1103 78777 1292 90223
17000 1109 79270 1297 90730
17100 1112 79762 1298 91238
17200 1113 80312 1299 91688
17300 1114 80832 1299 92168
17400 1116 81292 1301 92708
17500 1116 81701 1304 93299
17600 1118 82242 1306 93758
17700 1118 82669 1309 94331
17800 1118 83153 1309 94847
17900 1120 83541 1311 95459
18000 1122 84018 1311 95982
18100 1124 84659 1311 96341
18200 1125 85100 1315 96900
18300 1129 85635 1316 97365
18400 1131 86188 1320 97812
18500 1132 86787 1321 98213
18600 1134 87434 1322 98566
18700 1134 88022 1324 98978
18800 1138 88586 1329 99414
18900 1145 89295 1330 99705
19000 1149 89638 1332 100362
19100 1153 90156 1334 100844
19200 1155 90643 1334 101357
19300 1155 91163 1337 101837
19400 1158 91676 1338 102324
19500 1160 92251 1339 102749
19600 1163 92631 1342 103369
19700 1163 93160 1344 103840
19800 1165 93656 1347 104344
19900 1167 94203 1348 104797
20000 1170 94788 1349 105212
20100 1171 95270 1351 105730
20200 1173 95782 1351 106218
20300 1174 96296 1352 106704
20400 1176 96938 1353 107062
20500 1176 97450 1354 107550
20600 1178 98012 1356 107988
20700 1179 98526 1359 108474
20800 1181 99045 1360 108955
20900 1188 99584 1363 109416
21000 1189 100031 1363 109969
21100 1190 100463 1367 110537
21200 1194 101024 1368 110976
21300 1195 101596 1369 111404
21400 1196 102141 1370 111859
21500 1197 102718 1370 112282
21600 1198 103244 1371 112756
