#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.1 0.1]
#! SET kt 1.0
100 116 364 130 636
200 211 771 256 1229
300 308 1079 362 1921
400 400 1438 476 2562
500 480 1877 558 3123
600 551 2383 618 3617
700 603 2865 668 4135
800 662 3363 726 4637
900 715 3888 770 5112
1000 763 4414 805 5586
1100 806 4898 850 6102
1200 850 5388 897 6612
1300 893 5921 940 7079
1400 926 6432 985 7568
1500 958 6943 1034 8057
1600 1000 7454 1073 8546
1700 1048 7948 1114 9052
1800 1098 8490 1155 9510
1900 1143 8974 1200 10026
2000 1178 9479 1241 10521
2100 1213 9990 1288 11010
2200 1255 10519 1340 11481
2300 1291 11039 1375 11961
2400 1333 11552 1415 12448
2500 1376 12090 1452 12910
2600 1429 12613 1492 13387
2700 1468 13122 1536 13878
2800 1516 13614 1587 14386
2900 1549 14151 1622 14849
3000 1596 14654 1663 15346
3100 1639 15161 1717 15839
3200 1678 15687 1756 16313
3300 1724 16180 1789 16820
3400 1764 16675 1834 17325
3500 1800 17153 1889 17847
3600 1842 17644 1927 18356
3700 1886 18145 1968 18855
3800 1927 18639 2022 19361
3900 1971 19155 2054 19845
4000 2021 19691 2108 20309
4100 2072 20212 2159 20788
4200 2111 20716 2220 21284
4300 2143 21234 2254 21766
4400 2177 21714 2295 22286
4500 2204 22188 2341 22812
4600 2254 22693 2391 23307
4700 2302 23208 2437 23792
4800 2348 23718 2471 24282
4900 2390 24246 2517 24754
5000 2437 24768 2561 25232
5100 2490 25269 2603 25731
5200 2530 25756 2645 26244
5300 2568 26264 2691 26736
5400 2606 26768 2749 27232
5500 2647 27286 2792 27714
5600 2682 27817 2849 28183
5700 2723 28323 2890 28677
5800 2775 28806 2930 29194
5900 2812 29325 2969 29675
6000 2859 29827 3002 30173
6100 2904 30356 3035 30644
6200 2957 30880 3072 31120
6300 3004 31403 3109 31597
6400 3048 31942 3156 32058
6500 3104 32459 3215 32541
6600 3148 32991 3256 33009
6700 3190 33540 3294 33460
6800 3239 34059 3333 33941
6900 3292 34591 3374 34409
7000 3332 35110 3415 34890
7100 3370 35594 3458 35406
7200 3415 36116 3490 35884
7300 3457 36635 3539 36365
7400 3501 37128 3583 36872
7500 3533 37611 3626 37389
7600 3578 38119 3665 37881
7700 3620 38631 3704 38369
7800 3685 39172 3739 38828
7900 3727 39698 3789 39302
8000 3776 40251 3835 39749
8100 3811 40784 3884 40216
8200 3844 41283 3936 40717
8300 3881 41811 3986 41189
8400 3925 42329 4030 41671
8500 3979 42842 4074 42158
8600 4027 43365 4123 42635
8700 4067 43903 4172 43097
8800 4111 44414 4219 43586
8900 4164 44932 4255 44068
9000 4201 45446 4283 44554
9100 4242 45952 4332 45048
9200 4286 46430 4381 45570
9300 4335 46919 4425 46081
9400 4387 47464 4467 46536
9500 4436 47964 4514 47036
9600 4481 48493 4566 47507
9700 4538 49050 4601 47950
