#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.15 0.15]
#! SET kt 1.0
100 134 417 143 583
200 227 829 268 1171
300 332 1119 401 1881
400 429 1512 504 2488
500 509 1894 607 3106
600 563 2235 670 3765
700 619 2659 711 4341
800 665 3113 733 4887
900 694 3574 764 5426
1000 724 4101 793 5899
1100 751 4630 822 6370
1200 774 5123 851 6877
1300 790 5608 874 7392
1400 820 6108 905 7892
1500 847 6635 929 8365
1600 867 7177 947 8823
1700 888 7700 972 9300
1800 909 8186 987 9814
1900 931 8703 1010 10297
2000 961 9232 1032 10768
2100 985 9753 1056 11247
2200 1026 10318 1082 11682
2300 1044 10755 1116 12245
2400 1070 11223 1151 12777
2500 1103 11725 1177 13275
2600 1120 12213 1192 13787
2700 1152 12780 1224 14220
2800 1179 13316 1253 14684
2900 1204 13850 1277 15150
3000 1230 14343 1308 15657
3100 1255 14872 1346 16128
3200 1279 15361 1365 16639
3300 1306 15829 1386 17171
3400 1322 16315 1407 17685
3500 1349 16801 1430 18199
3600 1376 17331 1448 18669
3700 1402 17844 1478 19156
3800 1439 18375 1511 19625
3900 1468 18988 1531 20012
4000 1493 19516 1557 20484
4100 1516 19974 1578 21026
4200 1547 20506 1606 21494
4300 1577 20996 1624 22004
4400 1602 21470 1643 22530
4500 1625 21965 1662 23035
4600 1652 22456 1694 23544
4700 1680 22944 1721 24056
4800 1711 23479 1754 24521
4900 1732 23981 1781 25019
5000 1755 24553 1819 25447
5100 1780 25035 1844 25965
5200 1816 25564 1867 26436
5300 1846 26053 1892 26947
5400 1870 26550 1918 27450
5500 1893 27075 1943 27925
5600 1923 27541 1969 28459
5700 1940 28077 2001 28923
5800 1973 28600 2033 29400
5900 2005 29105 2064 29895
6000 2036 29562 2086 30438
6100 2059 30136 2106 30864
6200 2077 30681 2129 31319
6300 2109 31216 2153 31784
6400 2141 31722 2182 32278
6500 2174 32277 2210 32723
6600 2203 32777 2233 33223
6700 2230 33287 2255 33713
6800 2249 33846 2271 34154
6900 2270 34354 2289 34646
7000 2295 34859 2318 35141
