#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.65 0.65]
#! SET kt 1.0
100 73 166 68 834
200 152 430 167 1570
300 243 784 257 2216
400 329 1236 328 2764
500 376 1775 389 3225
600 398 2169 430 3831
700 422 2554 450 4446
800 449 2987 471 5013
900 465 3376 484 5624
1000 474 3710 496 6290
1100 478 4144 503 6856
1200 483 4569 511 7431
1300 489 5125 517 7875
1400 495 5706 523 8294
1500 500 6314 529 8686
1600 506 6865 531 9135
1700 510 7355 533 9645
1800 516 7827 537 10173
1900 528 8232 546 10768
2000 533 8728 552 11272
2100 537 9219 554 11781
2200 545 9785 556 12215
2300 553 10324 560 12676
2400 559 10864 564 13136
2500 562 11370 570 13630
2600 566 11845 572 14155
2700 570 12294 573 14706
2800 580 12747 579 15253
2900 588 13250 584 15750
3000 591 13705 594 16295
3100 594 14251 597 16749
3200 595 14690 604 17310
3300 601 15112 611 17888
3400 611 15659 617 18341
3500 619 16115 621 18885
3600 622 16572 627 19428
3700 627 17052 631 19948
3800 630 17574 632 20426
3900 631 18081 633 20919
4000 639 18659 636 21341
4100 639 19253 639 21747
4200 645 19766 644 22234
4300 651 20305 649 22695
4400 653 20851 661 23149
4500 656 21360 670 23640
4600 657 21877 673 24123
4700 659 22312 676 24688
4800 661 22797 679 25203
4900 667 23273 685 25727
5000 672 23789 691 26211
5100 679 24358 697 26642
5200 681 24863 701 27137
5300 684 25303 706 27697
5400 693 25795 712 28205
5500 699 26172 715 28828
5600 704 26518 723 29482
5700 708 27002 727 29998
5800 713 27404 730 30596
5900 719 27820 732 31180
6000 721 28318 739 31682
6100 728 28856 746 32144
6200 731 29435 748 32565
6300 738 29944 755 33056
6400 745 30430 762 33570
6500 751 30946 769 34054
6600 755 31441 770 34559
6700 763 31947 773 35053
6800 768 32371 782 35629
6900 772 32899 787 36101
7000 775 33452 791 36548
7100 778 33915 794 37085
7200 782 34366 795 37634
7300 791 34848 801 38152
7400 798 35385 805 38615
7500 805 35887 808 39113
7600 809 36470 811 39530
7700 813 37016 814 39984
7800 817 37475 818 40525
7900 822 38022 820 40978
8000 827 38572 826 41428
8100 830 39089 827 41911
8200 834 39689 830 42311
8300 839 40238 835 42762
8400 841 40758 838 43242
8500 845 41274 843 43726
8600 850 41879 848 44121
8700 854 42413 852 44587
8800 861 42950 859 45050
8900 869 43420 864 45580
9000 874 43881 872 46119
9100 879 44450 880 46550
9200 882 44959 884 47041
9300 886 45423 888 47577
9400 891 45845 892 48155
9500 895 46306 898 48694
9600 902 46749 906 49251
9700 909 47223 911 49777
9800 915 47781 912 50219
9900 916 48320 918 50680
10000 919 48804 920 51196
10100 927 49217 929 51783
10200 936 49743 933 52257
10300 937 50309 937 52691
10400 943 50841 939 53159
10500 951 51431 942 53569
10600 956 52004 947 53996
10700 959 52572 953 54428
10800 962 53027 958 54973
10900 965 53496 963 55504
11000 975 53953 965 56047
11100 977 54431 968 56569
11200 980 54855 974 57145
11300 985 55325 979 57675
11400 989 55771 983 58229
11500 992 56184 989 58816
11600 994 56673 993 59327
11700 1000 57238 997 59762
11800 1010 57759 1003 60241
11900 1018 58292 1011 60708
12000 1029 58739 1015 61261
12100 1036 59221 1019 61779
12200 1039 59679 1023 62321
12300 1044 60167 1030 62833
12400 1050 60683 1040 63317
12500 1052 61197 1040 63803
12600 1056 61626 1040 64374
12700 1065 62122 1044 64878
12800 1067 62625 1048 65375
12900 1069 63141 1054 65859
13000 1075 63658 1061 66342
13100 1077 64110 1065 66890
13200 1084 64666 1072 67334
13300 1087 65157 1077 67843
13400 1097 65676 1082 68324
13500 1104 66120 1088 68880
13600 1109 66510 1093 69490
13700 1115 66875 1097 70125
13800 1117 67408 1101 70592
13900 1122 67874 1110 71126
14000 1133 68383 1119 71617
14100 1136 68982 1131 72018
14200 1140 69403 1140 72597
14300 1151 69810 1148 73190
14400 1155 70377 1152 73623
14500 1159 70886 1155 74114
14600 1160 71429 1158 74571
14700 1165 71988 1161 75012
14800 1172 72552 1165 75448
14900 1181 73019 1176 75981
15000 1186 73481 1181 76519
15100 1190 73946 1189 77054
15200 1191 74591 1191 77409
15300 1193 75148 1191 77852
15400 1197 75602 1194 78398
15500 1202 76085 1196 78915
15600 1205 76610 1200 79390
15700 1210 77090 1206 79910
15800 1220 77496 1215 80504
15900 1222 77983 1219 81017
