#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.2 0.2]
#! SET kt 1.0
100 108 332 115 668
200 194 707 246 1293
300 297 999 359 2001
400 408 1404 464 2596
500 493 1822 561 3178
600 545 2330 607 3670
700 573 2805 640 4195
800 610 3311 675 4689
900 646 3776 700 5224
1000 675 4230 719 5770
1100 694 4753 737 6247
1200 716 5283 761 6717
1300 732 5814 776 7186
1400 753 6346 791 7654
1500 781 6882 818 8118
1600 800 7377 843 8623
1700 814 7885 865 9115
1800 835 8370 891 9630
1900 861 8863 922 10137
2000 882 9381 943 10619
2100 905 9940 952 11060
2200 926 10456 979 11544
2300 942 10941 998 12059
2400 962 11437 1017 12563
2500 983 11923 1040 13077
2600 1014 12434 1064 13566
2700 1036 12937 1090 14063
2800 1055 13443 1109 14557
2900 1075 13927 1128 15073
3000 1093 14383 1144 15617
3100 1125 14901 1166 16099
3200 1151 15419 1189 16581
3300 1165 15916 1216 17084
3400 1186 16356 1240 17644
3500 1213 16832 1265 18168
3600 1235 17335 1284 18665
3700 1255 17835 1312 19165
3800 1272 18343 1329 19657
3900 1292 18859 1352 20141
4000 1318 19362 1366 20638
4100 1337 19899 1399 21101
4200 1361 20400 1421 21600
4300 1388 20883 1441 22117
4400 1411 21402 1458 22598
4500 1428 21927 1468 23073
4600 1452 22400 1486 23600
4700 1471 22903 1505 24097
4800 1501 23426 1530 24574
4900 1528 23923 1555 25077
5000 1548 24422 1582 25578
5100 1575 24914 1603 26086
5200 1594 25435 1621 26565
5300 1616 25926 1649 27074
5400 1635 26436 1677 27564
5500 1656 26914 1703 28086
5600 1680 27397 1732 28603
5700 1709 27898 1762 29102
5800 1731 28397 1794 29603
5900 1759 28901 1816 30099
6000 1780 29384 1842 30616
6100 1797 29974 1867 31026
6200 1821 30478 1892 31522
6300 1842 30972 1908 32028
6400 1862 31443 1932 32557
6500 1888 31912 1952 33088
6600 1907 32455 1974 33545
6700 1933 32945 1998 34055
6800 1955 33449 2019 34551
6900 1965 33939 2037 35061
7000 1986 34405 2056 35595
7100 2002 34896 2070 36104
7200 2013 35372 2084 36628
7300 2035 35872 2106 37128
7400 2056 36320 2125 37680
7500 2078 36837 2147 38163
7600 2098 37333 2169 38667
7700 2110 37785 2196 39215
7800 2136 38231 2220 39769
7900 2155 38739 2255 40261
8000 2175 39281 2279 40719
8100 2197 39810 2303 41190
8200 2228 40287 2321 41713
8300 2249 40787 2342 42213
8400 2271 41300 2372 42700
8500 2298 41783 2395 43217
8600 2326 42328 2401 43672
8700 2347 42846 2419 44154
8800 2364 43302 2451 44698
8900 2388 43760 2475 45240
9000 2408 44258 2502 45742
9100 2426 44748 2519 46252
