#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.65 0.65]
#! SET kt 1.0
100 76 171 68 829
200 162 420 160 1580
300 264 753 246 2247
400 328 1203 337 2797
500 394 1654 390 3346
600 444 2052 440 3948
700 483 2430 476 4570
800 512 2849 504 5151
900 524 3273 516 5727
1000 540 3668 526 6332
1100 550 4066 539 6934
1200 563 4438 550 7562
1300 567 4878 555 8122
1400 573 5377 558 8623
1500 586 5947 561 9053
1600 591 6433 571 9567
1700 593 6964 574 10036
1800 597 7490 583 10510
1900 603 8063 586 10937
2000 606 8503 590 11497
2100 609 9048 595 11952
2200 615 9455 599 12545
2300 616 9872 602 13128
2400 620 10280 603 13720
2500 620 10800 604 14200
2600 626 11343 605 14657
2700 629 11838 610 15162
2800 640 12319 616 15681
2900 644 12904 618 16096
3000 652 13389 622 16611
3100 656 13848 626 17152
3200 659 14308 631 17692
3300 664 14807 635 18193
3400 666 15321 644 18679
3500 671 15839 645 19161
3600 673 16338 647 19662
3700 678 16863 649 20137
3800 679 17357 652 20643
3900 681 17919 658 21081
4000 687 18374 661 21626
4100 689 18781 663 22219
4200 693 19273 664 22727
4300 697 19885 668 23115
4400 698 20428 670 23572
4500 704 20958 676 24042
4600 711 21431 679 24569
4700 715 22055 681 24945
4800 718 22584 683 25416
4900 723 23110 687 25890
5000 725 23589 693 26411
5100 730 24194 697 26806
5200 731 24739 697 27261
5300 738 25290 704 27710
5400 743 25721 711 28279
5500 748 26169 715 28831
5600 749 26605 721 29395
5700 754 26980 724 30020
5800 764 27580 730 30420
5900 767 28053 736 30947
6000 774 28583 739 31417
6100 779 29086 741 31914
6200 781 29592 746 32408
6300 784 30153 749 32847
6400 790 30591 753 33409
6500 792 31169 753 33831
6600 794 31625 758 34375
6700 798 32108 762 34892
6800 801 32551 762 35449
6900 808 33022 763 35978
7000 811 33517 764 36483
7100 817 33997 767 37003
7200 819 34424 770 37576
7300 823 34918 775 38082
7400 828 35504 780 38496
7500 831 35935 782 39065
7600 836 36451 785 39549
7700 840 36878 789 40122
7800 846 37314 794 40686
7900 849 37859 796 41141
8000 852 38380 802 41620
8100 853 38861 806 42139
8200 855 39388 808 42612
8300 860 39908 811 43092
8400 865 40374 814 43626
8500 869 40806 819 44194
8600 874 41285 826 44715
8700 876 41800 828 45200
8800 878 42240 832 45760
8900 885 42869 836 46131
9000 886 43316 840 46684
9100 891 43772 843 47228
9200 892 44292 845 47708
9300 897 44613 847 48387
9400 901 45055 851 48945
9500 904 45519 856 49481
9600 905 46000 858 50000
9700 909 46561 863 50439
9800 914 47137 866 50863
9900 918 47688 867 51312
10000 923 48188 870 51812
10100 926 48651 876 52349
10200 928 49204 882 52796
10300 934 49836 886 53164
10400 939 50431 890 53569
10500 942 50872 894 54128
10600 946 51414 898 54586
10700 951 51936 900 55064
10800 955 52321 906 55679
10900 956 52936 909 56064
11000 958 53429 911 56571
11100 964 53975 912 57025
11200 966 54428 917 57572
11300 969 54930 921 58070
11400 971 55496 922 58504
11500 975 56016 925 58984
11600 980 56560 932 59440
11700 985 56990 936 60010
11800 985 57362 940 60638
11900 987 57705 942 61295
12000 998 58193 946 61807
12100 1004 58665 950 62335
12200 1013 59080 953 62920
12300 1021 59567 959 63433
12400 1028 60116 963 63884
12500 1031 60467 964 64533
12600 1033 61010 968 64990
12700 1036 61413 972 65587
12800 1040 61910 977 66090
12900 1042 62416 980 66584
13000 1047 62836 985 67164
13100 1051 63340 987 67660
13200 1055 63846 990 68154
13300 1057 64475 994 68525
13400 1059 64911 998 69089
13500 1062 65483 1000 69517
13600 1066 65935 1001 70065
13700 1069 66508 1008 70492
13800 1073 66945 1010 71055
13900 1076 67421 1018 71579
14000 1079 67920 1026 72080
14100 1086 68435 1031 72565
14200 1093 68959 1036 73041
14300 1095 69429 1037 73571
14400 1100 69908 1041 74092
14500 1102 70338 1043 74662
14600 1107 70855 1046 75145
14700 1110 71341 1046 75659
14800 1114 71826 1048 76174
14900 1123 72312 1053 76688
15000 1125 72812 1056 77188
15100 1129 73266 1060 77734
15200 1134 73681 1063 78319
15300 1137 74142 1066 78858
15400 1139 74670 1068 79330
15500 1143 75224 1071 79776
15600 1148 75680 1072 80320
15700 1153 76219 1080 80781
15800 1163 76777 1087 81223
15900 1169 77329 1090 81671
16000 1171 77786 1093 82214
16100 1175 78329 1100 82671
16200 1177 78811 1103 83189
16300 1179 79365 1107 83635
16400 1180 79802 1112 84198
16500 1185 80154 1117 84846
16600 1190 80597 1130 85403
16700 1195 81121 1135 85879
16800 1200 81520 1138 86480
16900 1201 82073 1141 86927
17000 1208 82567 1150 87433
17100 1213 83127 1155 87873
17200 1218 83617 1156 88383
17300 1219 84150 1160 88850
17400 1219 84673 1160 89327
17500 1225 85087 1164 89913
17600 1227 85577 1166 90423
17700 1233 86126 1167 90874
17800 1234 86626 1170 91374
17900 1239 87119 1175 91881
18000 1240 87589 1178 92411
18100 1245 88075 1184 92925
18200 1248 88602 1190 93398
18300 1254 89129 1190 93871
18400 1258 89611 1193 94389
18500 1262 90090 1197 94910
18600 1264 90628 1202 95372
18700 1266 91097 1204 95903
18800 1277 91573 1209 96427
18900 1284 92008 1213 96992
19000 1294 92529 1220 97471
19100 1297 93107 1220 97893
19200 1299 93579 1223 98421
19300 1303 94052 1224 98948
19400 1311 94629 1235 99371
19500 1319 95156 1244 99844
19600 1325 95572 1249 100428
19700 1326 96183 1249 100817
19800 1331 96594 1253 101406
19900 1338 97157 1258 101843
20000 1339 97509 1263 102491
20100 1345 97938 1269 103062
20200 1353 98350 1279 103650
20300 1356 98835 1283 104165
20400 1359 99318 1288 104682
20500 1363 99760 1293 105240
