#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.4 0.4]
#! SET kt 1.0
35700 3958 175307 3804 181693
35800 3972 175814 3822 182186
35900 3979 176353 3829 182647
36000 3990 176832 3840 183168
36100 3997 177302 3847 183698
36200 4007 177730 3860 184270
36300 4019 178317 3870 184683
36400 4027 178877 3880 185123
36500 4037 179454 3884 185546
36600 4051 179956 3896 186044
36700 4057 180458 3905 186542
36800 4063 181006 3915 186994
36900 4074 181555 3930 187445
37000 4090 182015 3947 187985
37100 4099 182507 3963 188493
37200 4109 182973 3971 189027
37300 4119 183500 3974 189500
37400 4128 183975 3987 190025
37500 4138 184464 4001 190536
37600 4145 185001 4016 190999
37700 4154 185497 4020 191503
37800 4169 186016 4032 191984
37900 4177 186492 4040 192508
38000 4186 186974 4055 193026
38100 4194 187538 4066 193462
38200 4207 188020 4074 193980
38300 4213 188572 4083 194428
38400 4222 189095 4093 194905
38500 4229 189616 4106 195384
38600 4236 190073 4116 195927
38700 4248 190593 4121 196407
38800 4250 191118 4134 196882
38900 4261 191592 4141 197408
39000 4272 192056 4150 197944
39100 4277 192638 4157 198362
39200 4284 193167 4159 198833
39300 4296 193681 4169 199319
39400 4307 194250 4177 199750
39500 4317 194823 4192 200177
39600 4328 195300 4202 200700
39700 4338 195769 4206 201231
39800 4350 196273 4221 201727
39900 4365 196752 4231 202248
40000 4373 197221 4241 202779
40100 4379 197711 4255 203289
40200 4394 198208 4264 203792
40300 4411 198647 4274 204353
40400 4420 199166 4281 204834
40500 4426 199674 4296 205326
40600 4434 200120 4306 205880
40700 4442 200580 4317 206420
40800 4451 201086 4325 206914
40900 4464 201540 4336 207460
41000 4471 202061 4344 207939
41100 4479 202604 4351 208396
41200 4490 203132 4358 208868
41300 4498 203554 4364 209446
41400 4508 204019 4374 209981
41500 4517 204493 4387 210507
41600 4522 204999 4395 211001
41700 4529 205455 4407 211545
41800 4533 206025 4415 211975
41900 4539 206522 4418 212478
42000 4546 207108 4429 212892
42100 4555 207599 4437 213401
42200 4562 208070 4442 213930
42300 4570 208531 4450 214469
42400 4576 209014 4454 214986
42500 4581 209385 4459 215615
42600 4591 209907 4467 216093
42700 4595 210385 4479 216615
42800 4603 210836 4491 217164
42900 4617 211404 4500 217596
43000 4627 211938 4503 218062
43100 4634 212458 4518 218542
43200 4642 212913 4525 219087
43300 4651 213416 4530 219584
43400 4656 213929 4540 220071
43500 4667 214408 4549 220592
43600 4675 214900 4563 221100
43700 4686 215422 4569 221578
43800 4699 215972 4579 222028
43900 4709 216471 4589 222529
44000 4720 216947 4596 223053
44100 4727 217395 4603 223605
44200 4736 217822 4607 224178
44300 4746 218318 4618 224682
44400 4755 218883 4627 225117
44500 4770 219308 4634 225692
44600 4781 219732 4646 226268
44700 4791 220147 4650 226853
44800 4796 220643 4659 227357
44900 4811 221230 4669 227770
45000 4818 221723 4683 228277
45100 4822 222174 4698 228826
45200 4832 222591 4706 229409
45300 4837 223039 4722 229961
45400 4845 223532 4728 230468
45500 4850 223952 4734 231048
45600 4856 224395 4742 231605
45700 4862 224919 4749 232081
45800 4870 225370 4753 232630
45900 4872 225856 4768 233144
46000 4883 226313 4778 233687
46100 4893 226785 4790 234215
46200 4910 227257 4797 234743
46300 4917 227725 4809 235275
46400 4929 228303 4825 235697
46500 4933 228796 4832 236204
46600 4947 229331 4842 236669
46700 4950 229846 4852 237154
46800 4960 230289 4861 237711
46900 4967 230805 4876 238195
47000 4978 231271 4885 238729
47100 4983 231713 4893 239287
47200 4994 232263 4898 239737
47300 5002 232804 4905 240196
47400 5021 233344 4918 240656
47500 5026 233853 4925 241147
47600 5038 234371 4933 241629
47700 5051 234818 4944 242182
47800 5060 235272 4951 242728
47900 5072 235776 4963 243224
48000 5082 236218 4974 243782
48100 5095 236720 4983 244280
48200 5111 237154 4999 244846
48300 5114 237587 5005 245413
48400 5119 238082 5012 245918
48500 5129 238539 5023 246461
48600 5143 238957 5033 247043
48700 5153 239427 5046 247573
48800 5163 239883 5062 248117
48900 5172 240441 5067 248559
49000 5184 241000 5080 249000
49100 5191 241546 5090 249454
49200 5198 242042 5094 249958
49300 5208 242451 5105 250549
49400 5214 242929 5109 251071
49500 5226 243446 5120 251554
49600 5239 243923 5133 252077
49700 5249 244479 5142 252521
49800 5263 245014 5154 252986
49900 5277 245497 5169 253503
50000 5283 245972 5175 254028
50100 5286 246357 5183 254643
50200 5295 246820 5192 255180
50300 5308 247315 5199 255685
50400 5321 247793 5206 256207
50500 5334 248260 5218 256740
50600 5344 248691 5230 257309
50700 5353 249257 5240 257743
50800 5368 249720 5251 258280
50900 5373 250246 5257 258754
51000 5376 250740 5265 259260
51100 5384 251222 5276 259778
51200 5395 251739 5288 260261
51300 5406 252241 5293 260759
51400 5414 252643 5302 261357
51500 5423 253058 5311 261942
51600 5437 253518 5322 262482
51700 5446 254008 5332 262992
51800 5452 254506 5336 263494
51900 5463 254979 5348 264021
52000 5472 255525 5359 264475
52100 5480 255997 5369 265003
52200 5489 256523 5375 265477
52300 5500 256992 5379 266008
52400 5504 257489 5388 266511
52500 5514 258032 5395 266968
52600 5522 258662 5403 267338
52700 5532 259125 5408 267875
52800 5542 259706 5419 268294
52900 5551 260255 5428 268745
53000 5558 260768 5436 269232
53100 5568 261304 5448 269696
53200 5576 261785 5460 270215
53300 5587 262297 5472 270703
53400 5597 262849 5480 271151
53500 5606 263338 5491 271662
53600 5619 263881 5502 272119
53700 5629 264343 5509 272657
53800 5640 264832 5527 273168
53900 5646 265322 5532 273678
54000 5653 265810 5542 274190
54100 5664 266218 5555 274782
54200 5672 266668 5564 275332
54300 5681 267148 5575 275852
54400 5693 267615 5590 276385
54500 5700 268028 5596 276972
54600 5709 268588 5610 277412
54700 5714 269125 5621 277875
54800 5726 269660 5629 278340
54900 5734 270181 5632 278819
55000 5737 270699 5642 279301
55100 5742 271167 5649 279833
55200 5752 271618 5654 280382
55300 5756 272117 5663 280883
55400 5765 272634 5669 281366
55500 5778 273177 5679 281823
55600 5788 273708 5694 282292
55700 5798 274216 5709 282784
55800 5805 274698 5717 283302
55900 5817 275106 5722 283894
56000 5833 275565 5735 284435
56100 5845 276163 5745 284837
56200 5849 276690 5753 285310
56300 5858 277188 5759 285812
56400 5864 277708 5763 286292
56500 5867 278214 5771 286786
56600 5875 278719 5782 287281
56700 5879 279142 5796 287858
56800 5889 279624 5811 288376
56900 5898 280152 5818 288848
57000 5906 280657 5825 289343
57100 5922 281175 5836 289825
57200 5929 281737 5844 290263
57300 5940 282191 5850 290809
57400 5955 282695 5862 291305
57500 5963 283216 5875 291784
57600 5968 283688 5879 292312
57700 5976 284181 5896 292819
57800 5983 284678 5901 293322
57900 5994 285175 5918 293825
58000 6002 285653 5929 294347
58100 6018 286183 5942 294817
58200 6025 286670 5952 295330
58300 6041 287149 5964 295851
58400 6045 287615 5978 296385
58500 6063 288084 5993 296916
58600 6072 288635 6001 297365
58700 6095 289126 6015 297874
58800 6101 289652 6021 298348
58900 6116 290169 6035 298831
59000 6120 290651 6041 299349
59100 6129 291185 6047 299815
59200 6140 291687 6058 300313
59300 6155 292112 6080 300888
59400 6167 292595 6091 301405
59500 6178 293015 6095 301985
59600 6188 293519 6103 302481
59700 6200 294032 6113 302968
59800 6208 294568 6123 303432
59900 6214 295018 6132 303982
60000 6224 295583 6138 304417
60100 6234 296093 6148 304907
60200 6243 296639 6155 305361
60300 6252 297169 6161 305831
60400 6263 297687 6165 306313
60500 6273 298157 6178 306843
60600 6281 298642 6192 307358
60700 6294 299092 6210 307908
60800 6299 299596 6217 308404
60900 6307 300108 6225 308892
61000 6321 300516 6233 309484
61100 6331 300975 6248 310025
61200 6340 301557 6261 310443
61300 6356 302082 6269 310918
61400 6369 302585 6278 311415
61500 6379 303102 6287 311898
61600 6388 303591 6291 312409
61700 6397 304044 6300 312956
61800 6406 304536 6307 313464
61900 6418 305058 6319 313942
62000 6432 305583 6331 314417
62100 6441 305985 6344 315015
62200 6458 306503 6351 315497
62300 6467 306956 6358 316044
62400 6480 307478 6372 316522
62500 6486 308006 6378 316994
62600 6493 308528 6385 317472
62700 6499 308992 6394 318008
62800 6507 309538 6403 318462
62900 6519 310002 6416 318998
63000 6532 310441 6426 319559
63100 6537 310954 6433 320046
63200 6549 311458 6450 320542
63300 6561 312006 6463 320994
63400 6571 312491 6484 321509
63500 6583 312956 6493 322044
63600 6590 313435 6503 322565
63700 6599 313938 6506 323062
63800 6618 314400 6516 323600
63900 6630 314887 6524 324113
64000 6636 315426 6533 324574
64100 6647 315902 6541 325098
64200 6657 316484 6550 325516
64300 6663 316956 6557 326044
64400 6670 317472 6563 326528
64500 6680 318036 6568 326964
64600 6690 318616 6575 327384
64700 6701 319184 6582 327816
64800 6712 319765 6595 328235
64900 6728 320276 6599 328724
65000 6740 320761 6610 329239
65100 6747 321198 6623 329802
65200 6755 321744 6631 330256
65300 6768 322339 6641 330661
65400 6778 322815 6649 331185
65500 6790 323296 6663 331704
65600 6796 323808 6669 332192
65700 6804 324308 6676 332692
65800 6817 324762 6682 333238
65900 6823 325263 6689 333737
66000 6837 325757 6695 334243
66100 6847 326283 6705 334717
66200 6850 326795 6709 335205
66300 6856 327336 6715 335664
66400 6864 327887 6720 336113
66500 6872 328427 6727 336573
66600 6875 328860 6728 337140
66700 6884 329324 6738 337676
66800 6892 329750 6747 338250
66900 6900 330246 6759 338754
67000 6914 330789 6774 339211
67100 6927 331251 6788 339749
67200 6933 331766 6797 340234
67300 6943 332242 6803 340758
67400 6951 332787 6811 341213
67500 6957 333277 6820 341723
67600 6969 333775 6829 342225
67700 6976 334217 6835 342783
67800 6981 334677 6846 343323
67900 6983 335151 6852 343849
68000 6988 335659 6864 344341
68100 6993 336198 6872 344802
68200 7002 336662 6876 345338
68300 7011 337155 6892 345845
68400 7022 337593 6903 346407
68500 7031 338082 6911 346918
68600 7042 338610 6927 347390
68700 7051 339170 6936 347830
68800 7060 339654 6946 348346
68900 7072 340108 6954 348892
69000 7077 340515 6962 349485
69100 7084 341008 6970 349992
69200 7090 341510 6976 350490
69300 7098 342064 6983 350936
69400 7107 342601 6993 351399
69500 7126 343105 7007 351895
69600 7137 343562 7019 352438
69700 7144 344070 7031 352930
69800 7155 344578 7040 353422
69900 7161 345111 7051 353889
70000 7171 345679 7060 354321
70100 7180 346163 7062 354837
70200 7184 346645 7072 355355
70300 7192 347146 7078 355854
70400 7202 347565 7082 356435
70500 7210 348014 7085 356986
70600 7219 348443 7093 357557
70700 7230 348928 7097 358072
70800 7240 349423 7102 358577
70900 7251 349927 7105 359073
71000 7259 350483 7123 359517
71100 7273 351010 7130 359990
71200 7278 351515 7142 360485
71300 7292 352007 7151 360993
71400 7302 352530 7158 361470
71500 7312 353080 7172 361920
71600 7318 353507 7179 362493
71700 7328 353929 7185 363071
71800 7332 354436 7193 363564
71900 7342 354920 7202 364080
72000 7350 355354 7215 364646
72100 7356 355879 7227 365121
72200 7369 356413 7236 365587
72300 7377 356960 7247 366040
72400 7382 357436 7254 366564
72500 7391 357846 7264 367154
72600 7398 358377 7274 367623
72700 7406 358857 7279 368143
72800 7415 359354 7287 368646
72900 7428 359826 7299 369174
73000 7440 360322 7310 369678
73100 7451 360809 7316 370191
73200 7460 361292 7326 370708
73300 7473 361785 7335 371215
73400 7484 362198 7345 371802
73500 7496 362680 7351 372320
73600 7514 363222 7361 372778
73700 7523 363699 7367 373301
73800 7535 364212 7375 373788
73900 7540 364670 7385 374330
74000 7550 365254 7393 374746
74100 7564 365731 7399 375269
74200 7572 366284 7407 375716
74300 7578 366712 7419 376288
74400 7591 367247 7429 376753
74500 7598 367748 7436 377252
74600 7607 368317 7447 377683
74700 7617 368688 7458 378312
74800 7620 369244 7466 378756
74900 7624 369690 7475 379310
75000 7633 370185 7481 379815
75100 7641 370740 7489 380260
75200 7649 371205 7498 380795
75300 7652 371715 7509 381285
75400 7661 372183 7520 381817
75500 7672 372665 7535 382335
75600 7682 373138 7552 382862
75700 7694 373642 7564 383358
75800 7697 374084 7570 383916
75900 7703 374576 7581 384424
76000 7712 375136 7592 384864
76100 7723 375681 7600 385319
76200 7731 376234 7606 385766
76300 7741 376676 7618 386324
76400 7748 377151 7629 386849
76500 7761 377644 7643 387356
76600 7771 378053 7655 387947
76700 7776 378563 7665 388437
76800 7785 379090 7670 388910
76900 7794 379584 7679 389416
77000 7806 380061 7686 389939
77100 7815 380520 7697 390480
77200 7826 381028 7707 390972
77300 7834 381532 7716 391468
77400 7841 381978 7730 392022
77500 7846 382484 7739 392516
77600 7852 382995 7751 393005
77700 7864 383466 7764 393534
77800 7866 383982 7775 394018
77900 7878 384464 7787 394536
78000 7890 384948 7799 395052
78100 7905 385478 7807 395522
78200 7914 385959 7824 396041
78300 7928 386428 7838 396572
78400 7933 386858 7856 397142
78500 7942 387360 7864 397640
78600 7950 387882 7882 398118
78700 7955 388373 7892 398627
78800 7959 388910 7902 399090
78900 7965 389492 7910 399508
79000 7978 390141 7924 399859
79100 7988 390665 7931 400335
79200 7994 391252 7939 400748
79300 8010 391738 7951 401262
79400 8015 392225 7958 401775
79500 8025 392785 7968 402215
79600 8037 393309 7977 402691
79700 8046 393773 7990 403227
79800 8057 394228 7998 403772
79900 8069 394685 8005 404315
80000 8078 395243 8014 404757
80100 8085 395836 8026 405164
80200 8090 396407 8036 405593
80300 8095 396940 8044 406060
80400 8102 397416 8052 406584
80500 8120 397894 8067 407106
80600 8124 398407 8077 407593
80700 8132 398962 8084 408038
80800 8142 399499 8088 408501
80900 8149 400086 8096 408914
81000 8154 400538 8105 409462
81100 8161 401011 8110 409989
81200 8169 401501 8122 410499
81300 8178 402010 8127 410990
81400 8187 402445 8135 411555
81500 8195 402939 8141 412061
81600 8209 403420 8154 412580
81700 8218 403931 8163 413069
81800 8230 404390 8168 413610
81900 8242 404895 8172 414105
82000 8256 405421 8188 414579
82100 8266 405886 8197 415114
82200 8280 406392 8209 415608
82300 8292 406860 8219 416140
82400 8299 407380 8225 416620
82500 8310 407876 8231 417124
82600 8314 408387 8240 417613
82700 8320 408841 8246 418159
82800 8330 409295 8252 418705
82900 8346 409835 8259 419165
83000 8354 410385 8266 419615
83100 8364 410900 8273 420100
83200 8374 411396 8284 420604
83300 8386 411853 8296 421147
83400 8405 412308 8305 421692
83500 8410 412874 8310 422126
83600 8425 413406 8319 422594
83700 8436 413904 8332 423096
83800 8442 414374 8338 423626
83900 8450 414904 8353 424096
84000 8457 415389 8366 424611
84100 8464 415884 8371 425116
84200 8468 416445 8375 425555
84300 8480 416933 8385 426067
84400 8486 417385 8391 426615
84500 8503 417824 8399 427176
84600 8514 418306 8406 427694
84700 8526 418834 8424 428166
84800 8541 419350 8437 428650
84900 8549 419843 8447 429157
85000 8554 420328 8455 429672
85100 8566 420861 8465 430139
85200 8571 421270 8481 430730
85300 8585 421712 8487 431288
85400 8596 422215 8500 431785
85500 8599 422788 8508 432212
85600 8606 423313 8516 432687
85700 8614 423748 8523 433252
85800 8620 424270 8528 433730
85900 8626 424689 8537 434311
86000 8633 425177 8545 434823
86100 8646 425708 8549 435292
86200 8660 426231 8563 435769
86300 8670 426777 8571 436223
86400 8678 427218 8585 436782
86500 8683 427802 8592 437198
86600 8691 428360 8600 437640
86700 8697 428857 8602 438143
86800 8704 429301 8612 438699
86900 8718 429739 8616 439261
87000 8725 430196 8622 439804
87100 8729 430748 8627 440252
87200 8740 431264 8644 440736
87300 8750 431760 8648 441240
87400 8756 432268 8655 441732
87500 8764 432763 8667 442237
87600 8771 433300 8677 442700
87700 8785 433787 8685 443213
87800 8791 434330 8691 443670
87900 8803 434799 8702 444201
88000 8811 435255 8710 444745
88100 8824 435781 8715 445219
88200 8834 436323 8723 445677
88300 8839 436791 8732 446209
88400 8855 437283 8736 446717
88500 8861 437835 8749 447165
88600 8876 438318 8762 447682
88700 8891 438748 8768 448252
88800 8894 439263 8774 448737
88900 8904 439666 8790 449334
89000 8910 440184 8803 449816
89100 8917 440673 8809 450327
89200 8922 441126 8817 450874
89300 8934 441640 8827 451360
89400 8940 442106 8837 451894
89500 8951 442594 8844 452406
89600 8955 443034 8857 452966
89700 8961 443478 8866 453522
89800 8972 443936 8877 454064
89900 8981 444429 8887 454571
90000 8988 444896 8895 455104
90100 9004 445362 8907 455638
90200 9016 445860 8916 456140
90300 9024 446332 8928 456668
90400 9034 446896 8949 457104
90500 9039 447345 8960 457655
90600 9046 447899 8969 458101
90700 9059 448397 8975 458603
90800 9066 448918 8989 459082
90900 9081 449351 9009 459649
91000 9100 449854 9020 460146
91100 9109 450341 9026 460659
91200 9118 450787 9031 461213
91300 9126 451254 9041 461746
91400 9141 451797 9052 462203
91500 9160 452250 9063 462750
91600 9165 452797 9070 463203
91700 9180 453277 9075 463723
91800 9186 453758 9087 464242
91900 9194 454254 9092 464746
92000 9204 454831 9103 465169
92100 9212 455342 9115 465658
92200 9225 455846 9124 466154
92300 9229 456325 9137 466675
92400 9238 456777 9147 467223
92500 9246 457287 9154 467713
92600 9254 457745 9167 468255
92700 9265 458222 9177 468778
92800 9274 458646 9189 469354
92900 9284 459097 9209 469903
93000 9288 459547 9216 470453
93100 9299 460017 9223 470983
