#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [1. 1.]
#! SET kt 1.0
105200 553 51626 627 53574
105300 553 51675 627 53625
105400 554 51723 628 53677
105500 554 51761 628 53739
105600 555 51810 629 53790
105700 556 51868 629 53832
105800 556 51919 629 53881
105900 556 51954 629 53946
106000 556 52003 629 53997
106100 556 52057 629 54043
106200 556 52107 630 54093
106300 556 52150 631 54150
106400 557 52207 631 54193
106500 557 52272 632 54228
106600 559 52341 632 54259
106700 561 52388 633 54312
106800 561 52411 634 54389
106900 561 52458 635 54442
107000 561 52522 635 54478
107100 561 52594 636 54506
107200 561 52666 637 54534
107300 561 52718 637 54582
107400 561 52766 637 54634
107500 561 52824 637 54676
107600 561 52873 637 54727
107700 562 52921 637 54779
107800 562 52983 639 54817
107900 562 53034 639 54866
108000 563 53058 640 54942
108100 564 53124 640 54976
108200 564 53168 641 55032
108300 564 53205 641 55095
108400 564 53268 641 55132
108500 564 53312 641 55188
108600 564 53352 641 55248
108700 564 53407 641 55293
108800 564 53470 642 55330
108900 564 53509 642 55391
109000 564 53557 642 55443
109100 565 53605 642 55495
109200 565 53655 643 55545
109300 565 53723 644 55577
109400 565 53772 644 55628
109500 565 53808 645 55692
109600 566 53865 647 55735
109700 567 53899 647 55801
109800 567 53952 647 55848
109900 567 54011 650 55889
110000 567 54076 651 55924
110100 568 54127 651 55973
110200 568 54175 653 56025
110300 568 54231 653 56069
110400 568 54288 654 56112
110500 568 54334 654 56166
110600 568 54405 654 56195
110700 568 54465 654 56235
110800 568 54514 654 56286
110900 568 54563 655 56337
111000 568 54591 656 56409
111100 569 54646 656 56454
111200 569 54708 656 56492
111300 570 54773 657 56527
111400 570 54843 657 56557
111500 570 54892 657 56608
111600 572 54950 658 56650
111700 572 54995 658 56705
111800 573 55043 659 56757
111900 573 55101 660 56799
112000 573 55153 660 56847
112100 573 55204 660 56896
112200 573 55248 660 56952
112300 573 55281 660 57019
112400 573 55331 660 57069
112500 573 55370 660 57130
112600 575 55417 663 57183
112700 575 55462 663 57238
112800 576 55514 664 57286
112900 578 55564 664 57336
113000 578 55626 664 57374
113100 578 55682 664 57418
113200 578 55728 664 57472
113300 578 55771 664 57529
113400 578 55827 666 57573
113500 579 55853 666 57647
113600 579 55902 666 57698
113700 580 55949 666 57751
113800 580 56009 666 57791
113900 580 56061 666 57839
114000 580 56107 666 57893
114100 581 56154 666 57946
114200 581 56203 667 57997
114300 582 56253 667 58047
114400 582 56309 668 58091
114500 583 56349 668 58151
114600 583 56372 668 58228
114700 584 56421 669 58279
114800 584 56470 669 58330
114900 584 56497 669 58403
115000 584 56544 669 58456
115100 584 56595 669 58505
115200 585 56644 670 58556
115300 585 56690 672 58610
115400 585 56721 672 58679
115500 586 56769 673 58731
115600 587 56818 673 58782
115700 587 56876 673 58824
115800 587 56917 673 58883
115900 588 56949 673 58951
116000 588 56996 673 59004
116100 588 57045 673 59055
116200 588 57095 673 59105
116300 589 57149 673 59151
116400 591 57204 673 59196
116500 591 57252 674 59248
116600 592 57323 676 59277
116700 592 57353 677 59347
116800 595 57402 678 59398
116900 595 57449 679 59451
117000 597 57497 680 59503
117100 597 57548 680 59552
117200 597 57589 680 59611
117300 598 57634 680 59666
117400 600 57682 680 59718
117500 600 57736 680 59764
117600 601 57807 680 59793
117700 601 57855 682 59845
117800 602 57884 682 59916
117900 603 57954 683 59946
118000 603 57991 683 60009
118100 606 58026 683 60074
118200 608 58074 684 60126
118300 608 58115 685 60185
118400 608 58163 685 60237
118500 608 58211 686 60289
118600 610 58241 686 60359
118700 610 58295 686 60405
118800 610 58343 686 60457
118900 610 58385 686 60515
119000 610 58432 686 60568
119100 610 58488 686 60612
119200 610 58538 687 60662
119300 611 58568 687 60732
119400 611 58632 687 60768
119500 612 58678 687 60822
119600 613 58724 687 60876
119700 614 58773 687 60927
119800 614 58825 688 60975
119900 614 58861 689 61039
120000 614 58899 689 61101
120100 614 58928 689 61172
120200 614 58965 689 61235
120300 614 59024 689 61276
120400 614 59068 689 61332
120500 614 59104 689 61396
120600 614 59162 689 61438
120700 614 59219 692 61481
120800 614 59266 692 61534
120900 615 59310 692 61590
121000 616 59358 693 61642
121100 617 59412 694 61688
121200 617 59460 695 61740
121300 617 59496 696 61804
121400 617 59521 697 61879
121500 618 59585 697 61915
121600 619 59609 697 61991
121700 620 59675 697 62025
121800 620 59726 697 62074
121900 621 59774 698 62126
122000 622 59823 700 62177
122100 626 59871 701 62229
122200 626 59919 702 62281
122300 626 59967 702 62333
122400 626 60012 702 62388
122500 627 60056 702 62444
122600 627 60117 703 62483
122700 627 60168 703 62532
122800 627 60217 703 62583
122900 627 60266 703 62634
123000 627 60294 703 62706
123100 627 60352 703 62748
123200 629 60387 703 62813
123300 629 60429 703 62871
123400 629 60475 704 62925
123500 629 60523 707 62977
123600 632 60570 710 63030
123700 632 60618 712 63082
123800 636 60666 714 63134
123900 636 60722 714 63178
124000 637 60791 716 63209
124100 639 60838 718 63262
124200 639 60882 718 63318
124300 639 60956 719 63344
124400 640 61001 719 63399
124500 640 61052 719 63448
124600 641 61106 720 63494
124700 641 61155 720 63545
124800 641 61179 721 63621
124900 643 61227 722 63673
125000 643 61273 723 63727
125100 645 61338 725 63762
125200 645 61410 725 63790
125300 648 61481 726 63819
125400 648 61529 727 63871
125500 649 61552 727 63948
125600 649 61601 727 63999
125700 649 61632 728 64068
125800 649 61658 728 64142
125900 649 61706 728 64194
126000 649 61750 728 64250
126100 649 61796 728 64304
126200 649 61820 728 64380
126300 649 61848 728 64452
126400 649 61898 729 64502
126500 649 61946 729 64554
126600 649 62017 729 64583
126700 650 62065 729 64635
126800 653 62088 730 64712
126900 653 62136 730 64764
127000 653 62184 732 64816
127100 653 62241 732 64859
127200 654 62306 734 64894
127300 654 62354 734 64946
127400 654 62416 734 64984
127500 656 62462 736 65038
127600 656 62530 736 65070
127700 658 62602 736 65098
127800 658 62674 737 65126
127900 658 62722 737 65178
128000 658 62770 740 65230
128100 659 62794 740 65306
128200 659 62839 740 65361
128300 660 62869 740 65431
128400 661 62932 740 65468
128500 661 62978 741 65522
128600 662 63021 742 65579
128700 663 63069 744 65631
128800 665 63098 744 65702
128900 667 63146 746 65754
129000 668 63219 746 65781
129100 668 63269 746 65831
129200 669 63318 747 65882
129300 669 63378 747 65922
129400 670 63426 747 65974
129500 671 63475 747 66025
129600 671 63527 748 66073
129700 672 63600 748 66100
129800 675 63672 750 66128
129900 675 63714 751 66186
130000 675 63777 752 66223
130100 675 63823 752 66277
130200 675 63877 752 66323
130300 675 63951 753 66349
130400 676 64003 754 66397
130500 676 64053 754 66447
130600 677 64101 756 66499
130700 677 64149 756 66551
130800 677 64197 756 66603
130900 679 64245 756 66655
131000 681 64293 756 66707
131100 682 64316 758 66784
131200 682 64364 759 66836
131300 682 64413 761 66887
131400 682 64463 761 66937
131500 683 64489 761 67011
131600 683 64527 763 67073
131700 683 64584 764 67116
131800 683 64629 764 67171
131900 683 64699 765 67201
132000 685 64745 765 67255
132100 685 64793 766 67307
132200 685 64859 766 67341
132300 685 64907 766 67393
132400 685 64956 767 67444
132500 685 65004 767 67496
132600 685 65059 767 67541
132700 685 65095 767 67605
132800 688 65121 768 67679
132900 689 65169 770 67731
133000 689 65192 771 67808
133100 689 65215 772 67885
133200 689 65238 774 67962
133300 690 65272 775 68028
133400 690 65295 777 68105
133500 690 65344 777 68156
133600 690 65392 778 68208
133700 692 65430 778 68270
133800 692 65487 778 68313
133900 693 65521 778 68379
134000 694 65579 778 68421
134100 695 65628 778 68472
134200 696 65686 778 68514
134300 697 65743 779 68557
134400 697 65792 780 68608
134500 697 65841 782 68659
134600 697 65882 783 68718
134700 697 65932 785 68768
134800 697 65980 787 68820
134900 697 66026 787 68874
135000 698 66084 788 68916
135100 698 66152 788 68948
135200 698 66202 790 68998
135300 698 66249 790 69051
135400 699 66322 792 69078
135500 699 66358 792 69142
135600 700 66410 792 69190
135700 701 66470 792 69230
135800 701 66504 792 69296
135900 701 66528 794 69372
136000 704 66560 797 69440
136100 704 66609 798 69491
136200 704 66679 798 69521
136300 705 66748 799 69552
136400 705 66821 799 69579
136500 705 66879 801 69621
136600 705 66929 801 69671
136700 706 66977 803 69723
136800 707 67043 804 69757
136900 708 67096 806 69804
137000 708 67148 809 69852
137100 709 67196 809 69904
137200 710 67244 810 69956
137300 710 67287 812 70013
137400 710 67328 812 70072
137500 710 67375 812 70125
137600 710 67425 812 70175
137700 710 67478 812 70222
137800 711 67544 813 70256
137900 711 67593 813 70307
138000 711 67641 814 70359
138100 711 67692 815 70408
138200 714 67739 816 70461
138300 715 67763 816 70537
138400 715 67810 817 70590
138500 715 67883 818 70617
138600 716 67955 820 70645
138700 717 68000 820 70700
138800 717 68064 820 70736
138900 718 68110 820 70790
139000 718 68159 820 70841
139100 719 68208 820 70892
139200 719 68256 821 70944
139300 720 68303 821 70997
139400 720 68357 822 71043
139500 720 68408 822 71092
139600 721 68457 823 71143
139700 723 68519 824 71181
139800 723 68578 824 71222
139900 723 68632 824 71268
140000 723 68696 824 71304
140100 723 68743 824 71357
140200 723 68791 824 71409
140300 725 68843 825 71457
140400 725 68891 825 71509
140500 726 68939 825 71561
140600 727 68982 825 71618
140700 728 69030 825 71670
140800 731 69065 826 71735
140900 734 69101 827 71799
141000 735 69161 829 71839
141100 735 69219 830 71881
141200 737 69285 831 71915
141300 738 69333 832 71967
141400 739 69378 834 72022
141500 739 69451 835 72049
141600 741 69498 835 72102
141700 741 69547 835 72153
141800 742 69595 835 72205
141900 742 69643 835 72257
142000 744 69690 835 72310
142100 745 69743 835 72357
142200 745 69792 835 72408
142300 745 69856 835 72444
142400 747 69884 835 72516
142500 747 69932 836 72568
142600 747 69978 836 72622
142700 748 70016 837 72684
142800 748 70087 839 72713
142900 748 70136 841 72764
143000 748 70207 841 72793
143100 749 70272 841 72828
143200 749 70333 842 72867
143300 749 70398 844 72902
143400 749 70446 844 72954
143500 749 70494 844 73006
143600 749 70542 844 73058
143700 751 70590 847 73110
143800 751 70661 849 73139
143900 751 70711 849 73189
144000 751 70770 849 73230
144100 751 70826 850 73274
144200 752 70885 850 73315
144300 752 70909 854 73391
144400 752 70958 855 73442
144500 754 71017 855 73483
144600 754 71041 855 73559
144700 754 71090 857 73610
144800 754 71134 857 73666
144900 755 71183 857 73717
145000 755 71215 857 73785
145100 756 71242 859 73858
145200 756 71292 860 73908
145300 757 71344 861 73956
145400 758 71375 861 74025
145500 758 71433 862 74067
145600 758 71491 862 74109
145700 758 71537 862 74163
145800 759 71578 862 74222
145900 759 71628 864 74272
146000 759 71682 866 74318
146100 760 71741 867 74359
146200 760 71792 867 74408
146300 760 71852 867 74448
146400 760 71880 870 74520
146500 760 71937 871 74563
146600 760 71986 871 74614
146700 760 72059 871 74641
146800 760 72112 874 74688
146900 760 72176 874 74724
147000 761 72219 874 74781
147100 762 72256 877 74844
147200 762 72304 878 74896
147300 762 72329 878 74971
147400 762 72359 878 75041
147500 762 72405 878 75095
147600 763 72450 879 75150
147700 763 72513 879 75187
147800 764 72578 879 75222
147900 764 72629 879 75271
148000 765 72696 880 75304
148100 765 72748 880 75352
148200 766 72801 880 75399
148300 767 72848 881 75452
148400 768 72885 881 75515
148500 768 72951 882 75549
148600 770 73000 882 75600
148700 770 73064 882 75636
148800 770 73112 882 75688
148900 770 73165 882 75735
149000 770 73211 882 75789
149100 771 73261 882 75839
149200 773 73323 882 75877
149300 775 73374 883 75926
149400 775 73423 884 75977
149500 775 73472 885 76028
149600 775 73540 885 76060
149700 776 73587 886 76113
149800 776 73640 886 76160
149900 776 73690 887 76210
150000 777 73739 888 76261
150100 777 73771 888 76329
150200 778 73814 888 76386
150300 778 73862 889 76438
150400 779 73914 890 76486
150500 780 73958 890 76542
150600 780 74000 890 76600
150700 780 74046 891 76654
150800 780 74087 891 76713
150900 780 74136 893 76764
151000 780 74195 893 76805
151100 781 74259 893 76841
151200 783 74308 893 76892
151300 783 74357 893 76943
151400 784 74404 894 76996
151500 786 74452 894 77048
151600 786 74475 895 77125
151700 786 74498 895 77202
151800 786 74543 895 77257
151900 787 74585 896 77315
152000 787 74632 898 77368
152100 787 74704 899 77396
152200 787 74752 902 77448
152300 788 74795 903 77505
152400 788 74837 905 77563
152500 788 74872 905 77628
152600 788 74939 905 77661
152700 789 74988 905 77712
152800 789 75020 906 77780
152900 789 75089 906 77811
153000 789 75159 906 77841
153100 789 75232 908 77868
153200 790 75300 909 77900
153300 790 75348 909 77952
153400 791 75376 910 78024
153500 791 75448 910 78052
153600 793 75498 910 78102
153700 794 75550 910 78150
153800 795 75621 911 78179
153900 795 75674 911 78226
154000 795 75739 911 78261
154100 795 75792 911 78308
154200 795 75838 911 78362
154300 795 75898 911 78402
154400 795 75957 911 78443
154500 795 75998 911 78502
154600 795 76054 911 78546
154700 795 76117 911 78583
154800 795 76163 911 78637
154900 795 76207 911 78693
155000 795 76246 911 78754
155100 795 76298 911 78802
155200 795 76348 911 78852
155300 795 76391 911 78909
155400 796 76442 912 78958
155500 796 76490 913 79010
155600 797 76530 913 79070
155700 797 76594 913 79106
155800 798 76619 914 79181
155900 798 76664 914 79236
156000 798 76693 914 79307
156100 798 76729 915 79371
156200 798 76782 916 79418
156300 798 76815 916 79485
156400 799 76847 916 79553
156500 799 76900 916 79600
156600 799 76948 916 79652
156700 799 76995 916 79705
156800 799 77047 916 79753
156900 799 77089 916 79811
157000 799 77142 916 79858
157100 799 77191 916 79909
157200 799 77256 916 79944
157300 799 77308 917 79992
157400 799 77355 917 80045
157500 799 77401 917 80099
157600 799 77455 918 80145
157700 799 77513 920 80187
157800 800 77561 921 80239
157900 800 77625 921 80275
158000 800 77695 921 80305
158100 800 77769 921 80331
158200 800 77843 921 80357
158300 800 77900 921 80400
158400 801 77961 921 80439
158500 801 78010 921 80490
158600 803 78036 921 80564
158700 803 78063 921 80637
158800 804 78112 923 80688
158900 804 78160 923 80740
159000 805 78206 924 80794
159100 805 78260 924 80840
159200 805 78325 924 80875
159300 805 78388 924 80912
159400 806 78440 924 80960
159500 807 78502 925 80998
159600 808 78551 925 81049
159700 808 78621 925 81079
159800 809 78672 926 81128
159900 810 78715 926 81185
160000 811 78772 926 81228
160100 812 78812 926 81288
160200 812 78861 926 81339
160300 813 78888 926 81412
160400 814 78938 926 81462
160500 815 78989 927 81511
160600 815 79037 927 81563
160700 815 79110 927 81590
160800 815 79166 927 81634
160900 815 79215 928 81685
161000 815 79288 928 81712
161100 817 79359 928 81741
161200 818 79430 928 81770
161300 820 79479 928 81821
161400 821 79527 928 81873
161500 821 79596 928 81904
161600 821 79669 929 81931
161700 821 79715 934 81985
161800 821 79763 935 82037
161900 823 79809 935 82091
162000 823 79846 937 82154
162100 823 79893 939 82207
162200 823 79942 940 82258
162300 823 80012 940 82288
162400 823 80062 940 82338
162500 823 80111 940 82389
162600 823 80160 940 82440
162700 823 80209 940 82491
162800 823 80268 942 82532
162900 823 80309 943 82591
163000 823 80358 943 82642
163100 826 80411 943 82689
163200 826 80473 943 82727
163300 826 80541 943 82759
163400 827 80582 944 82818
163500 829 80645 946 82855
163600 831 80715 948 82885
163700 831 80777 948 82923
163800 832 80850 948 82950
163900 832 80914 948 82986
164000 833 80988 949 83012
164100 833 81037 950 83063
164200 833 81107 950 83093
164300 833 81181 951 83119
164400 833 81243 951 83157
164500 834 81283 951 83217
164600 834 81332 952 83268
164700 834 81395 952 83305
164800 836 81446 952 83354
164900 838 81489 952 83411
165000 838 81534 952 83466
165100 838 81575 953 83525
165200 839 81612 953 83588
165300 839 81655 953 83645
165400 841 81700 954 83700
165500 842 81735 955 83765
165600 842 81786 955 83814
165700 842 81811 955 83889
165800 842 81837 955 83963
165900 842 81886 956 84014
166000 842 81941 956 84059
166100 844 81990 956 84110
166200 845 82024 957 84176
166300 846 82067 958 84233
166400 847 82093 959 84307
166500 848 82138 961 84362
166600 848 82190 962 84410
166700 851 82237 964 84463
166800 852 82286 966 84514
166900 852 82325 967 84575
167000 853 82398 968 84602
167100 854 82445 970 84655
167200 857 82492 971 84708
167300 857 82551 971 84749
167400 857 82606 972 84794
167500 857 82662 972 84838
167600 857 82717 973 84883
167700 857 82785 973 84915
167800 858 82854 975 84946
167900 859 82901 975 84999
168000 859 82942 976 85058
168100 860 82966 976 85134
168200 860 82997 976 85203
168300 860 83056 978 85244
168400 860 83107 979 85293
168500 860 83151 979 85349
168600 860 83200 979 85400
168700 860 83259 979 85441
168800 861 83305 979 85495
168900 863 83368 979 85532
169000 864 83412 979 85588
169100 864 83460 980 85640
169200 864 83501 980 85699
169300 864 83550 981 85750
169400 865 83588 981 85812
169500 866 83632 981 85868
169600 867 83684 981 85916
169700 867 83736 981 85964
169800 870 83808 981 85992
169900 871 83875 981 86025
170000 871 83912 981 86088
170100 871 83962 981 86138
170200 871 83996 981 86204
170300 871 84054 981 86246
170400 871 84105 982 86295
170500 873 84151 982 86349
170600 873 84187 982 86413
170700 873 84210 984 86490
170800 873 84254 986 86546
170900 873 84314 986 86586
171000 873 84370 986 86630
171100 873 84402 987 86698
171200 874 84472 988 86728
171300 874 84520 988 86780
171400 874 84568 989 86832
171500 874 84615 989 86885
171600 875 84662 991 86938
171700 876 84687 991 87013
171800 876 84717 991 87083
171900 876 84783 992 87117
172000 876 84846 992 87154
172100 876 84884 992 87216
172200 877 84935 992 87265
172300 877 84973 992 87327
172400 878 85020 992 87380
172500 878 85046 992 87454
172600 879 85115 993 87485
172700 879 85151 993 87549
172800 879 85186 993 87614
172900 879 85230 993 87670
173000 879 85257 993 87743
173100 879 85317 993 87783
173200 880 85366 993 87834
173300 882 85417 994 87883
173400 882 85462 996 87938
173500 882 85516 997 87984
173600 882 85563 997 88037
173700 882 85613 997 88087
173800 882 85670 997 88130
173900 883 85715 997 88185
174000 884 85766 997 88234
174100 884 85810 997 88290
174200 884 85836 997 88364
174300 884 85877 997 88423
174400 885 85924 998 88476
174500 885 85976 998 88524
174600 885 86020 998 88580
174700 885 86083 998 88617
174800 885 86143 998 88657
174900 887 86171 998 88729
175000 888 86224 998 88776
175100 888 86263 999 88837
175200 888 86292 999 88908
175300 890 86321 999 88979
175400 891 86382 999 89018
175500 892 86450 999 89050
175600 894 86498 1001 89102
175700 894 86558 1001 89142
175800 895 86604 1001 89196
175900 895 86652 1001 89248
176000 896 86721 1001 89279
176100 896 86791 1002 89309
176200 897 86817 1002 89383
176300 898 86861 1003 89439
176400 901 86932 1003 89468
176500 901 86981 1004 89519
176600 901 87029 1005 89571
176700 901 87077 1005 89623
176800 901 87117 1006 89683
176900 901 87167 1006 89733
177000 902 87216 1007 89784
177100 902 87264 1008 89836
177200 903 87313 1011 89887
177300 903 87363 1012 89937
177400 905 87409 1012 89991
177500 906 87457 1015 90043
177600 906 87486 1017 90114
177700 906 87556 1018 90144
177800 906 87604 1018 90196
177900 906 87654 1018 90246
178000 909 87703 1018 90297
178100 910 87766 1019 90334
178200 911 87820 1020 90380
178300 912 87863 1021 90437
178400 912 87918 1021 90482
178500 912 87973 1021 90527
178600 912 88034 1021 90566
178700 913 88086 1022 90614
178800 913 88132 1022 90668
178900 913 88177 1022 90723
179000 914 88208 1023 90792
179100 914 88233 1023 90867
179200 914 88300 1024 90900
179300 915 88366 1024 90934
179400 917 88439 1024 90961
179500 917 88494 1024 91006
179600 917 88540 1024 91060
179700 917 88586 1025 91114
179800 917 88641 1025 91159
179900 919 88711 1026 91189
180000 921 88760 1026 91240
180100 922 88831 1026 91269
180200 922 88892 1027 91308
180300 923 88946 1027 91354
180400 924 89018 1027 91382
180500 924 89065 1027 91435
180600 924 89112 1027 91488
180700 925 89160 1029 91540
180800 925 89222 1030 91578
180900 926 89289 1031 91611
181000 926 89336 1032 91664
181100 926 89380 1032 91720
181200 926 89427 1032 91773
181300 926 89469 1032 91831
181400 926 89511 1032 91889
181500 926 89546 1033 91954
181600 926 89594 1033 92006
181700 928 89641 1034 92059
181800 929 89690 1034 92110
181900 930 89717 1034 92183
182000 930 89752 1034 92248
182100 930 89801 1036 92299
182200 930 89872 1037 92328
182300 930 89900 1037 92400
182400 930 89940 1037 92460
182500 930 89970 1037 92530
182600 932 90020 1038 92580
182700 933 90093 1038 92607
182800 933 90158 1039 92642
182900 933 90229 1039 92671
183000 933 90283 1039 92717
183100 935 90339 1040 92761
183200 937 90403 1040 92797
183300 937 90466 1040 92834
183400 937 90509 1040 92891
183500 938 90558 1040 92942
183600 938 90605 1041 92995
183700 938 90653 1042 93047
183800 938 90725 1044 93075
183900 938 90767 1045 93133
184000 938 90823 1045 93177
184100 939 90871 1046 93229
184200 939 90921 1046 93279
184300 940 90970 1046 93330
184400 940 91027 1046 93373
184500 941 91089 1046 93411
184600 941 91120 1047 93480
184700 941 91144 1047 93556
184800 942 91177 1048 93623
184900 943 91249 1048 93651
185000 943 91308 1048 93692
185100 943 91366 1048 93734
185200 943 91428 1048 93772
185300 944 91488 1049 93812
185400 946 91553 1049 93847
185500 946 91579 1049 93921
185600 947 91641 1050 93959
185700 947 91691 1051 94009
185800 947 91744 1051 94056
185900 947 91796 1051 94104
186000 947 91861 1051 94139
186100 948 91933 1053 94167
186200 949 91992 1055 94208
186300 949 92054 1055 94246
186400 950 92106 1056 94294
186500 950 92155 1057 94345
186600 951 92217 1058 94383
186700 951 92266 1059 94434
186800 951 92336 1059 94464
186900 952 92409 1060 94491
187000 953 92454 1060 94546
187100 953 92502 1060 94598
187200 953 92550 1060 94650
187300 955 92589 1061 94711
187400 955 92651 1062 94749
187500 955 92699 1062 94801
187600 955 92749 1063 94851
187700 956 92793 1063 94907
187800 957 92835 1063 94965
187900 957 92900 1063 95000
188000 957 92970 1063 95030
188100 957 93037 1063 95063
188200 957 93108 1063 95092
188300 958 93166 1064 95134
188400 959 93213 1064 95187
188500 959 93260 1064 95240
188600 959 93299 1065 95301
188700 960 93348 1066 95352
188800 961 93396 1066 95404
188900 962 93445 1069 95455
189000 963 93493 1071 95507
189100 963 93527 1073 95573
189200 964 93583 1073 95617
189300 964 93630 1073 95670
189400 964 93681 1073 95719
189500 966 93739 1073 95761
189600 966 93788 1074 95812
189700 967 93861 1074 95839
189800 967 93911 1074 95889
189900 967 93963 1077 95937
190000 967 94012 1079 95988
190100 967 94074 1079 96026
190200 968 94122 1080 96078
190300 969 94170 1080 96130
190400 969 94219 1081 96181
190500 969 94268 1082 96232
190600 971 94329 1083 96271
190700 971 94380 1083 96320
190800 972 94452 1084 96348
190900 972 94524 1085 96376
191000 972 94581 1087 96419
191100 972 94641 1087 96459
191200 972 94698 1087 96502
191300 972 94764 1089 96536
191400 972 94811 1090 96589
191500 973 94864 1090 96636
191600 973 94913 1090 96687
191700 974 94962 1091 96738
191800 976 95021 1091 96779
191900 976 95069 1091 96831
192000 976 95125 1091 96875
192100 976 95181 1091 96919
192200 976 95244 1091 96956
192300 977 95297 1091 97003
192400 977 95324 1091 97076
192500 977 95367 1092 97133
192600 977 95419 1092 97181
192700 978 95468 1092 97232
192800 979 95540 1092 97260
192900 979 95587 1092 97313
193000 979 95616 1092 97384
193100 979 95640 1094 97460
193200 979 95711 1094 97489
193300 982 95780 1095 97520
193400 982 95818 1096 97582
193500 982 95866 1097 97634
193600 982 95912 1098 97688
193700 982 95962 1098 97738
193800 982 95986 1098 97814
193900 982 96010 1099 97890
194000 983 96058 1099 97942
194100 983 96107 1099 97993
194200 984 96155 1100 98045
194300 985 96204 1100 98096
194400 985 96246 1100 98154
194500 986 96295 1100 98205
194600 986 96343 1101 98257
194700 986 96368 1102 98332
194800 986 96418 1103 98382
194900 986 96455 1103 98445
195000 986 96517 1103 98483
195100 987 96559 1103 98541
195200 989 96588 1103 98612
195300 990 96654 1103 98646
195400 990 96703 1104 98697
195500 991 96759 1104 98741
195600 991 96807 1104 98793
195700 992 96855 1105 98845
195800 993 96915 1106 98885
195900 993 96988 1108 98912
196000 993 97034 1108 98966
196100 993 97083 1108 99017
196200 993 97134 1109 99066
196300 993 97181 1110 99119
196400 994 97227 1110 99173
196500 996 97292 1110 99208
196600 996 97351 1111 99249
196700 996 97403 1111 99297
196800 996 97439 1111 99361
196900 997 97484 1111 99416
197000 998 97531 1111 99469
197100 998 97573 1112 99527
197200 999 97622 1113 99578
197300 999 97690 1113 99610
197400 999 97739 1113 99661
197500 999 97783 1113 99717
197600 999 97842 1113 99758
197700 999 97908 1113 99792
197800 999 97957 1114 99843
197900 999 98006 1115 99894
198000 999 98055 1115 99945
198100 1000 98099 1116 100001
198200 1000 98156 1116 100044
198300 1000 98205 1116 100095
198400 1001 98278 1116 100122
198500 1002 98334 1117 100166
198600 1004 98383 1119 100217
198700 1004 98455 1119 100245
198800 1004 98510 1121 100290
198900 1005 98558 1121 100342
199000 1005 98598 1121 100402
199100 1005 98647 1122 100453
199200 1005 98720 1123 100480
199300 1005 98792 1123 100508
199400 1006 98862 1123 100538
199500 1007 98933 1124 100567
199600 1008 98972 1127 100628
199700 1008 98996 1127 100704
199800 1008 99038 1127 100762
199900 1008 99097 1128 100803
200000 1008 99143 1129 100857
