#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.35 0.35]
#! SET kt 1.0
100 90 402 92 598
200 181 588 209 1412
300 273 868 333 2132
400 377 1246 438 2754
500 442 1442 533 3558
600 520 1655 623 4345
700 596 1944 691 5056
800 646 2304 742 5696
900 700 2691 784 6309
1000 731 3169 809 6831
1100 761 3721 822 7279
1200 774 4293 833 7707
1300 779 4831 842 8169
1400 789 5359 849 8641
1500 793 5859 853 9141
1600 799 6489 857 9511
1700 805 6983 860 10017
1800 808 7436 869 10564
1900 813 7885 872 11115
2000 821 8330 877 11670
2100 828 8852 885 12148
2200 830 9390 890 12610
2300 836 9922 902 13078
2400 840 10477 908 13523
2500 844 11022 917 13978
2600 851 11548 925 14452
2700 855 12134 931 14866
2800 861 12598 939 15402
2900 866 12996 945 16004
3000 872 13504 951 16496
3100 875 14042 957 16958
3200 882 14571 964 17429
3300 888 15025 969 17975
3400 891 15490 974 18510
3500 897 15988 983 19012
3600 902 16423 986 19577
3700 906 16897 988 20103
3800 912 17362 995 20638
3900 923 17885 1004 21115
4000 928 18448 1005 21552
4100 930 18825 1009 22175
4200 938 19248 1017 22752
4300 949 19762 1020 23238
4400 954 20322 1026 23678
4500 961 20886 1028 24114
4600 967 21457 1031 24543
4700 970 21947 1035 25053
4800 980 22347 1039 25653
4900 985 22883 1049 26117
5000 992 23413 1055 26587
5100 1000 23900 1057 27100
5200 1004 24306 1060 27694
5300 1009 24784 1065 28216
5400 1013 25339 1070 28661
5500 1020 25825 1076 29175
5600 1029 26313 1080 29687
5700 1040 26814 1088 30186
5800 1043 27359 1093 30641
5900 1048 27929 1104 31071
6000 1063 28507 1116 31493
6100 1072 28905 1126 32095
6200 1082 29434 1129 32566
6300 1087 29872 1133 33128
6400 1089 30309 1139 33691
6500 1090 30734 1144 34266
6600 1103 31298 1154 34702
6700 1112 31712 1161 35288
6800 1119 32253 1174 35747
6900 1121 32658 1178 36342
7000 1127 33172 1183 36828
7100 1130 33630 1188 37370
7200 1136 34071 1196 37929
7300 1146 34520 1200 38480
7400 1148 34921 1203 39079
7500 1156 35429 1205 39571
7600 1163 35947 1214 40053
7700 1170 36415 1219 40585
7800 1183 36989 1225 41011
7900 1192 37387 1235 41613
8000 1197 37782 1238 42218
8100 1200 38190 1241 42810
8200 1210 38748 1249 43252
8300 1212 39240 1254 43760
8400 1216 39833 1256 44167
8500 1223 40333 1259 44667
8600 1227 40770 1266 45230
8700 1233 41185 1276 45815
8800 1242 41713 1282 46287
8900 1246 42195 1284 46805
9000 1256 42706 1293 47294
9100 1261 43218 1297 47782
9200 1265 43698 1309 48302
9300 1275 44177 1313 48823
9400 1280 44667 1323 49333
9500 1293 45109 1329 49891
9600 1303 45571 1339 50429
9700 1311 45931 1347 51069
9800 1313 46531 1353 51469
9900 1321 47049 1354 51951
10000 1325 47519 1357 52481
10100 1332 47952 1358 53048
10200 1337 48359 1364 53641
10300 1342 48801 1367 54199
10400 1346 49255 1373 54745
10500 1355 49741 1375 55259
10600 1363 50216 1383 55784
10700 1366 50736 1388 56264
10800 1369 51237 1395 56763
10900 1377 51785 1399 57215
11000 1385 52287 1404 57713
11100 1387 52752 1411 58248
11200 1391 53232 1416 58768
11300 1395 53746 1420 59254
11400 1406 54318 1426 59682
11500 1410 54832 1433 60168
11600 1415 55394 1438 60606
11700 1423 55891 1445 61109
11800 1429 56383 1446 61617
11900 1433 56938 1453 62062
12000 1442 57354 1464 62646
12100 1448 58001 1472 62999
12200 1455 58479 1481 63521
12300 1458 58949 1485 64051
12400 1465 59466 1491 64534
12500 1468 59844 1495 65156
12600 1472 60296 1499 65704
12700 1476 60771 1505 66229
12800 1483 61347 1511 66653
12900 1488 61831 1515 67169
13000 1496 62371 1517 67629
13100 1500 62815 1521 68185
13200 1505 63378 1525 68622
13300 1515 63845 1526 69155
13400 1519 64260 1530 69740
13500 1528 64815 1542 70185
13600 1533 65344 1547 70656
13700 1537 65963 1550 71037
13800 1541 66616 1559 71384
13900 1549 67102 1565 71898
14000 1562 67629 1569 72371
14100 1567 68093 1571 72907
14200 1576 68599 1580 73401
14300 1580 69149 1587 73851
14400 1586 69651 1593 74349
14500 1588 70175 1598 74825
14600 1594 70714 1600 75286
14700 1602 71205 1612 75795
14800 1610 71683 1620 76317
14900 1617 72248 1625 76752
15000 1625 72621 1630 77379
15100 1627 73080 1633 77920
15200 1629 73523 1635 78477
15300 1640 74036 1645 78964
15400 1647 74565 1648 79435
15500 1652 75062 1654 79938
15600 1657 75515 1659 80485
15700 1667 75997 1670 81003
15800 1670 76477 1678 81523
15900 1675 77016 1682 81984
16000 1684 77479 1684 82521
16100 1695 77981 1690 83019
16200 1701 78512 1694 83488
16300 1707 78970 1702 84030
16400 1715 79491 1707 84509
16500 1725 79891 1716 85109
16600 1731 80395 1719 85605
16700 1735 80851 1726 86149
16800 1742 81392 1739 86608
16900 1751 81960 1746 87040
17000 1757 82480 1750 87520
17100 1759 83013 1754 87987
17200 1765 83420 1757 88580
17300 1768 83912 1759 89088
17400 1773 84376 1765 89624
17500 1782 84830 1770 90170
17600 1787 85326 1778 90674
17700 1797 85816 1781 91184
17800 1803 86208 1785 91792
17900 1804 86757 1787 92243
18000 1809 87339 1793 92661
18100 1814 87848 1802 93152
18200 1823 88351 1804 93649
18300 1829 88899 1813 94101
18400 1834 89384 1822 94616
18500 1837 89922 1830 95078
18600 1842 90467 1835 95533
18700 1853 90972 1841 96028
18800 1864 91444 1848 96556
18900 1869 91982 1850 97018
19000 1876 92472 1855 97528
19100 1878 92979 1863 98021
19200 1884 93423 1868 98577
19300 1892 93895 1874 99105
19400 1900 94333 1883 99667
19500 1907 94845 1886 100155
19600 1912 95334 1889 100666
