#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.3 0.3]
#! SET kt 1.0
100 90 300 100 700
200 189 646 222 1354
300 282 991 336 2009
400 389 1441 452 2559
500 464 1878 529 3122
600 508 2363 561 3637
700 543 2878 581 4122
800 575 3412 608 4588
900 595 3869 627 5131
1000 608 4336 639 5664
1100 627 4842 656 6158
1200 642 5399 669 6601
1300 657 5892 676 7108
1400 664 6498 685 7502
1500 676 7041 699 7959
1600 689 7493 712 8507
1700 695 8022 720 8978
1800 710 8441 727 9559
1900 721 8882 739 10118
2000 733 9345 759 10655
2100 740 9877 779 11123
2200 755 10330 792 11670
2300 768 10772 802 12228
2400 781 11342 815 12658
2500 798 11857 838 13143
2600 815 12353 850 13647
2700 833 12814 867 14186
2800 847 13262 886 14738
2900 860 13779 900 15221
3000 876 14223 912 15777
3100 888 14683 924 16317
3200 903 15163 942 16837
3300 910 15552 956 17448
3400 920 16021 969 17979
3500 938 16487 987 18513
3600 954 16945 1005 19055
3700 966 17407 1018 19593
3800 981 17823 1031 20177
3900 994 18317 1042 20683
4000 1006 18811 1055 21189
4100 1021 19306 1063 21694
4200 1039 19769 1090 22231
4300 1058 20298 1103 22702
4400 1073 20795 1121 23205
4500 1084 21284 1136 23716
4600 1099 21770 1156 24230
4700 1119 22278 1170 24722
4800 1128 22837 1184 25163
4900 1148 23284 1204 25716
5000 1166 23741 1224 26259
5100 1181 24268 1234 26732
5200 1191 24784 1247 27216
5300 1203 25323 1258 27677
5400 1220 25835 1272 28165
5500 1228 26325 1283 28675
5600 1238 26831 1301 29169
5700 1250 27287 1308 29713
5800 1261 27771 1321 30229
5900 1271 28299 1336 30701
6000 1277 28802 1347 31198
6100 1292 29313 1373 31687
6200 1303 29781 1392 32219
6300 1313 30253 1401 32747
6400 1330 30691 1413 33309
6500 1342 31160 1424 33840
6600 1357 31643 1439 34357
6700 1368 32039 1455 34961
6800 1376 32550 1474 35450
6900 1391 33055 1491 35945
7000 1397 33582 1497 36418
7100 1408 34105 1507 36895
7200 1425 34632 1516 37368
7300 1434 35143 1519 37857
7400 1442 35621 1531 38379
7500 1463 36058 1546 38942
7600 1477 36490 1560 39510
7700 1488 37001 1577 39999
7800 1501 37511 1594 40489
7900 1520 38012 1606 40988
8000 1532 38554 1619 41446
8100 1549 39058 1633 41942
8200 1558 39528 1651 42472
8300 1577 40040 1663 42960
8400 1590 40593 1676 43407
8500 1602 41071 1687 43929
8600 1610 41525 1693 44475
8700 1626 42028 1708 44972
8800 1636 42499 1715 45501
8900 1644 42964 1727 46036
9000 1659 43399 1733 46601
9100 1666 43936 1746 47064
9200 1676 44410 1764 47590
9300 1692 44845 1785 48155
9400 1712 45341 1803 48659
9500 1732 45810 1821 49190
9600 1747 46231 1828 49769
9700 1764 46693 1849 50307
9800 1777 47200 1863 50800
9900 1792 47689 1886 51311
10000 1808 48192 1900 51808
10100 1818 48657 1919 52343
10200 1836 49163 1945 52837
10300 1848 49660 1958 53340
10400 1859 50182 1971 53818
10500 1871 50707 1982 54293
10600 1893 51239 2001 54761
10700 1912 51731 2019 55269
10800 1926 52246 2029 55754
10900 1939 52729 2038 56271
11000 1955 53183 2053 56817
11100 1967 53624 2061 57376
11200 1982 54053 2074 57947
11300 1996 54567 2085 58433
11400 2017 55058 2099 58942
11500 2033 55569 2115 59431
11600 2039 56033 2130 59967
11700 2050 56476 2138 60524
11800 2063 56976 2149 61024
11900 2078 57479 2168 61521
12000 2089 57984 2180 62016
12100 2100 58485 2195 62515
12200 2116 58980 2206 63020
12300 2134 59398 2230 63602
