#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.45 0.45]
#! SET kt 1.0
100 85 244 79 756
200 179 544 184 1456
300 263 898 303 2102
400 354 1364 386 2636
500 409 1779 433 3221
600 446 2254 474 3746
700 468 2640 501 4360
800 489 3137 519 4863
900 503 3641 533 5359
1000 515 4221 543 5779
1100 525 4753 556 6247
1200 545 5270 566 6730
1300 552 5778 572 7222
1400 557 6337 578 7663
1500 567 6774 589 8226
1600 573 7290 598 8710
1700 577 7794 607 9206
1800 583 8321 616 9679
1900 590 8794 622 10206
2000 596 9261 633 10739
2100 609 9722 641 11278
2200 624 10255 649 11745
2300 635 10794 661 12206
2400 639 11190 672 12810
2500 646 11624 677 13376
2600 661 12090 692 13910
2700 667 12646 700 14354
2800 682 13124 719 14876
2900 691 13686 725 15314
3000 699 14232 735 15768
3100 707 14737 740 16263
3200 713 15351 750 16649
3300 718 15816 754 17184
3400 729 16317 762 17683
3500 733 16847 763 18153
3600 738 17345 767 18655
3700 752 17867 772 19133
3800 761 18380 779 19620
3900 765 18836 789 20164
4000 770 19317 796 20683
4100 778 19805 804 21195
4200 783 20357 812 21643
4300 788 20921 820 22079
4400 798 21444 830 22556
4500 802 21951 839 23049
4600 808 22484 847 23516
4700 814 22950 848 24050
4800 824 23413 864 24587
4900 830 23942 871 25058
5000 837 24412 885 25588
5100 843 24919 896 26081
5200 845 25398 902 26602
5300 855 25838 913 27162
5400 864 26196 920 27804
5500 878 26693 925 28307
5600 891 27141 932 28859
5700 902 27628 943 29372
5800 919 28148 955 29852
5900 934 28665 959 30335
6000 945 29220 967 30780
6100 957 29716 980 31284
6200 966 30206 993 31794
6300 971 30715 1001 32285
6400 985 31225 1013 32775
6500 992 31757 1019 33243
6600 1003 32321 1032 33679
6700 1012 32861 1036 34139
6800 1024 33334 1047 34666
6900 1036 33882 1059 35118
7000 1044 34311 1068 35689
7100 1051 34811 1075 36189
7200 1056 35259 1080 36741
7300 1065 35688 1091 37312
7400 1070 36197 1098 37803
7500 1079 36729 1113 38271
7600 1085 37227 1119 38773
7700 1096 37663 1123 39337
7800 1108 38134 1129 39866
7900 1118 38604 1137 40396
8000 1129 39280 1145 40720
8100 1135 39762 1160 41238
8200 1146 40322 1170 41678
8300 1154 40849 1177 42151
8400 1158 41329 1179 42671
8500 1165 41808 1190 43192
8600 1174 42297 1198 43703
8700 1182 42766 1205 44234
8800 1190 43281 1215 44719
8900 1197 43804 1224 45196
9000 1202 44331 1232 45669
9100 1210 44761 1237 46239
9200 1222 45258 1248 46742
9300 1229 45699 1263 47301
9400 1235 46191 1273 47809
9500 1246 46780 1285 48220
9600 1253 47257 1295 48743
9700 1262 47754 1299 49246
9800 1270 48147 1304 49853
9900 1278 48615 1310 50385
10000 1282 49137 1322 50863
10100 1289 49655 1328 51345
10200 1297 50256 1335 51744
10300 1307 50760 1346 52240
10400 1318 51322 1353 52678
10500 1326 51959 1362 53041
10600 1339 52445 1368 53555
10700 1349 52946 1378 54054
10800 1355 53517 1382 54483
10900 1357 54039 1388 54961
11000 1368 54511 1397 55489
11100 1381 54987 1402 56013
11200 1389 55449 1411 56551
11300 1399 55924 1418 57076
11400 1404 56408 1429 57592
11500 1414 56882 1435 58118
11600 1425 57402 1443 58598
11700 1429 57945 1449 59055
11800 1438 58369 1462 59631
11900 1450 58887 1473 60113
12000 1467 59437 1485 60563
12100 1482 59888 1499 61112
12200 1494 60317 1515 61683
12300 1505 60813 1519 62187
12400 1518 61260 1522 62740
12500 1533 61778 1533 63222
12600 1541 62268 1538 63732
12700 1547 62710 1546 64290
12800 1554 63199 1554 64801
12900 1562 63652 1559 65348
13000 1566 64176 1564 65824
13100 1573 64682 1579 66318
13200 1580 65196 1585 66804
13300 1590 65702 1596 67298
13400 1595 66118 1601 67882
13500 1605 66605 1615 68395
13600 1610 67074 1622 68926
13700 1615 67550 1629 69450
13800 1623 68015 1640 69985
13900 1642 68479 1653 70521
14000 1651 68904 1661 71096
14100 1660 69390 1670 71610
14200 1674 69905 1685 72095
14300 1689 70447 1697 72553
14400 1701 70963 1711 73037
14500 1704 71402 1717 73598
14600 1711 71925 1724 74075
14700 1720 72411 1731 74589
14800 1730 72878 1743 75122
14900 1736 73366 1747 75634
15000 1739 73817 1756 76183
15100 1745 74258 1762 76742
15200 1750 74753 1771 77247
15300 1757 75258 1780 77742
15400 1764 75780 1783 78220
15500 1774 76322 1794 78678
15600 1786 76814 1810 79186
15700 1796 77326 1820 79674
15800 1804 77810 1824 80190
15900 1815 78339 1843 80661
16000 1822 78913 1851 81087
16100 1824 79441 1861 81559
16200 1839 79840 1870 82160
16300 1848 80358 1881 82642
16400 1858 80850 1899 83150
16500 1868 81411 1910 83589
16600 1877 81967 1915 84033
16700 1890 82464 1923 84536
16800 1901 82955 1928 85045
16900 1912 83498 1938 85502
17000 1916 83984 1948 86016
17100 1923 84484 1955 86516
17200 1934 84986 1962 87014
17300 1943 85427 1971 87573
17400 1956 85852 1975 88148
17500 1968 86463 1985 88537
17600 1974 87000 1987 89000
17700 1978 87476 2003 89524
17800 1983 88020 2011 89980
17900 1991 88514 2020 90486
18000 1998 89008 2026 90992
18100 2007 89507 2034 91493
18200 2012 89992 2043 92008
18300 2018 90488 2053 92512
18400 2023 90938 2057 93062
18500 2034 91420 2060 93580
18600 2049 91992 2074 94008
18700 2062 92503 2077 94497
18800 2078 93089 2092 94911
18900 2088 93549 2097 95451
19000 2093 94034 2102 95966
19100 2097 94495 2109 96505
19200 2107 95027 2121 96973
19300 2119 95570 2131 97430
19400 2126 96038 2142 97962
19500 2136 96548 2149 98452
19600 2141 97129 2160 98871
19700 2149 97622 2170 99378
19800 2163 98130 2181 99870
19900 2169 98783 2197 100217
20000 2174 99246 2212 100754
20100 2187 99759 2217 101241
20200 2198 100196 2227 101804
20300 2204 100730 2240 102270
20400 2208 101190 2248 102810
20500 2224 101716 2260 103284
20600 2231 102167 2267 103833
20700 2237 102632 2275 104368
20800 2250 103096 2283 104904
20900 2262 103579 2292 105421
21000 2267 104091 2299 105909
21100 2276 104606 2305 106394
21200 2289 105105 2314 106895
21300 2295 105641 2326 107359
21400 2307 106042 2333 107958
21500 2316 106492 2338 108508
21600 2323 106942 2348 109058
21700 2331 107396 2353 109604
21800 2339 107933 2360 110067
21900 2343 108424 2366 110576
22000 2350 108916 2373 111084
22100 2356 109420 2382 111580
22200 2368 109873 2385 112127
22300 2375 110347 2399 112653
22400 2381 110853 2406 113147
22500 2392 111418 2416 113582
22600 2403 111904 2425 114096
22700 2409 112380 2434 114620
22800 2414 112836 2440 115164
22900 2424 113382 2448 115618
23000 2430 113829 2454 116171
23100 2439 114271 2458 116729
23200 2450 114745 2469 117255
23300 2454 115170 2471 117830
23400 2458 115621 2475 118379
23500 2469 116138 2479 118862
23600 2479 116595 2483 119405
23700 2483 117167 2492 119833
23800 2492 117740 2501 120260
23900 2497 118240 2506 120760
24000 2510 118760 2517 121240
24100 2518 119285 2530 121715
24200 2529 119795 2535 122205
24300 2535 120271 2541 122729
24400 2546 120764 2552 123236
24500 2550 121293 2559 123707
24600 2556 121808 2567 124192
24700 2560 122348 2572 124652
24800 2569 122798 2580 125202
24900 2574 123242 2586 125758
25000 2584 123841 2598 126159
25100 2595 124320 2607 126680
25200 2606 124821 2614 127179
25300 2615 125291 2627 127709
25400 2619 125814 2635 128186
25500 2626 126309 2642 128691
25600 2632 126795 2647 129205
25700 2640 127254 2656 129746
25800 2648 127752 2663 130248
25900 2655 128232 2669 130768
26000 2662 128624 2677 131376
26100 2672 129076 2691 131924
26200 2678 129556 2697 132444
26300 2690 130030 2712 132970
26400 2700 130580 2720 133420
26500 2709 131109 2733 133891
26600 2715 131701 2743 134299
26700 2722 132300 2746 134700
26800 2731 132876 2756 135124
26900 2738 133380 2764 135620
27000 2744 133937 2772 136063
27100 2751 134460 2782 136540
27200 2756 134949 2794 137051
27300 2766 135485 2799 137515
27400 2771 136007 2807 137993
27500 2779 136552 2813 138448
27600 2789 136987 2823 139013
27700 2796 137401 2830 139599
27800 2804 137857 2837 140143
27900 2810 138302 2844 140698
28000 2814 138837 2850 141163
28100 2821 139296 2857 141704
28200 2830 139758 2863 142242
28300 2834 140254 2867 142746
28400 2843 140813 2870 143187
28500 2851 141248 2875 143752
28600 2857 141760 2880 144240
28700 2864 142284 2886 144716
28800 2881 142768 2900 145232
28900 2892 143208 2913 145792
29000 2898 143655 2920 146345
29100 2903 144067 2931 146933
29200 2913 144579 2940 147421
29300 2925 145075 2945 147925
29400 2929 145529 2954 148471
29500 2935 146014 2963 148986
29600 2945 146575 2966 149425
29700 2953 147047 2973 149953
29800 2963 147631 2987 150369
29900 2972 148084 2994 150916
30000 2982 148604 3005 151396
30100 2989 149030 3013 151970
30200 3000 149503 3018 152497
30300 3008 150085 3027 152915
30400 3019 150552 3036 153448
30500 3024 150999 3043 154001
30600 3033 151495 3047 154505
30700 3043 151966 3054 155034
30800 3048 152518 3061 155482
30900 3058 152972 3068 156028
31000 3065 153461 3076 156539
31100 3072 154007 3083 156993
31200 3088 154578 3095 157422
31300 3095 155046 3103 157954
31400 3106 155521 3112 158479
31500 3115 156077 3118 158923
31600 3120 156588 3124 159412
31700 3126 157156 3130 159844
31800 3135 157704 3136 160296
31900 3145 158200 3145 160800
32000 3154 158675 3148 161325
32100 3161 159211 3154 161789
32200 3168 159656 3162 162344
32300 3173 160220 3171 162780
32400 3176 160737 3182 163263
32500 3184 161218 3188 163782
32600 3189 161696 3194 164304
32700 3196 162175 3199 164825
32800 3201 162748 3208 165252
32900 3211 163231 3213 165769
33000 3226 163671 3218 166329
33100 3232 164121 3226 166879
33200 3240 164593 3235 167407
33300 3249 164998 3240 168002
33400 3254 165600 3244 168400
33500 3262 166156 3250 168844
33600 3270 166677 3262 169323
33700 3276 167184 3271 169816
33800 3287 167737 3277 170263
33900 3292 168231 3285 170769
34000 3304 168777 3298 171223
34100 3312 169259 3310 171741
34200 3325 169692 3322 172308
34300 3328 170171 3328 172829
34400 3337 170755 3338 173245
34500 3346 171256 3342 173744
34600 3355 171708 3355 174292
34700 3360 172129 3361 174871
34800 3370 172571 3369 175429
34900 3376 173069 3374 175931
35000 3383 173676 3378 176324
35100 3388 174183 3381 176817
35200 3404 174598 3395 177402
35300 3412 175127 3401 177873
35400 3421 175610 3415 178390
35500 3431 176178 3419 178822
35600 3443 176782 3427 179218
35700 3453 177238 3436 179762
35800 3463 177659 3442 180341
35900 3471 178138 3452 180862
36000 3479 178618 3462 181382
36100 3484 179225 3475 181775
36200 3488 179675 3480 182325
36300 3495 180217 3487 182783
36400 3501 180766 3496 183234
36500 3507 181305 3499 183695
36600 3512 181805 3501 184195
36700 3521 182300 3514 184700
36800 3531 182694 3522 185306
36900 3539 183196 3533 185804
37000 3543 183667 3545 186333
37100 3551 184113 3553 186887
37200 3560 184701 3562 187299
37300 3565 185240 3564 187760
37400 3570 185824 3572 188176
37500 3579 186306 3578 188694
37600 3586 186856 3586 189144
37700 3591 187299 3590 189701
37800 3602 187799 3596 190201
37900 3610 188244 3614 190756
38000 3621 188735 3624 191265
38100 3628 189218 3636 191782
38200 3638 189790 3655 192210
38300 3648 190261 3669 192739
38400 3659 190703 3675 193297
38500 3664 191284 3682 193716
38600 3667 191755 3687 194245
38700 3678 192315 3694 194685
38800 3692 192828 3703 195172
38900 3698 193356 3713 195644
39000 3705 193806 3720 196194
39100 3712 194290 3728 196710
39200 3718 194777 3733 197223
39300 3730 195230 3736 197770
39400 3740 195756 3753 198244
39500 3746 196268 3760 198732
39600 3754 196774 3766 199226
39700 3764 197236 3777 199764
39800 3769 197743 3785 200257
39900 3777 198242 3789 200758
40000 3784 198736 3793 201264
40100 3788 199243 3804 201757
40200 3794 199690 3809 202310
40300 3802 200088 3820 202912
40400 3813 200596 3827 203404
40500 3827 201052 3839 203948
40600 3833 201440 3845 204560
40700 3840 201900 3847 205100
40800 3843 202356 3852 205644
40900 3853 202788 3860 206212
41000 3869 203195 3867 206805
41100 3880 203856 3877 207144
41200 3890 204466 3886 207534
41300 3896 205018 3892 207982
41400 3900 205426 3895 208574
41500 3906 205969 3900 209031
41600 3916 206398 3911 209602
41700 3924 206926 3918 210074
41800 3927 207374 3922 210626
41900 3937 207853 3928 211147
42000 3940 208377 3935 211623
42100 3945 208895 3940 212105
42200 3951 209387 3948 212613
42300 3958 209915 3956 213085
42400 3964 210387 3959 213613
42500 3969 210883 3961 214117
42600 3976 211250 3964 214750
42700 3986 211791 3975 215209
42800 3998 212283 3985 215717
42900 4006 212816 3993 216184
43000 4016 213329 4002 216671
43100 4019 213901 4012 217099
43200 4030 214376 4020 217624
43300 4037 214891 4030 218109
43400 4040 215346 4030 218654
43500 4046 215841 4038 219159
43600 4052 216338 4044 219662
43700 4066 216796 4053 220204
43800 4073 217260 4061 220740
43900 4076 217741 4071 221259
44000 4084 218214 4080 221786
44100 4091 218836 4087 222164
44200 4094 219285 4095 222715
44300 4100 219697 4097 223303
44400 4106 220183 4101 223817
44500 4117 220639 4107 224361
44600 4128 221216 4113 224784
44700 4138 221655 4123 225345
44800 4143 222146 4130 225854
44900 4152 222648 4145 226352
45000 4156 223277 4153 226723
45100 4162 223787 4163 227213
45200 4170 224282 4166 227718
45300 4176 224817 4170 228183
45400 4186 225308 4179 228692
45500 4195 225845 4193 229155
45600 4199 226280 4202 229720
45700 4203 226709 4209 230291
45800 4206 227179 4217 230821
45900 4222 227605 4233 231395
46000 4228 228102 4243 231898
46100 4243 228573 4252 232427
46200 4255 229111 4262 232889
46300 4264 229566 4274 233434
46400 4277 230121 4280 233879
46500 4287 230626 4289 234374
46600 4293 231183 4299 234817
46700 4298 231730 4302 235270
46800 4308 232247 4312 235753
46900 4321 232693 4319 236307
47000 4330 233213 4327 236787
47100 4339 233788 4331 237212
47200 4347 234345 4339 237655
47300 4361 234944 4349 238056
47400 4367 235474 4355 238526
47500 4379 235993 4364 239007
47600 4386 236542 4373 239458
47700 4391 237095 4381 239905
47800 4400 237508 4390 240492
47900 4405 237942 4398 241058
48000 4416 238399 4406 241601
48100 4425 238954 4410 242046
48200 4442 239507 4416 242493
48300 4453 240095 4422 242905
48400 4460 240609 4432 243391
48500 4465 241096 4442 243904
48600 4474 241561 4453 244439
48700 4483 242007 4464 244993
48800 4499 242448 4473 245552
48900 4506 242938 4480 246062
49000 4514 243367 4486 246633
49100 4523 243832 4499 247168
49200 4538 244316 4514 247684
49300 4547 244892 4522 248108
49400 4552 245412 4525 248588
49500 4562 245869 4535 249131
49600 4575 246359 4555 249641
49700 4590 246928 4562 250072
49800 4597 247421 4573 250579
49900 4604 247853 4579 251147
50000 4617 248320 4590 251680
50100 4625 248795 4597 252205
50200 4632 249229 4603 252771
50300 4641 249684 4609 253316
50400 4651 250146 4617 253854
50500 4661 250588 4627 254412
50600 4668 251001 4640 254999
50700 4671 251536 4651 255464
50800 4683 251996 4655 256004
50900 4695 252505 4664 256495
51000 4703 252953 4673 257047
51100 4708 253426 4678 257574
51200 4722 253944 4688 258056
51300 4727 254444 4696 258556
51400 4732 254976 4700 259024
51500 4742 255538 4707 259462
51600 4747 256014 4714 259986
51700 4752 256487 4718 260513
51800 4759 256886 4725 261114
51900 4769 257326 4732 261674
52000 4777 257775 4742 262225
52100 4785 258257 4752 262743
52200 4789 258709 4763 263291
52300 4796 259152 4772 263848
52400 4805 259589 4779 264411
52500 4807 260132 4787 264868
52600 4809 260654 4793 265346
52700 4812 261139 4802 265861
52800 4817 261596 4811 266404
52900 4820 262107 4816 266893
53000 4832 262545 4822 267455
53100 4840 262991 4824 268009
53200 4851 263502 4827 268498
53300 4861 263972 4840 269028
53400 4868 264496 4846 269504
53500 4873 264952 4852 270048
53600 4879 265414 4861 270586
53700 4885 265852 4869 271148
53800 4894 266301 4880 271699
53900 4900 266695 4889 272305
54000 4901 267257 4899 272743
54100 4909 267704 4905 273296
54200 4918 268123 4912 273877
54300 4922 268573 4924 274427
54400 4934 269035 4940 274965
54500 4942 269496 4948 275504
54600 4951 270066 4953 275934
54700 4959 270610 4963 276390
54800 4966 271030 4973 276970
54900 4971 271544 4980 277456
55000 4982 271979 4990 278021
55100 4991 272452 5000 278548
55200 5002 272927 5005 279073
55300 5012 273411 5011 279589
55400 5021 273934 5020 280066
55500 5025 274451 5022 280549
55600 5029 274973 5030 281027
55700 5034 275505 5036 281495
55800 5041 275997 5041 282003
55900 5051 276465 5046 282535
56000 5060 276901 5052 283099
56100 5072 277420 5065 283580
56200 5076 277890 5080 284110
56300 5082 278303 5088 284697
56400 5085 278795 5096 285205
56500 5093 279214 5104 285786
56600 5098 279626 5110 286374
56700 5108 280058 5128 286942
56800 5114 280464 5133 287536
56900 5127 280909 5138 288091
57000 5136 281393 5142 288607
57100 5143 281889 5153 289111
57200 5146 282382 5159 289618
57300 5151 282840 5170 290160
