#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.35 0.35]
#! SET kt 1.0
100 97 287 85 713
200 195 607 206 1393
300 288 962 326 2038
400 385 1416 410 2584
500 451 1957 475 3043
600 495 2456 516 3544
700 514 2923 538 4077
800 528 3422 556 4578
900 536 3841 565 5159
1000 550 4267 575 5733
1100 563 4730 581 6270
1200 575 5149 593 6851
1300 589 5654 603 7346
1400 600 6066 616 7934
1500 612 6526 623 8474
1600 629 6999 636 9001
1700 633 7470 645 9530
1800 646 7955 657 10045
1900 656 8459 673 10541
2000 661 8932 680 11068
2100 672 9471 687 11529
2200 684 10065 699 11935
2300 697 10515 710 12485
2400 708 10976 721 13024
2500 717 11465 733 13535
2600 731 11972 755 14028
2700 740 12502 761 14498
2800 758 13004 780 14996
2900 769 13476 789 15524
3000 787 14007 802 15993
3100 794 14514 807 16486
3200 809 14979 815 17021
3300 821 15473 822 17527
3400 833 15970 835 18030
3500 842 16444 842 18556
3600 848 17022 852 18978
3700 857 17550 862 19450
3800 867 18024 871 19976
3900 876 18583 880 20417
4000 891 19111 887 20889
4100 901 19595 901 21405
4200 911 20108 915 21892
4300 921 20605 926 22395
4400 931 21121 936 22879
4500 939 21631 946 23369
4600 955 22095 959 23905
4700 962 22521 970 24479
4800 973 23017 980 24983
4900 982 23538 989 25462
5000 998 24094 1001 25906
5100 1008 24630 1002 26370
5200 1015 25195 1009 26805
5300 1019 25689 1018 27311
5400 1034 26156 1024 27844
5500 1044 26697 1034 28303
5600 1060 27215 1037 28785
5700 1075 27731 1045 29269
5800 1086 28229 1058 29771
5900 1099 28715 1067 30285
6000 1114 29289 1080 30711
6100 1128 29802 1095 31198
6200 1134 30321 1106 31679
6300 1139 30830 1118 32170
6400 1149 31297 1131 32703
6500 1159 31820 1139 33180
6600 1171 32360 1155 33640
6700 1188 32908 1173 34092
6800 1205 33443 1186 34557
6900 1214 34019 1200 34981
7000 1224 34584 1215 35416
7100 1235 35086 1221 35914
7200 1255 35584 1233 36416
7300 1270 36164 1247 36836
7400 1282 36658 1259 37342
7500 1289 37150 1264 37850
7600 1298 37631 1276 38369
7700 1319 38117 1288 38883
7800 1334 38601 1296 39399
7900 1343 39065 1306 39935
8000 1351 39579 1321 40421
