#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.45 0.45]
#! SET kt 1.0
100 84 282 88 718
200 167 533 197 1467
300 262 845 318 2155
400 351 1286 435 2714
500 420 1647 511 3353
600 468 2028 584 3972
700 505 2442 617 4558
800 526 2903 645 5097
900 539 3339 660 5661
1000 548 3837 667 6163
1100 557 4344 676 6656
1200 567 4727 689 7273
1300 570 5190 696 7810
1400 576 5622 702 8378
1500 582 6078 705 8922
1600 598 6657 710 9343
1700 606 7117 718 9883
1800 618 7638 728 10362
1900 625 8163 736 10837
2000 631 8659 744 11341
2100 635 9252 749 11748
2200 644 9723 755 12277
2300 650 10225 763 12775
2400 666 10720 770 13280
2500 674 11291 785 13709
2600 686 11806 791 14194
2700 692 12368 794 14632
2800 708 12915 810 15085
2900 721 13423 816 15577
3000 737 13918 827 16082
3100 743 14407 829 16593
3200 750 14885 833 17115
3300 757 15351 837 17649
3400 769 15885 845 18115
3500 773 16357 850 18643
3600 774 16873 855 19127
3700 780 17304 859 19696
3800 789 17809 864 20191
3900 794 18364 870 20636
4000 800 18834 877 21166
4100 805 19367 883 21633
4200 809 19849 890 22151
4300 811 20387 893 22613
4400 815 20895 897 23105
4500 822 21344 903 23656
4600 829 21868 911 24132
4700 832 22342 915 24658
4800 842 22892 933 25108
4900 847 23452 939 25548
5000 856 24059 945 25941
5100 858 24495 954 26505
5200 865 24981 960 27019
5300 875 25511 966 27489
5400 881 26014 972 27986
5500 894 26524 980 28476
5600 900 26982 984 29018
5700 905 27557 988 29443
5800 910 28064 993 29936
5900 916 28615 997 30385
6000 929 29175 1007 30825
6100 935 29719 1014 31281
6200 939 30195 1020 31805
6300 946 30724 1023 32276
6400 953 31159 1028 32841
6500 960 31711 1038 33289
6600 965 32361 1045 33639
6700 973 32854 1051 34146
6800 982 33324 1060 34676
6900 991 33724 1067 35276
7000 1000 34190 1075 35810
7100 1008 34724 1079 36276
7200 1017 35192 1086 36808
7300 1026 35795 1092 37205
7400 1031 36256 1095 37744
7500 1038 36760 1101 38240
7600 1043 37185 1113 38815
7700 1055 37593 1119 39407
7800 1058 38053 1128 39947
7900 1060 38612 1135 40388
8000 1069 39179 1144 40821
8100 1075 39680 1147 41320
8200 1081 40242 1158 41758
8300 1088 40714 1165 42286
8400 1092 41194 1168 42806
8500 1100 41668 1182 43332
8600 1105 42035 1183 43965
8700 1114 42584 1186 44416
8800 1121 43064 1194 44936
8900 1126 43534 1197 45466
9000 1135 44046 1206 45954
9100 1142 44577 1207 46423
9200 1152 45011 1215 46989
9300 1161 45579 1224 47421
9400 1171 46054 1229 47946
9500 1179 46567 1239 48433
9600 1187 47049 1249 48951
9700 1190 47424 1255 49576
9800 1195 47864 1262 50136
9900 1200 48369 1266 50631
10000 1208 48997 1270 51003
10100 1215 49567 1274 51433
10200 1222 50086 1279 51914
10300 1227 50496 1289 52504
10400 1235 51059 1290 52941
10500 1243 51602 1292 53398
10600 1247 52086 1294 53914
10700 1259 52611 1297 54389
10800 1264 52965 1303 55035
10900 1276 53389 1307 55611
11000 1280 53879 1313 56121
11100 1285 54332 1322 56668
11200 1290 54789 1329 57211
11300 1297 55322 1336 57678
11400 1300 55802 1344 58198
11500 1305 56294 1351 58706
11600 1313 56791 1359 59209
11700 1317 57261 1368 59739
11800 1325 57727 1371 60273
11900 1331 58346 1374 60654
12000 1343 58884 1380 61116
12100 1351 59271 1385 61729
12200 1359 59758 1402 62242
12300 1368 60287 1409 62713
12400 1372 60759 1412 63241
12500 1376 61290 1417 63710
12600 1382 61800 1423 64200
12700 1387 62283 1439 64717
12800 1391 62700 1442 65300
12900 1396 63126 1447 65874
13000 1401 63638 1451 66362
13100 1406 64143 1455 66857
13200 1409 64584 1459 67416
13300 1420 65014 1470 67986
13400 1425 65435 1480 68565
13500 1436 65917 1485 69083
13600 1444 66387 1495 69613
13700 1448 66988 1503 70012
13800 1458 67483 1509 70517
13900 1467 68003 1517 70997
14000 1482 68536 1529 71464
14100 1489 69008 1537 71992
14200 1493 69536 1545 72464
14300 1498 70006 1555 72994
14400 1504 70547 1559 73453
14500 1512 71056 1564 73944
14600 1521 71592 1572 74408
14700 1530 72117 1583 74883
14800 1535 72592 1592 75408
14900 1542 73201 1600 75799
15000 1553 73734 1607 76266
15100 1558 74311 1614 76689
15200 1563 74797 1615 77203
15300 1578 75314 1623 77686
15400 1586 75755 1628 78245
15500 1592 76145 1635 78855
15600 1598 76585 1639 79415
15700 1610 77064 1654 79936
15800 1619 77661 1663 80339
15900 1622 78161 1669 80839
16000 1633 78676 1679 81324
16100 1639 79212 1683 81788
16200 1643 79770 1689 82230
16300 1654 80270 1698 82730
16400 1661 80730 1709 83270
16500 1665 81220 1713 83780
16600 1676 81723 1718 84277
16700 1682 82216 1726 84784
16800 1686 82667 1732 85333
16900 1694 83178 1741 85822
17000 1700 83747 1746 86253
17100 1708 84253 1754 86747
17200 1711 84707 1757 87293
17300 1714 85273 1768 87727
17400 1718 85764 1779 88236
17500 1723 86182 1789 88818
17600 1732 86729 1795 89271
17700 1736 87225 1805 89775
17800 1743 87692 1817 90308
17900 1748 88251 1823 90749
18000 1766 88744 1832 91256
18100 1771 89325 1837 91675
18200 1780 89840 1840 92160
