#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.6 0.6]
#! SET kt 1.0
34200 2048 170980 2097 171020
34300 2051 171498 2104 171502
34400 2056 171939 2112 172061
34500 2059 172383 2120 172617
34600 2061 172862 2124 173138
34700 2066 173396 2127 173604
34800 2069 173794 2133 174206
34900 2075 174204 2144 174796
35000 2080 174680 2146 175320
35100 2085 175219 2154 175781
35200 2089 175691 2154 176309
35300 2091 176205 2155 176795
35400 2095 176629 2158 177371
35500 2101 177124 2169 177876
35600 2105 177683 2173 178317
35700 2110 178174 2177 178826
35800 2116 178651 2182 179349
35900 2118 179249 2184 179751
36000 2122 179794 2188 180206
36100 2127 180252 2192 180748
36200 2134 180797 2196 181203
36300 2140 181285 2198 181715
36400 2143 181758 2205 182242
36500 2148 182172 2208 182828
36600 2150 182682 2217 183318
36700 2157 183273 2219 183727
36800 2159 183663 2221 184337
36900 2162 184104 2225 184896
37000 2165 184610 2231 185390
37100 2170 185044 2238 185956
37200 2173 185545 2240 186455
37300 2175 186112 2244 186888
37400 2181 186538 2251 187462
37500 2186 187055 2254 187945
37600 2187 187438 2255 188562
37700 2189 187870 2256 189130
37800 2190 188372 2263 189628
37900 2196 188885 2271 190115
38000 2202 189454 2271 190546
38100 2207 189963 2275 191037
38200 2213 190521 2284 191479
38300 2220 190955 2290 192045
38400 2224 191300 2294 192700
38500 2229 191823 2298 193177
38600 2237 192275 2306 193725
38700 2241 192724 2309 194276
38800 2248 193231 2311 194769
38900 2254 193775 2313 195225
39000 2255 194318 2317 195682
39100 2261 194895 2320 196105
39200 2264 195389 2323 196611
39300 2269 195954 2325 197046
39400 2273 196535 2329 197465
39500 2278 197083 2331 197917
39600 2283 197547 2335 198453
39700 2285 198087 2337 198913
39800 2290 198632 2345 199368
39900 2300 199121 2345 199879
40000 2302 199632 2346 200368
40100 2308 200132 2353 200868
40200 2313 200698 2356 201302
40300 2318 201161 2360 201839
40400 2320 201712 2365 202288
40500 2324 202271 2370 202729
40600 2328 202769 2375 203231
40700 2338 203149 2383 203851
40800 2342 203698 2388 204302
40900 2348 204124 2395 204876
41000 2349 204680 2397 205320
41100 2353 205169 2400 205831
41200 2353 205683 2401 206317
41300 2356 206152 2406 206848
41400 2363 206613 2411 207387
41500 2366 207137 2414 207863
41600 2370 207729 2417 208271
41700 2377 208186 2422 208814
41800 2381 208764 2424 209236
41900 2391 209157 2433 209843
42000 2397 209622 2434 210378
42100 2399 210180 2438 210820
42200 2401 210549 2443 211451
42300 2407 211096 2449 211904
42400 2412 211633 2452 212367
42500 2414 212164 2454 212836
42600 2419 212771 2461 213229
42700 2423 213138 2463 213862
42800 2424 213649 2468 214351
42900 2426 214136 2469 214864
43000 2430 214577 2471 215423
43100 2436 215179 2477 215821
43200 2438 215713 2481 216287
43300 2442 216208 2488 216792
43400 2445 216778 2492 217222
43500 2448 217275 2495 217725
43600 2450 217761 2501 218239
43700 2451 218210 2507 218790
43800 2455 218700 2514 219300
43900 2461 219180 2517 219820
44000 2469 219725 2525 220275
44100 2473 220239 2530 220761
44200 2481 220709 2538 221291
44300 2489 221177 2550 221823
44400 2492 221698 2553 222302
44500 2496 222323 2557 222677
44600 2497 222948 2560 223052
44700 2498 223420 2562 223580
44800 2504 223926 2570 224074
44900 2506 224428 2571 224572
45000 2508 225018 2576 224982
45100 2514 225586 2578 225414
45200 2520 226154 2580 225846
45300 2523 226601 2584 226399
45400 2526 227169 2585 226831
45500 2531 227555 2588 227445
45600 2537 228107 2596 227893
45700 2539 228685 2602 228315
45800 2545 229117 2605 228883
45900 2554 229658 2613 229342
46000 2558 230108 2615 229892
46100 2562 230541 2617 230459
46200 2564 231061 2618 230939
46300 2571 231503 2628 231497
46400 2575 232061 2629 231939
46500 2578 232540 2633 232460
46600 2580 233034 2639 232966
46700 2583 233540 2649 233460
46800 2587 234069 2654 233931
46900 2592 234558 2665 234442
47000 2597 235045 2672 234955
47100 2599 235539 2674 235461
47200 2607 236025 2682 235975
47300 2615 236509 2689 236491
47400 2624 236999 2695 237001
47500 2633 237553 2700 237447
47600 2638 238066 2710 237934
47700 2648 238569 2713 238431
47800 2651 239006 2720 238994
47900 2659 239452 2722 239548
48000 2662 239859 2729 240141
48100 2669 240311 2734 240689
48200 2674 240852 2741 241148
48300 2676 241391 2748 241609
48400 2686 241964 2752 242036
48500 2697 242365 2754 242635
48600 2700 242914 2762 243086
48700 2703 243621 2765 243379
48800 2706 244202 2769 243798
48900 2710 244719 2772 244281
49000 2713 245155 2776 244845
49100 2718 245758 2777 245242
49200 2725 246195 2783 245805
49300 2729 246674 2791 246326
49400 2737 247114 2796 246886
49500 2745 247587 2802 247413
49600 2751 248106 2806 247894
49700 2753 248640 2808 248360
49800 2757 249134 2811 248866
49900 2763 249642 2813 249358
50000 2769 250209 2817 249791
50100 2778 250667 2823 250333
50200 2785 251192 2826 250808
50300 2791 251781 2837 251219
50400 2797 252231 2844 251769
50500 2800 252802 2846 252198
50600 2803 253311 2850 252689
50700 2811 253865 2859 253135
50800 2814 254412 2863 253588
50900 2819 255053 2866 253947
51000 2822 255478 2874 254522
51100 2827 255985 2881 255015
51200 2837 256529 2889 255471
51300 2840 256968 2892 256032
51400 2844 257528 2900 256472
51500 2848 257955 2904 257045
51600 2850 258359 2909 257641
51700 2854 258825 2914 258175
51800 2860 259246 2918 258754
51900 2861 259723 2922 259277
52000 2865 260130 2927 259870
52100 2869 260643 2929 260357
52200 2873 261151 2932 260849
52300 2878 261637 2938 261363
52400 2879 262153 2939 261847
52500 2883 262640 2943 262360
52600 2892 263184 2948 262816
52700 2897 263721 2958 263279
52800 2904 264272 2962 263728
52900 2909 264893 2968 264107
53000 2915 265355 2971 264645
53100 2918 265782 2973 265218
53200 2921 266253 2984 265747
53300 2924 266741 2986 266259
53400 2926 267255 2988 266745
53500 2932 267785 2992 267215
53600 2937 268216 2994 267784
53700 2944 268685 3001 268315
53800 2949 269091 3007 268909
53900 2952 269563 3013 269437
54000 2955 270096 3018 269904
54100 2958 270590 3021 270410
54200 2964 271017 3027 270983
54300 2968 271544 3037 271456
54400 2974 272108 3041 271892
54500 2979 272593 3042 272407
54600 2981 273183 3046 272817
54700 2995 273601 3051 273399
54800 2995 274006 3053 273994
54900 3000 274498 3058 274502
55000 3005 275006 3063 274994
55100 3009 275453 3066 275547
55200 3018 275905 3070 276095
55300 3025 276381 3075 276619
55400 3029 276905 3080 277095
55500 3033 277314 3086 277686
55600 3033 277768 3088 278232
55700 3035 278216 3096 278784
55800 3037 278672 3098 279328
55900 3042 279165 3101 279835
56000 3044 279644 3103 280356
56100 3046 280258 3110 280742
56200 3052 280848 3118 281152
56300 3061 281359 3125 281641
56400 3066 281909 3129 282091
56500 3069 282391 3134 282609
56600 3074 283014 3139 282986
56700 3076 283630 3143 283370
56800 3082 284118 3145 283882
56900 3088 284607 3147 284393
57000 3093 285073 3152 284927
57100 3095 285650 3154 285350
57200 3101 286107 3159 285893
57300 3106 286537 3160 286463
57400 3109 287027 3166 286973
57500 3112 287468 3169 287532
57600 3120 288016 3169 287984
57700 3123 288590 3177 288410
57800 3126 289115 3182 288885
57900 3133 289580 3191 289420
58000 3138 290140 3195 289860
58100 3146 290639 3201 290361
58200 3149 291170 3204 290830
58300 3153 291727 3210 291273
58400 3156 292174 3214 291826
58500 3160 292656 3216 292344
58600 3161 293206 3220 292794
58700 3162 293566 3226 293434
58800 3167 294000 3228 294000
58900 3171 294493 3231 294507
59000 3178 295027 3235 294973
59100 3181 295575 3238 295425
59200 3189 296072 3243 295928
59300 3196 296688 3249 296312
59400 3200 297137 3250 296863
59500 3203 297626 3257 297374
59600 3212 298143 3263 297857
59700 3213 298550 3265 298450
59800 3216 299017 3271 298983
59900 3220 299474 3275 299526
60000 3226 299991 3281 300009
60100 3229 300480 3283 300520
60200 3231 300973 3288 301027
60300 3237 301429 3291 301571
60400 3238 301902 3295 302098
60500 3239 302385 3300 302615
60600 3246 302899 3301 303101
60700 3250 303523 3308 303477
60800 3263 303961 3314 304039
60900 3271 304448 3321 304552
61000 3273 304876 3327 305124
61100 3274 305383 3328 305617
61200 3280 305843 3331 306157
61300 3284 306344 3338 306656
61400 3291 306807 3349 307193
61500 3293 307385 3349 307615
61600 3299 307901 3354 308099
61700 3303 308492 3362 308508
61800 3307 308909 3367 309091
61900 3310 309299 3372 309701
62000 3314 309868 3376 310132
62100 3318 310428 3379 310572
62200 3324 310929 3379 311071
62300 3329 311484 3384 311516
62400 3334 311988 3388 312012
62500 3335 312532 3393 312468
62600 3337 312998 3397 313002
62700 3343 313528 3401 313472
62800 3347 314054 3411 313946
62900 3348 314587 3415 314413
63000 3351 315072 3417 314928
63100 3354 315600 3423 315400
63200 3361 316108 3425 315892
63300 3368 316523 3430 316477
63400 3371 316956 3434 317044
63500 3377 317414 3441 317586
63600 3382 317900 3444 318100
63700 3389 318404 3448 318596
63800 3390 318854 3449 319146
63900 3392 319325 3454 319675
64000 3393 319827 3460 320173
64100 3400 320302 3467 320698
64200 3404 320717 3473 321283
64300 3408 321210 3475 321790
64400 3415 321666 3482 322334
64500 3422 322156 3485 322844
64600 3425 322558 3491 323442
64700 3433 322982 3494 324018
64800 3440 323463 3497 324537
64900 3445 323976 3503 325024
65000 3447 324459 3508 325541
65100 3449 324978 3513 326022
65200 3455 325367 3517 326633
65300 3461 325775 3524 327225
65400 3469 326155 3527 327845
65500 3471 326649 3531 328351
65600 3477 327174 3536 328826
65700 3478 327714 3538 329286
65800 3484 328220 3542 329780
65900 3487 328703 3546 330297
66000 3490 329220 3547 330780
66100 3495 329715 3552 331285
66200 3503 330256 3555 331744
66300 3505 330831 3561 332169
66400 3511 331367 3563 332633
66500 3515 331834 3571 333166
66600 3516 332287 3571 333713
66700 3519 332865 3577 334135
66800 3522 333313 3581 334687
66900 3526 333808 3589 335192
67000 3527 334268 3595 335732
67100 3537 334712 3604 336288
67200 3539 335147 3607 336853
67300 3540 335580 3612 337420
67400 3542 336102 3616 337898
67500 3547 336673 3623 338327
67600 3550 337166 3625 338834
67700 3558 337748 3630 339252
67800 3569 338338 3632 339662
67900 3576 338968 3640 340032
68000 3583 339472 3643 340528
68100 3584 339943 3648 341057
68200 3588 340487 3650 341513
68300 3590 340893 3655 342107
68400 3592 341354 3658 342646
68500 3595 341818 3663 343182
68600 3602 342266 3668 343734
68700 3607 342752 3673 344248
68800 3617 343388 3677 344612
68900 3619 343904 3681 345096
69000 3622 344456 3691 345544
69100 3628 345007 3697 345993
69200 3630 345483 3700 346517
69300 3637 345973 3702 347027
69400 3639 346489 3713 347511
69500 3643 346994 3715 348006
69600 3646 347420 3717 348580
69700 3647 347860 3720 349140
69800 3652 348131 3722 349869
69900 3656 348653 3726 350347
70000 3662 349166 3729 350834
70100 3670 349593 3734 351407
70200 3672 350097 3737 351903
70300 3676 350664 3744 352336
70400 3681 351055 3749 352945
70500 3688 351504 3753 353496
70600 3691 351994 3757 354006
70700 3696 352485 3767 354515
70800 3697 352986 3774 355014
70900 3699 353458 3776 355542
71000 3703 353919 3780 356081
71100 3711 354372 3782 356628
71200 3718 354983 3786 357017
71300 3720 355499 3787 357501
71400 3728 355967 3794 358033
71500 3732 356519 3796 358481
71600 3733 356973 3798 359027
71700 3734 357397 3800 359603
71800 3734 357869 3809 360131
71900 3743 358369 3811 360631
72000 3748 358859 3813 361141
72100 3754 359305 3817 361695
72200 3754 359746 3820 362254
72300 3758 360238 3831 362762
72400 3760 360716 3834 363284
72500 3765 361238 3842 363762
72600 3770 361775 3850 364225
72700 3774 362329 3852 364671
72800 3782 362978 3857 365022
72900 3784 363491 3863 365509
73000 3787 363976 3869 366024
73100 3793 364522 3875 366478
73200 3794 365012 3877 366988
73300 3799 365510 3881 367490
73400 3806 366063 3890 367937
73500 3812 366577 3893 368423
73600 3814 367071 3899 368929
73700 3816 367560 3904 369440
73800 3820 368044 3905 369956
73900 3827 368529 3914 370471
74000 3828 368985 3917 371015
74100 3833 369310 3922 371690
74200 3846 369892 3926 372108
74300 3851 370325 3929 372675
74400 3856 370858 3932 373142
74500 3860 371386 3936 373614
74600 3866 371956 3938 374044
74700 3876 372518 3944 374482
74800 3878 372981 3946 375019
74900 3884 373459 3948 375541
75000 3885 373944 3951 376056
75100 3889 374369 3954 376631
75200 3900 374870 3960 377130
75300 3907 375313 3964 377687
75400 3909 375719 3971 378281
75500 3915 376141 3974 378859
75600 3921 376704 3977 379296
75700 3926 377263 3985 379737
75800 3929 377829 3988 380171
75900 3931 378346 3990 380654
76000 3934 378753 3995 381247
76100 3938 379244 4003 381756
76200 3946 379772 4009 382228
76300 3957 380231 4016 382769
76400 3959 380761 4022 383239
76500 3966 381220 4028 383780
76600 3974 381771 4032 384229
76700 3977 382297 4033 384703
76800 3980 382761 4036 385239
76900 3982 383311 4046 385689
77000 3990 383748 4052 386252
77100 3996 384151 4056 386849
77200 4006 384608 4062 387392
77300 4009 385008 4066 387992
77400 4013 385473 4077 388527
77500 4014 385909 4080 389091
77600 4018 386425 4083 389575
77700 4023 386873 4088 390127
77800 4027 387398 4094 390602
77900 4031 388033 4100 390967
78000 4033 388486 4106 391514
78100 4038 388927 4111 392073
78200 4043 389266 4116 392734
78300 4047 389712 4120 393288
78400 4053 390238 4122 393762
78500 4061 390707 4130 394293
78600 4067 391192 4134 394808
78700 4070 391631 4137 395369
78800 4073 392138 4146 395862
78900 4079 392665 4148 396335
79000 4084 393160 4153 396840
79100 4092 393679 4161 397321
79200 4101 394183 4166 397817
79300 4106 394644 4166 398356
79400 4107 395129 4169 398871
79500 4112 395561 4172 399439
79600 4116 396045 4174 399955
79700 4120 396605 4177 400395
79800 4123 397133 4181 400867
79900 4128 397622 4185 401378
80000 4131 398007 4196 401993
80100 4132 398419 4206 402581
80200 4134 398769 4210 403231
80300 4140 399192 4211 403808
80400 4148 399661 4213 404339
80500 4154 400078 4219 404922
80600 4165 400594 4228 405406
80700 4168 401021 4231 405979
80800 4175 401523 4234 406477
80900 4182 402009 4237 406991
81000 4186 402587 4242 407413
81100 4193 403187 4252 407813
81200 4197 403711 4255 408289
81300 4200 404277 4261 408723
81400 4211 404706 4270 409294
81500 4216 405226 4270 409774
81600 4224 405733 4278 410267
81700 4230 406272 4283 410728
81800 4235 406817 4291 411183
81900 4237 407259 4295 411741
82000 4242 407793 4299 412207
82100 4243 408251 4303 412749
82200 4248 408671 4304 413329
82300 4252 409198 4308 413802
82400 4254 409707 4310 414293
82500 4260 410149 4315 414851
82600 4267 410645 4323 415355
82700 4272 411255 4327 415745
82800 4276 411753 4334 416247
82900 4280 412277 4338 416723
83000 4286 412865 4347 417135
83100 4290 413404 4355 417596
83200 4293 413935 4359 418065
83300 4298 414451 4362 418549
83400 4308 414927 4371 419073
83500 4311 415379 4374 419621
83600 4314 415917 4380 420083
83700 4318 416394 4381 420606
83800 4323 417066 4383 420934
83900 4330 417556 4388 421444
84000 4335 418027 4392 421973
84100 4343 418508 4394 422492
84200 4350 418975 4401 423025
84300 4359 419455 4408 423545
84400 4369 419950 4414 424050
84500 4375 420472 4420 424528
84600 4381 420919 4426 425081
84700 4385 421301 4428 425699
84800 4388 421866 4432 426134
84900 4394 422373 4439 426627
85000 4394 422943 4440 427057
85100 4398 423392 4442 427608
85200 4402 423778 4445 428222
85300 4403 424259 4450 428741
85400 4411 424666 4458 429334
85500 4416 425121 4462 429879
85600 4421 425551 4470 430449
85700 4426 426064 4476 430936
85800 4431 426618 4479 431382
85900 4436 427042 4480 431958
86000 4439 427563 4482 432437
86100 4444 428064 4485 432936
86200 4451 428603 4486 433397
86300 4457 429179 4491 433821
86400 4461 429646 4493 434354
86500 4466 430166 4500 434834
86600 4468 430713 4509 435287
86700 4473 431067 4511 435933
86800 4477 431525 4516 436475
86900 4482 432006 4520 436994
87000 4488 432495 4524 437505
87100 4491 432913 4529 438087
87200 4496 433510 4538 438490
87300 4502 434076 4542 438924
87400 4504 434572 4544 439428
87500 4505 435033 4549 439967
87600 4506 435524 4551 440476
87700 4516 436020 4552 440980
87800 4518 436532 4560 441468
87900 4519 436979 4565 442021
88000 4521 437415 4570 442585
88100 4526 437913 4575 443087
88200 4531 438427 4585 443573
88300 4534 438945 4588 444055
88400 4536 439443 4593 444557
88500 4540 439855 4596 445145
88600 4544 440296 4601 445704
88700 4549 440824 4602 446176
88800 4552 441260 4610 446740
88900 4561 441674 4619 447326
89000 4571 442126 4625 447874
89100 4577 442634 4633 448366
89200 4581 443105 4638 448895
89300 4582 443604 4640 449396
89400 4591 444122 4646 449878
89500 4595 444714 4650 450286
89600 4604 445242 4656 450758
89700 4606 445720 4661 451280
89800 4610 446198 4663 451802
89900 4615 446723 4668 452277
90000 4625 447232 4672 452768
90100 4630 447723 4673 453277
90200 4633 448200 4673 453800
90300 4636 448833 4678 454167
90400 4640 449255 4682 454745
90500 4647 449676 4689 455324
90600 4654 450192 4694 455808
90700 4659 450678 4698 456322
90800 4662 451128 4703 456872
90900 4662 451601 4704 457399
91000 4665 452110 4707 457890
91100 4672 452556 4708 458444
91200 4675 453140 4712 458860
91300 4681 453632 4714 459368
91400 4689 454137 4719 459863
91500 4692 454688 4724 460312
91600 4693 455179 4728 460821
91700 4699 455697 4732 461303
91800 4707 456187 4736 461813
91900 4710 456649 4738 462351
92000 4717 457096 4746 462904
92100 4722 457541 4751 463459
92200 4725 458026 4757 463974
92300 4730 458495 4761 464505
92400 4734 458954 4764 465046
92500 4736 459503 4765 465497
92600 4739 460051 4769 465949
92700 4742 460600 4774 466400
92800 4746 461161 4777 466839
92900 4750 461672 4780 467328
93000 4752 462188 4781 467812
93100 4757 462765 4785 468235
93200 4764 463276 4791 468724
93300 4766 463760 4795 469240
93400 4772 464412 4801 469588
93500 4775 464926 4806 470074
93600 4782 465385 4808 470615
93700 4788 465967 4817 471033
