#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.15 0.15]
#! SET kt 1.0
100 103 344 123 656
200 200 729 256 1271
300 301 1046 375 1954
400 386 1437 489 2563
500 470 1863 589 3137
600 524 2347 655 3653
700 570 2841 691 4159
800 610 3318 731 4682
900 647 3836 779 5164
1000 671 4374 820 5626
1100 694 4940 853 6060
1200 716 5454 874 6546
1300 744 5949 906 7051
1400 766 6450 928 7550
1500 797 6946 965 8054
1600 826 7435 990 8565
1700 848 7938 1026 9062
1800 880 8425 1059 9575
1900 913 8912 1091 10088
2000 948 9413 1127 10587
2100 975 9937 1148 11063
2200 1005 10428 1181 11572
2300 1026 10905 1202 12095
2400 1059 11429 1223 12571
2500 1090 11959 1259 13041
2600 1120 12434 1299 13566
2700 1148 12965 1327 14035
2800 1165 13440 1348 14560
2900 1213 13934 1386 15066
3000 1237 14394 1416 15606
3100 1270 14892 1466 16108
3200 1289 15402 1489 16598
3300 1317 15887 1514 17113
3400 1347 16373 1543 17627
3500 1375 16867 1576 18133
3600 1403 17368 1595 18632
3700 1430 17868 1630 19132
3800 1460 18374 1661 19626
3900 1487 18876 1692 20124
4000 1516 19403 1719 20597
4100 1563 19916 1759 21084
4200 1585 20434 1800 21566
4300 1614 20962 1848 22038
4400 1637 21471 1875 22529
4500 1666 21967 1909 23033
4600 1696 22467 1934 23533
4700 1735 22920 1967 24080
4800 1766 23412 1997 24588
4900 1792 23952 2023 25048
5000 1815 24473 2054 25527
5100 1842 24957 2091 26043
5200 1862 25425 2120 26575
5300 1893 25906 2151 27094
5400 1926 26406 2193 27594
5500 1952 26875 2228 28125
5600 1997 27376 2257 28624
5700 2026 27902 2286 29098
5800 2058 28344 2321 29656
5900 2084 28827 2356 30173
6000 2110 29336 2386 30664
6100 2143 29886 2414 31114
6200 2163 30368 2444 31632
6300 2185 30870 2473 32130
6400 2212 31429 2501 32571
6500 2245 31993 2529 33007
6600 2285 32478 2552 33522
6700 2314 33010 2588 33990
6800 2345 33518 2609 34482
6900 2366 33980 2637 35020
7000 2403 34454 2674 35546
7100 2435 34962 2702 36038
7200 2471 35487 2729 36513
7300 2499 35941 2760 37059
7400 2531 36426 2794 37574
7500 2565 36952 2824 38048
7600 2593 37468 2856 38532
7700 2624 38010 2894 38990
7800 2657 38534 2916 39466
7900 2691 39067 2948 39933
8000 2721 39604 2975 40396
8100 2753 40115 2996 40885
8200 2785 40627 3034 41373
8300 2813 41112 3049 41888
8400 2859 41642 3080 42358
8500 2882 42114 3108 42886
8600 2915 42642 3143 43358
8700 2956 43133 3179 43867
8800 2980 43644 3215 44356
8900 3017 44179 3249 44821
9000 3048 44653 3268 45347
9100 3075 45141 3295 45859
9200 3106 45633 3330 46367
9300 3141 46101 3361 46899
9400 3178 46610 3389 47390
9500 3210 47085 3431 47915
9600 3241 47562 3460 48438
9700 3277 48075 3492 48925
9800 3310 48576 3519 49424
9900 3350 49072 3554 49928
10000 3376 49567 3581 50433
10100 3401 50089 3603 50911
10200 3435 50614 3628 51386
10300 3465 51109 3662 51891
10400 3494 51618 3696 52382
10500 3531 52137 3723 52863
10600 3566 52661 3763 53339
10700 3595 53134 3782 53866
10800 3629 53655 3804 54345
10900 3658 54188 3844 54812
11000 3690 54696 3881 55304
11100 3718 55209 3908 55791
11200 3746 55698 3930 56302
11300 3769 56179 3959 56821
11400 3796 56667 3986 57333
11500 3827 57187 4021 57813
11600 3863 57648 4059 58352
11700 3892 58108 4096 58892
11800 3919 58577 4136 59423
11900 3957 59062 4174 59938
12000 3989 59527 4200 60473
12100 4015 60032 4218 60968
12200 4049 60500 4240 61500
12300 4088 60947 4274 62053
12400 4119 61475 4307 62525
12500 4148 62000 4347 63000
12600 4180 62547 4372 63453
12700 4211 63029 4410 63971
12800 4243 63512 4441 64488
12900 4268 63999 4474 65001
13000 4294 64523 4503 65477
13100 4320 64984 4528 66016
13200 4348 65479 4561 66521
13300 4373 65994 4590 67006
13400 4406 66495 4617 67505
13500 4437 66969 4652 68031
13600 4475 67479 4681 68521
13700 4507 67957 4712 69043
13800 4542 68457 4745 69543
13900 4573 68953 4774 70047
14000 4601 69441 4803 70559
14100 4635 69894 4828 71106
14200 4672 70392 4869 71608
14300 4708 70878 4908 72122
14400 4731 71349 4936 72651
14500 4755 71830 4971 73170
14600 4791 72376 5007 73624
14700 4832 72889 5039 74111
