#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.75 0.75]
#! SET kt 1.0
100 70 127 70 873
200 146 330 171 1670
300 237 615 271 2385
400 315 1008 368 2992
500 375 1492 441 3508
600 429 1718 507 4282
700 492 1953 564 5047
800 544 2243 620 5757
900 588 2588 665 6412
1000 622 2985 701 7015
1100 647 3388 726 7612
1200 664 3828 742 8172
1300 675 4300 751 8700
1400 687 4798 762 9202
1500 688 5421 770 9579
1600 694 5875 775 10125
1700 696 6337 778 10663
1800 698 6894 779 11106
1900 699 7462 779 11538
2000 700 8008 781 11992
2100 705 8581 785 12419
2200 706 9125 789 12875
2300 712 9687 790 13313
2400 715 10218 790 13782
2500 715 10776 790 14224
2600 716 11302 791 14698
2700 719 11719 791 15281
2800 725 12151 794 15849
2900 727 12692 798 16308
3000 730 13119 802 16881
3100 733 13612 806 17388
3200 734 14080 807 17920
3300 736 14517 807 18483
3400 742 15049 811 18951
3500 742 15551 812 19449
3600 743 15974 814 20026
3700 746 16485 814 20515
3800 750 16957 814 21043
3900 751 17607 817 21393
4000 754 18102 819 21898
4100 757 18628 823 22372
4200 758 19040 823 22960
4300 761 19604 825 23396
4400 761 20093 826 23907
4500 762 20599 828 24401
4600 767 21061 831 24939
4700 767 21538 831 25462
4800 770 22013 833 25987
4900 770 22629 833 26371
5000 773 23232 836 26768
5100 774 23754 836 27246
5200 774 24232 836 27768
5300 778 24855 837 28145
5400 779 25407 838 28593
5500 781 25925 839 29075
5600 787 26396 843 29604
5700 788 26780 847 30220
5800 788 27271 851 30729
5900 791 27703 853 31297
6000 795 28234 857 31766
6100 796 28685 860 32315
6200 797 29154 861 32846
6300 797 29606 861 33394
6400 799 30094 867 33906
6500 800 30507 868 34493
6600 800 31072 870 34928
6700 807 31631 874 35369
6800 810 32140 878 35860
6900 812 32584 878 36416
7000 812 33126 881 36874
7100 814 33526 883 37474
7200 816 34165 884 37835
7300 817 34668 893 38332
7400 819 35098 894 38902
7500 819 35514 896 39486
7600 819 35921 896 40079
7700 823 36477 898 40523
7800 827 37076 899 40924
7900 828 37554 899 41446
8000 831 38057 900 41943
8100 833 38498 901 42502
8200 835 38986 904 43014
8300 836 39301 906 43699
8400 837 39618 910 44382
8500 840 40157 911 44843
8600 843 40770 917 45230
8700 845 41162 917 45838
8800 846 41520 919 46480
8900 849 41969 921 47031
9000 850 42647 922 47353
9100 852 43181 923 47819
9200 854 43760 925 48240
9300 858 44253 929 48747
9400 862 44810 933 49190
9500 866 45340 936 49660
9600 870 45854 941 50146
9700 874 46378 944 50622
9800 876 46825 945 51175
9900 877 47398 946 51602
10000 877 47967 947 52033
10100 878 48475 948 52525
10200 881 48943 949 53057
10300 881 49420 952 53580
10400 884 49958 956 54042
10500 885 50538 956 54462
10600 888 51095 957 54905
10700 891 51612 958 55388
10800 892 52181 959 55819
10900 896 52678 960 56322
11000 898 53075 961 56925
11100 900 53523 961 57477
11200 902 53954 961 58046
11300 903 54461 962 58539
11400 904 55014 965 58986
11500 908 55439 966 59561
11600 909 55966 968 60034
11700 911 56427 971 60573
11800 914 56948 973 61052
11900 916 57393 974 61607
12000 918 57796 976 62204
12100 921 58192 977 62808
12200 923 58851 979 63149
12300 925 59411 985 63589
12400 927 59911 990 64089
12500 928 60334 992 64666
12600 929 60892 992 65108
12700 935 61459 996 65541
12800 939 62017 998 65983
12900 939 62517 1000 66483
13000 943 63023 1001 66977
13100 945 63720 1004 67280
13200 945 64253 1006 67747
13300 947 64776 1008 68224
13400 949 65308 1011 68692
13500 952 65844 1011 69156
13600 953 66425 1013 69575
13700 956 66998 1015 70002
13800 956 67423 1015 70577
13900 956 67984 1020 71016
14000 960 68290 1024 71710
14100 961 68663 1026 72337
14200 962 69117 1027 72883
14300 965 69649 1029 73351
14400 967 70094 1033 73906
14500 969 70609 1033 74391
14600 972 71126 1036 74874
14700 975 71535 1037 75465
14800 975 72081 1038 75919
14900 978 72594 1042 76406
15000 979 73174 1042 76826
15100 979 73518 1043 77482
15200 981 73952 1045 78048
15300 982 74432 1046 78568
15400 984 74921 1046 79079
15500 986 75388 1049 79612
15600 987 75900 1050 80100
15700 987 76428 1054 80572
15800 987 76841 1057 81159
15900 990 77292 1061 81708
16000 991 77680 1061 82320
16100 995 78098 1067 82902
16200 998 78595 1069 83405
16300 1000 79035 1069 83965
16400 1001 79525 1070 84475
16500 1003 79953 1070 85047
16600 1006 80495 1072 85505
16700 1009 81066 1072 85934
16800 1011 81557 1073 86443
16900 1011 82106 1077 86894
17000 1013 82606 1081 87394
17100 1020 83160 1082 87840
17200 1021 83597 1084 88403
17300 1025 83985 1087 89015
17400 1025 84486 1087 89514
17500 1028 84968 1090 90032
17600 1029 85328 1092 90672
17700 1032 85791 1095 91209
17800 1034 86258 1097 91742
17900 1038 86781 1102 92219
18000 1039 87259 1103 92741
18100 1039 87781 1103 93219
18200 1039 88243 1105 93757
18300 1040 88672 1109 94328
18400 1041 89115 1111 94885
18500 1042 89469 1113 95531
18600 1044 90029 1113 95971
18700 1044 90582 1114 96418
18800 1048 91055 1116 96945
18900 1051 91537 1119 97463
19000 1053 92096 1126 97904
19100 1054 92723 1127 98277
19200 1057 93312 1127 98688
19300 1059 93798 1131 99202
19400 1062 94388 1135 99612
19500 1064 94983 1138 100017
19600 1068 95444 1140 100556
19700 1068 96005 1140 100995
19800 1070 96539 1144 101461
19900 1073 97030 1145 101970
20000 1076 97622 1146 102378
20100 1076 98164 1147 102836
20200 1080 98661 1151 103339
20300 1081 99268 1153 103732
20400 1084 99785 1155 104215
20500 1088 100250 1156 104750
20600 1093 100862 1158 105138
20700 1097 101436 1159 105564
20800 1099 101836 1162 106164
20900 1104 102296 1166 106704
21000 1105 102750 1166 107250
21100 1108 103196 1170 107804
21200 1114 103567 1174 108433
21300 1118 104061 1177 108939
21400 1121 104441 1178 109559
21500 1122 104938 1181 110062
21600 1122 105293 1182 110707
21700 1122 105802 1183 111198
21800 1125 106262 1186 111738
21900 1128 106794 1190 112206
22000 1130 107242 1195 112758
22100 1130 107724 1196 113276
22200 1132 108225 1201 113775
22300 1134 108779 1205 114221
22400 1137 109262 1210 114738
22500 1138 109673 1212 115327
22600 1141 110184 1213 115816
22700 1143 110516 1213 116484
22800 1143 111077 1215 116923
22900 1143 111691 1217 117309
23000 1145 112131 1219 117869
23100 1145 112625 1220 118375
23200 1148 113079 1224 118921
23300 1149 113734 1226 119266
23400 1150 114184 1231 119816
23500 1151 114769 1233 120231
23600 1151 115249 1233 120751
23700 1153 115753 1235 121247
23800 1154 116244 1242 121756
23900 1157 116653 1244 122347
24000 1157 117144 1244 122856
24100 1164 117759 1249 123241
24200 1164 118229 1250 123771
24300 1167 118796 1252 124204
24400 1169 119296 1254 124704
24500 1173 119791 1255 125209
24600 1175 120299 1256 125701
24700 1177 120804 1259 126196
24800 1179 121164 1264 126836
24900 1179 121555 1265 127445
25000 1179 122120 1265 127880
25100 1179 122441 1266 128559
25200 1180 122954 1268 129046
25300 1183 123472 1269 129528
25400 1184 124043 1271 129957
25500 1187 124431 1275 130569
25600 1191 125081 1279 130919
25700 1193 125680 1280 131320
25800 1199 126115 1284 131885
25900 1202 126504 1287 132496
26000 1205 126945 1292 133055
26100 1206 127497 1295 133503
26200 1208 128016 1298 133984
26300 1213 128521 1302 134479
26400 1215 128944 1304 135056
26500 1216 129422 1308 135578
26600 1217 130078 1313 135922
26700 1217 130547 1313 136453
26800 1220 131165 1316 136835
26900 1224 131616 1316 137384
27000 1228 132131 1317 137869
27100 1230 132621 1318 138379
27200 1232 133089 1319 138911
27300 1234 133543 1320 139457
27400 1236 134029 1322 139971
27500 1239 134525 1325 140475
27600 1241 135066 1326 140934
27700 1241 135532 1328 141468
27800 1242 135943 1328 142057
27900 1244 136450 1331 142550
28000 1249 137064 1336 142936
28100 1250 137466 1338 143534
28200 1252 137974 1340 144026
28300 1254 138496 1344 144504
28400 1254 139117 1347 144883
28500 1254 139576 1352 145424
28600 1257 140075 1354 145925
28700 1258 140476 1356 146524
28800 1259 140912 1358 147088
28900 1260 141324 1359 147676
29000 1261 141808 1359 148192
29100 1261 142240 1359 148760
29200 1261 142713 1364 149287
29300 1263 143159 1370 149841
29400 1264 143604 1372 150396
29500 1265 144132 1372 150868
29600 1267 144636 1374 151364
29700 1269 145077 1381 151923
29800 1274 145590 1385 152410
29900 1275 146138 1387 152862
30000 1278 146606 1387 153394
30100 1283 147146 1387 153854
30200 1290 147639 1392 154361
30300 1291 148192 1394 154808
30400 1294 148819 1394 155181
30500 1298 149411 1399 155589
30600 1300 149888 1399 156112
30700 1300 150417 1402 156583
30800 1301 150843 1404 157157
30900 1302 151102 1406 157898
31000 1307 151557 1409 158443
31100 1308 152020 1411 158980
31200 1310 152566 1412 159434
31300 1312 153008 1416 159992
31400 1315 153517 1418 160483
31500 1318 153983 1422 161017
31600 1320 154502 1424 161498
31700 1322 155030 1425 161970
31800 1326 155479 1433 162521
31900 1329 155955 1434 163045
32000 1330 156550 1435 163450
32100 1330 157057 1437 163943
32200 1330 157444 1441 164556
32300 1333 157783 1445 165217
32400 1336 158069 1446 165931
32500 1336 158511 1446 166489
32600 1337 158949 1450 167051
32700 1339 159280 1454 167720
32800 1343 159749 1456 168251
32900 1345 160131 1457 168869
33000 1346 160595 1463 169405
33100 1347 161138 1464 169862
33200 1349 161537 1465 170463
33300 1349 162162 1467 170838
33400 1350 162618 1469 171382
33500 1352 163097 1474 171903
33600 1352 163630 1478 172370
33700 1355 164306 1483 172694
33800 1356 164994 1484 173006
33900 1359 165553 1486 173447
34000 1362 166101 1488 173899
34100 1364 166674 1491 174326
34200 1366 167128 1495 174872
34300 1366 167674 1496 175326
34400 1366 168171 1498 175829
34500 1367 168721 1501 176279
34600 1373 169168 1501 176832
34700 1374 169685 1506 177315
34800 1376 170201 1508 177799
34900 1376 170625 1511 178375
35000 1379 171093 1511 178907
35100 1381 171564 1515 179436
35200 1381 172005 1515 179995
35300 1382 172499 1515 180501
35400 1383 173120 1520 180880
35500 1384 173606 1523 181394
35600 1384 174001 1528 181999
35700 1386 174497 1530 182503
35800 1388 174924 1531 183076
35900 1391 175293 1534 183707
36000 1393 175731 1537 184269
36100 1393 176257 1538 184743
36200 1394 176829 1538 185171
36300 1396 177310 1543 185690
36400 1398 177818 1545 186182
36500 1399 178439 1546 186561
36600 1401 178917 1548 187083
36700 1404 179459 1549 187541
36800 1406 179966 1551 188034
36900 1406 180383 1552 188617
37000 1407 180802 1556 189198
37100 1409 181175 1557 189825
37200 1411 181670 1558 190330
37300 1413 182214 1558 190786
37400 1417 182628 1559 191372
37500 1423 183135 1563 191865
37600 1425 183698 1568 192302
37700 1426 184274 1571 192726
37800 1427 184871 1571 193129
37900 1427 185439 1573 193561
38000 1435 185865 1576 194135
38100 1435 186374 1577 194626
38200 1438 186851 1577 195149
38300 1441 187352 1577 195648
38400 1443 187897 1582 196103
38500 1445 188521 1586 196479
38600 1446 189056 1592 196944
38700 1446 189528 1595 197472
38800 1447 189991 1599 198009
38900 1447 190455 1600 198545
39000 1450 190947 1603 199053
39100 1454 191485 1608 199515
39200 1456 192002 1609 199998
39300 1459 192491 1611 200509
39400 1462 192857 1613 201143
39500 1465 193346 1613 201654
39600 1469 193870 1613 202130
39700 1471 194366 1619 202634
39800 1472 194909 1620 203091
39900 1475 195373 1621 203627
40000 1478 195863 1623 204137
40100 1479 196388 1623 204612
40200 1480 196861 1624 205139
40300 1481 197289 1624 205711
40400 1483 197806 1626 206194
40500 1484 198409 1630 206591
40600 1485 198945 1633 207055
40700 1486 199441 1634 207559
40800 1486 199893 1635 208107
40900 1490 200311 1641 208689
41000 1490 200849 1644 209151
41100 1492 201343 1647 209657
41200 1493 201872 1647 210128
41300 1493 202356 1648 210644
41400 1494 202741 1649 211259
41500 1497 203067 1652 211933
41600 1499 203543 1656 212457
41700 1504 203824 1658 213176
41800 1505 204299 1661 213701
41900 1505 204815 1663 214185
42000 1506 205275 1667 214725
42100 1506 205719 1667 215281
42200 1508 206232 1670 215768
42300 1510 206784 1674 216216
42400 1512 207258 1677 216742
42500 1513 207647 1679 217353
42600 1515 208157 1680 217843
42700 1515 208643 1682 218357
42800 1516 209119 1687 218881
42900 1518 209559 1687 219441
43000 1519 210039 1689 219961
43100 1519 210560 1690 220440
43200 1521 211130 1691 220870
43300 1523 211737 1693 221263
43400 1525 212261 1696 221739
43500 1530 212653 1698 222347
43600 1531 213113 1700 222887
43700 1536 213581 1702 223419
43800 1538 214064 1705 223936
43900 1539 214563 1708 224437
44000 1539 214993 1708 225007
44100 1541 215455 1709 225545
44200 1541 215951 1711 226049
44300 1542 216396 1714 226604
44400 1542 216897 1715 227103
44500 1545 217367 1716 227633
44600 1547 217824 1720 228176
44700 1549 218313 1722 228687
44800 1551 218766 1722 229234
44900 1551 219284 1722 229716
45000 1552 219775 1726 230225
45100 1554 220255 1727 230745
45200 1558 220762 1733 231238
45300 1562 221315 1737 231685
45400 1562 221768 1741 232232
45500 1566 222316 1744 232684
