#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.8 0.8]
#! SET kt 1.0
100 70 162 69 838
200 130 428 152 1572
300 212 755 246 2245
400 278 1178 316 2822
500 338 1680 363 3320
600 376 2215 397 3785
700 403 2692 421 4308
800 422 3224 435 4776
900 433 3717 453 5283
1000 450 4084 463 5916
1100 460 4427 469 6573
1200 464 4788 482 7212
1300 470 5197 487 7803
1400 474 5755 491 8245
1500 485 6169 494 8831
1600 487 6649 505 9351
1700 488 7058 509 9942
1800 491 7570 512 10430
1900 495 8108 517 10892
2000 504 8610 524 11390
2100 507 9093 531 11907
2200 510 9578 538 12422
2300 512 10111 543 12889
2400 516 10666 549 13334
2500 519 11156 552 13844
2600 521 11638 555 14362
2700 524 12114 558 14886
2800 527 12611 563 15389
2900 532 13134 568 15866
3000 535 13650 570 16350
3100 539 14228 572 16772
3200 541 14741 577 17259
3300 545 15204 583 17796
3400 552 15706 584 18294
3500 553 16257 586 18743
3600 555 16841 588 19159
3700 559 17473 593 19527
3800 562 18087 596 19913
3900 571 18659 601 20341
4000 575 19192 608 20808
4100 580 19773 612 21227
4200 588 20344 614 21656
4300 591 20845 623 22155
4400 597 21347 626 22653
4500 597 21862 637 23138
4600 600 22459 642 23541
4700 602 23014 646 23986
4800 605 23519 648 24481
4900 609 24009 651 24991
5000 612 24525 653 25475
5100 616 25149 655 25851
5200 617 25676 658 26324
5300 619 26186 659 26814
5400 623 26707 663 27293
5500 624 27242 663 27758
5600 627 27742 673 28258
5700 631 28259 674 28741
5800 636 28754 679 29246
5900 642 29392 682 29608
6000 648 29994 684 30006
6100 654 30539 688 30461
6200 658 31136 693 30864
6300 661 31526 695 31474
6400 662 31926 701 32074
6500 672 32380 705 32620
6600 674 32910 707 33090
6700 681 33515 716 33485
6800 683 33989 721 34011
6900 686 34382 725 34618
7000 687 34855 725 35145
7100 691 35245 727 35755
7200 691 35618 727 36382
7300 696 36216 732 36784
7400 703 36548 737 37452
7500 705 37069 739 37931
7600 708 37527 745 38473
7700 710 37880 751 39120
7800 711 38367 757 39633
7900 713 38875 760 40125
8000 717 39333 764 40667
8100 721 39921 767 41079
8200 723 40567 771 41433
8300 726 41081 776 41919
8400 726 41662 778 42338
8500 727 42139 781 42861
8600 734 42629 786 43371
8700 737 43094 788 43906
8800 741 43521 791 44479
8900 746 44022 797 44978
9000 749 44552 800 45448
9100 751 45070 804 45930
9200 754 45577 808 46423
9300 759 46123 810 46877
9400 764 46608 813 47392
9500 772 47124 815 47876
9600 778 47476 822 48524
9700 789 48117 824 48883
9800 790 48414 827 49586
9900 794 48975 830 50025
10000 797 49485 833 50515
10100 799 49925 837 51075
10200 803 50354 839 51646
10300 806 50793 846 52207
10400 810 51199 852 52801
10500 812 51842 857 53158
10600 817 52334 865 53666
10700 821 52778 869 54222
10800 822 53214 876 54786
10900 828 53629 879 55371
11000 829 54146 885 55854
11100 833 54676 887 56324
11200 837 55100 889 56900
11300 841 55593 892 57407
11400 842 56141 895 57859
11500 848 56565 901 58435
11600 850 57051 907 58949
11700 853 57590 909 59410
11800 859 58054 910 59946
11900 863 58494 911 60506
12000 869 58981 914 61019
12100 878 59481 923 61519
12200 881 59989 928 62011
12300 884 60478 932 62522
12400 886 60962 937 63038
12500 892 61322 940 63678
12600 892 61568 941 64432
12700 895 62045 944 64955
12800 898 62458 951 65542
12900 903 62922 955 66078
13000 904 63399 959 66601
13100 912 63939 963 67061
13200 914 64410 968 67590
13300 915 64886 970 68114
13400 918 65484 971 68516
