#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.25 0.25]
#! SET kt 1.0
10800 1671 52508 1770 55492
10900 1685 52951 1776 56049
11000 1694 53540 1781 56460
11100 1697 54140 1787 56860
11200 1709 54622 1795 57378
11300 1722 55115 1802 57885
11400 1743 55635 1819 58365
11500 1756 56138 1829 58862
11600 1765 56616 1834 59384
11700 1776 57132 1839 59868
11800 1786 57700 1846 60300
11900 1800 58239 1859 60761
12000 1810 58690 1875 61310
12100 1817 59098 1885 61902
12200 1830 59677 1891 62323
12300 1835 60168 1893 62832
12400 1842 60716 1900 63284
12500 1853 61178 1910 63822
12600 1870 61627 1923 64373
12700 1878 62152 1933 64848
12800 1889 62685 1941 65315
12900 1897 63121 1947 65879
13000 1919 63557 1962 66443
13100 1933 64130 1968 66870
13200 1952 64638 1978 67362
13300 1965 65134 1992 67866
13400 1976 65619 2006 68381
13500 1985 66188 2016 68812
13600 1991 66625 2024 69375
13700 1996 67064 2035 69936
13800 2013 67511 2047 70489
13900 2027 68028 2060 70972
14000 2034 68592 2064 71408
14100 2049 69083 2072 71917
14200 2058 69579 2084 72421
14300 2067 70035 2090 72965
14400 2079 70495 2097 73505
14500 2087 71112 2103 73888
14600 2097 71605 2113 74395
14700 2101 72128 2125 74872
14800 2112 72685 2125 75315
14900 2122 73194 2130 75806
15000 2131 73657 2135 76343
15100 2140 74116 2145 76884
15200 2151 74596 2152 77404
15300 2155 75123 2160 77877
15400 2164 75678 2170 78322
15500 2176 76230 2183 78770
15600 2185 76795 2193 79205
15700 2193 77305 2198 79695
15800 2201 77852 2211 80148
15900 2215 78444 2218 80556
16000 2227 78934 2230 81066
16100 2231 79375 2243 81625
16200 2239 79823 2248 82177
16300 2249 80342 2259 82658
16400 2260 80823 2269 83177
16500 2271 81291 2278 83709
16600 2284 81708 2297 84292
16700 2298 82196 2315 84804
16800 2307 82752 2327 85248
16900 2316 83216 2335 85784
17000 2324 83717 2346 86283
17100 2333 84261 2353 86739
17200 2342 84744 2363 87256
17300 2349 85254 2372 87746
17400 2357 85676 2382 88324
17500 2375 86206 2387 88794
17600 2394 86831 2399 89169
17700 2403 87401 2406 89599
17800 2408 87933 2415 90067
17900 2416 88602 2423 90398
18000 2425 89136 2430 90864
18100 2437 89628 2439 91372
18200 2452 90157 2453 91843
18300 2464 90657 2462 92343
18400 2481 91137 2475 92863
18500 2496 91626 2481 93374
18600 2502 92193 2492 93807
18700 2513 92758 2497 94242
18800 2522 93234 2509 94766
18900 2530 93691 2518 95309
19000 2540 94190 2530 95810
19100 2551 94629 2537 96371
19200 2562 95031 2546 96969
19300 2570 95531 2556 97469
19400 2581 95973 2561 98027
19500 2589 96439 2573 98561
19600 2598 97018 2580 98982
19700 2605 97431 2591 99569
19800 2619 97931 2593 100069
19900 2626 98425 2602 100575
20000 2636 98847 2612 101153
20100 2650 99392 2631 101608
20200 2658 99913 2635 102087
20300 2668 100416 2639 102584
20400 2679 100880 2655 103120
20500 2686 101325 2668 103675
20600 2694 101882 2671 104118
20700 2706 102422 2683 104578
20800 2716 102923 2697 105077
20900 2726 103440 2706 105560
21000 2738 104044 2713 105956
21100 2749 104491 2720 106509
21200 2762 104893 2722 107107
21300 2768 105461 2729 107539
21400 2775 105914 2733 108086
21500 2783 106423 2750 108577
21600 2793 106817 2755 109183
21700 2804 107265 2765 109735
21800 2819 107713 2777 110287
21900 2824 108115 2785 110885
22000 2832 108580 2796 111420
22100 2842 109179 2801 111821
22200 2856 109718 2812 112282
22300 2863 110265 2819 112735
22400 2874 110776 2828 113224
22500 2882 111330 2839 113670
22600 2890 111844 2847 114156
22700 2896 112398 2857 114602
22800 2906 112853 2865 115147
22900 2917 113389 2875 115611
23000 2920 113852 2883 116148
23100 2931 114363 2896 116637
23200 2940 114884 2903 117116
23300 2953 115385 2918 117615
23400 2961 115951 2920 118049
23500 2970 116434 2927 118566
23600 2976 117025 2944 118975
23700 2988 117559 2952 119441
23800 2994 118073 2958 119927
23900 3003 118591 2973 120409
24000 3013 119034 2978 120966
24100 3019 119607 2986 121393
24200 3024 120112 2994 121888
24300 3031 120589 3004 122411
24400 3037 121132 3011 122868
24500 3046 121731 3020 123269
24600 3052 122254 3023 123746
24700 3057 122765 3034 124235
24800 3067 123242 3042 124758
24900 3078 123764 3048 125236
25000 3088 124299 3059 125701
25100 3101 124765 3073 126235
25200 3112 125250 3082 126750
25300 3125 125725 3089 127275
25400 3137 126226 3101 127774
25500 3144 126748 3108 128252
25600 3153 127249 3118 128751
25700 3163 127758 3130 129242
25800 3175 128286 3136 129714
25900 3183 128863 3150 130137
26000 3192 129296 3161 130704
26100 3197 129877 3170 131123
26200 3215 130445 3184 131555
26300 3226 130871 3190 132129
26400 3232 131374 3202 132626
26500 3241 131879 3208 133121
26600 3251 132453 3217 133547
26700 3260 132907 3229 134093
26800 3278 133355 3234 134645
26900 3284 133906 3244 135094
27000 3292 134364 3253 135636
27100 3296 134845 3259 136155
27200 3300 135419 3264 136581
27300 3307 135924 3273 137076
27400 3320 136329 3282 137671
27500 3335 136796 3295 138204
27600 3344 137352 3306 138648
27700 3357 137848 3314 139152
27800 3368 138398 3323 139602
27900 3374 138905 3328 140095
28000 3385 139381 3333 140619
28100 3393 139854 3337 141146
28200 3396 140318 3341 141682
28300 3409 140883 3350 142117
28400 3421 141330 3359 142670
28500 3427 141759 3369 143241
28600 3432 142166 3377 143834
28700 3443 142691 3387 144309
28800 3452 143204 3404 144796
28900 3460 143830 3416 145170
29000 3470 144379 3427 145621
29100 3481 144960 3434 146040
29200 3489 145382 3453 146618
29300 3501 145824 3459 147176
29400 3510 146340 3463 147660
29500 3520 146779 3469 148221
29600 3524 147193 3475 148807
29700 3536 147656 3482 149344
29800 3549 148134 3492 149866
29900 3554 148593 3502 150407
30000 3564 149162 3506 150838
30100 3572 149687 3518 151313
30200 3581 150223 3527 151777
30300 3586 150640 3535 152360
30400 3592 151103 3546 152897
30500 3597 151629 3552 153371
30600 3607 152192 3561 153808
30700 3623 152727 3578 154273
30800 3629 153180 3584 154820
30900 3634 153689 3593 155311
31000 3642 154107 3609 155893
31100 3652 154572 3621 156428
31200 3656 155035 3629 156965
31300 3671 155454 3643 157546
31400 3686 155918 3646 158082
31500 3695 156486 3653 158514
31600 3701 156940 3659 159060
31700 3709 157426 3664 159574
31800 3722 157924 3675 160076
31900 3732 158526 3682 160474
32000 3739 158979 3688 161021
32100 3745 159479 3694 161521
32200 3750 159991 3700 162009
32300 3760 160567 3706 162433
32400 3766 161037 3714 162963
32500 3776 161489 3722 163511
32600 3784 161917 3725 164083
32700 3791 162439 3736 164561
32800 3800 162951 3741 165049
32900 3810 163484 3744 165516
33000 3822 163968 3759 166032
33100 3832 164452 3768 166548
33200 3838 164921 3782 167079
33300 3844 165389 3789 167611
33400 3852 166030 3795 167970
33500 3866 166513 3806 168487
33600 3876 167036 3814 168964
33700 3882 167484 3817 169516
33800 3888 167986 3820 170014
33900 3902 168476 3832 170524
34000 3916 168964 3842 171036
34100 3924 169486 3855 171514
34200 3933 170021 3871 171979
34300 3953 170543 3886 172457
34400 3967 171131 3903 172869
34500 3980 171574 3912 173426
34600 3996 172163 3922 173837
34700 4002 172634 3936 174366
34800 4006 173091 3950 174909
34900 4014 173526 3958 175474
35000 4027 173961 3966 176039
35100 4034 174441 3974 176559
35200 4043 174854 3984 177146
35300 4050 175419 3986 177581
35400 4060 175805 3997 178195
35500 4065 176375 4007 178625
35600 4077 176890 4012 179110
35700 4090 177472 4025 179528
35800 4096 177981 4032 180019
35900 4102 178487 4042 180513
36000 4109 178900 4048 181100
36100 4116 179440 4059 181560
36200 4125 179835 4067 182165
36300 4131 180362 4083 182638
36400 4138 180940 4092 183060
36500 4147 181481 4100 183519
36600 4158 181945 4107 184055
36700 4167 182465 4112 184535
36800 4174 183012 4121 184988
36900 4180 183470 4128 185530
37000 4190 183830 4143 186170
37100 4196 184240 4153 186760
37200 4203 184654 4161 187346
37300 4211 185250 4168 187750
37400 4218 185776 4176 188224
37500 4225 186253 4186 188747
37600 4238 186732 4197 189268
37700 4254 187128 4206 189872
37800 4269 187590 4214 190410
37900 4274 188118 4230 190882
38000 4285 188666 4237 191334
38100 4290 189175 4244 191825
38200 4296 189590 4253 192410
38300 4303 190072 4266 192928
38400 4310 190579 4277 193421
38500 4321 191148 4287 193852
38600 4330 191628 4294 194372
38700 4336 192188 4305 194812
38800 4347 192687 4310 195313
38900 4352 193200 4317 195800
39000 4364 193741 4333 196259
39100 4382 194267 4340 196733
39200 4384 194802 4346 197198
39300 4392 195292 4354 197708
39400 4401 195807 4367 198193
39500 4407 196350 4371 198650
39600 4418 196843 4381 199157
39700 4425 197378 4386 199622
39800 4436 197834 4398 200166
39900 4447 198335 4405 200665
40000 4453 198966 4414 201034
40100 4461 199356 4422 201644
40200 4471 199795 4435 202205
40300 4482 200322 4445 202678
40400 4491 200849 4452 203151
40500 4496 201445 4455 203555
40600 4505 201964 4462 204036
40700 4512 202506 4470 204494
40800 4521 203053 4480 204947
40900 4528 203504 4486 205496
41000 4539 203928 4493 206072
41100 4544 204468 4501 206532
41200 4575 204997 4509 207003
41300 4583 205524 4514 207476
41400 4590 206119 4520 207881
41500 4594 206648 4526 208352
41600 4604 207197 4531 208803
41700 4615 207810 4536 209190
41800 4621 208299 4546 209701
41900 4631 208796 4559 210204
42000 4645 209272 4570 210728
42100 4652 209833 4577 211167
42200 4658 210299 4588 211701
42300 4668 210703 4595 212297
42400 4675 211192 4598 212808
42500 4690 211726 4608 213274
42600 4695 212210 4618 213790
42700 4706 212785 4627 214215
42800 4715 213237 4644 214763
42900 4722 213743 4653 215257
43000 4729 214249 4663 215751
43100 4735 214784 4671 216216
43200 4740 215391 4680 216609
43300 4746 215899 4688 217101
43400 4757 216490 4693 217510
43500 4768 216978 4703 218022
43600 4782 217470 4712 218530
43700 4799 218008 4726 218992
43800 4806 218507 4735 219493
43900 4816 218860 4746 220140
44000 4825 219339 4751 220661
44100 4828 219828 4761 221172
44200 4840 220318 4766 221682
44300 4850 220830 4771 222170
44400 4862 221310 4780 222690
44500 4871 221751 4787 223249
44600 4882 222294 4795 223706
44700 4891 222772 4800 224228
44800 4901 223287 4812 224713
44900 4916 223754 4827 225246
45000 4924 224335 4839 225665
45100 4929 224919 4845 226081
45200 4933 225357 4852 226643
45300 4939 225793 4860 227207
45400 4944 226238 4865 227762
45500 4951 226752 4868 228248
45600 4962 227266 4875 228734
45700 4967 227673 4880 229327
45800 4976 228151 4886 229849
45900 4985 228625 4901 230375
46000 4993 229194 4911 230806
46100 5000 229710 4921 231290
46200 5012 230188 4929 231812
46300 5019 230587 4943 232413
46400 5028 231078 4952 232922
46500 5039 231534 4961 233466
46600 5054 232021 4967 233979
46700 5062 232459 4980 234541
46800 5071 233057 4988 234943
46900 5083 233552 4996 235448
47000 5086 234111 5003 235889
47100 5102 234559 5016 236441
47200 5112 235056 5018 236944
47300 5122 235537 5025 237463
47400 5128 236153 5032 237847
47500 5146 236684 5048 238316
47600 5152 237211 5057 238789
47700 5163 237773 5064 239227
47800 5174 238287 5079 239713
47900 5183 238728 5093 240272
48000 5194 239297 5105 240703
48100 5201 239664 5110 241336
48200 5208 240109 5118 241891
48300 5221 240540 5125 242460
48400 5231 240942 5136 243058
48500 5250 241428 5148 243572
48600 5260 241885 5155 244115
48700 5270 242357 5165 244643
48800 5278 242921 5171 245079
48900 5284 243473 5182 245527
49000 5292 243976 5203 246024
49100 5299 244467 5207 246533
49200 5302 244905 5212 247095
49300 5310 245429 5226 247571
49400 5315 246067 5231 247933
49500 5327 246667 5240 248333
49600 5336 247119 5249 248881
49700 5349 247641 5271 249359
49800 5358 248125 5284 249875
49900 5366 248513 5288 250487
50000 5372 248937 5298 251063
50100 5384 249507 5306 251493
50200 5387 249945 5315 252055
50300 5400 250506 5322 252494
50400 5411 251021 5325 252979
50500 5416 251542 5330 253458
50600 5426 252073 5336 253927
50700 5438 252629 5342 254371
50800 5457 253182 5353 254818
50900 5462 253793 5356 255207
51000 5469 254330 5362 255670
51100 5476 254920 5370 256080
51200 5486 255386 5383 256614
51300 5494 255813 5387 257187
51400 5507 256297 5399 257703
51500 5517 256631 5406 258369
51600 5524 257096 5415 258904
51700 5534 257671 5427 259329
51800 5536 258238 5433 259762
51900 5549 258624 5447 260376
52000 5558 259060 5465 260940
52100 5566 259677 5475 261323
52200 5570 260284 5485 261716
52300 5574 260753 5488 262247
52400 5582 261344 5493 262656
52500 5585 261870 5501 263130
52600 5599 262483 5515 263517
52700 5604 262927 5522 264073
52800 5608 263436 5532 264564
52900 5620 263907 5538 265093
53000 5628 264421 5549 265579
53100 5639 264808 5563 266192
53200 5650 265338 5571 266662
53300 5658 265853 5587 267147
53400 5671 266288 5597 267712
53500 5685 266735 5610 268265
53600 5694 267301 5618 268699
53700 5705 267867 5628 269133
53800 5717 268354 5637 269646
53900 5724 268821 5645 270179
54000 5735 269295 5650 270705
54100 5750 269749 5662 271251
54200 5754 270188 5676 271812
54300 5758 270663 5686 272337
54400 5772 271265 5693 272735
54500 5787 271871 5709 273129
54600 5796 272399 5721 273601
54700 5807 272974 5726 274026
54800 5814 273404 5735 274596
54900 5821 273921 5744 275079
55000 5831 274429 5748 275571
55100 5837 274890 5753 276110
55200 5853 275452 5766 276548
55300 5858 275931 5768 277069
55400 5866 276357 5775 277643
55500 5876 276869 5787 278131
55600 5895 277310 5805 278690
55700 5902 277916 5812 279084
55800 5912 278392 5816 279608
55900 5920 278929 5828 280071
56000 5930 279454 5835 280546
56100 5938 279915 5841 281085
56200 5944 280400 5846 281600
56300 5955 280871 5855 282129
56400 5970 281368 5860 282632
56500 5986 281843 5870 283157
56600 5996 282404 5876 283596
56700 6006 282927 5882 284073
56800 6023 283428 5891 284572
56900 6031 284021 5912 284979
57000 6044 284527 5921 285473
57100 6051 285096 5937 285904
57200 6058 285652 5946 286348
57300 6067 286121 5957 286879
57400 6080 286650 5963 287350
57500 6086 287198 5967 287802
57600 6097 287616 5978 288384
57700 6105 288163 5989 288837
57800 6117 288701 6000 289299
57900 6130 289199 6009 289801
58000 6141 289828 6018 290172
58100 6155 290331 6031 290669
58200 6169 290767 6043 291233
58300 6181 291242 6056 291758
58400 6195 291831 6066 292169
58500 6202 292376 6082 292624
58600 6208 292890 6089 293110
58700 6214 293420 6096 293580
58800 6225 293861 6109 294139
58900 6243 294409 6118 294591
59000 6253 294881 6131 295119
59100 6258 295318 6136 295682
59200 6268 295830 6146 296170
59300 6282 296336 6156 296664
59400 6287 296875 6167 297125
59500 6293 297394 6173 297606
59600 6306 297953 6180 298047
59700 6315 298375 6188 298625
59800 6321 298868 6197 299132
59900 6327 299451 6209 299549
60000 6335 299991 6218 300009
60100 6345 300491 6232 300509
60200 6353 300952 6241 301048
60300 6363 301469 6246 301531
60400 6371 301920 6249 302080
60500 6380 302478 6261 302522
60600 6393 303039 6268 302961
60700 6404 303605 6277 303395
60800 6408 304141 6285 303859
60900 6421 304672 6291 304328
61000 6434 305180 6303 304820
61100 6440 305729 6310 305271
61200 6448 306279 6320 305721
61300 6456 306875 6327 306125
61400 6462 307374 6330 306626
61500 6470 307838 6334 307162
61600 6481 308415 6343 307585
61700 6487 308914 6350 308086
61800 6500 309364 6361 308636
61900 6510 309816 6372 309184
62000 6518 310334 6383 309666
62100 6526 310813 6391 310187
62200 6534 311368 6402 310632
62300 6543 311961 6417 311039
62400 6553 312508 6428 311492
62500 6562 313054 6438 311946
62600 6571 313628 6449 312372
62700 6580 314146 6460 312854
62800 6586 314690 6472 313310
62900 6604 315212 6483 313788
63000 6613 315686 6496 314314
63100 6617 316231 6503 314769
63200 6622 316732 6510 315268
63300 6633 317288 6519 315712
63400 6643 317719 6527 316281
63500 6649 318243 6536 316757
63600 6659 318714 6545 317286
63700 6666 319196 6554 317804
63800 6673 319774 6568 318226
63900 6687 320356 6582 318644
64000 6696 320917 6591 319083
64100 6705 321412 6597 319588
64200 6712 321908 6602 320092
64300 6719 322404 6606 320596
64400 6729 322942 6616 321058
64500 6739 323412 6633 321588
64600 6747 323980 6635 322020
64700 6756 324512 6644 322488
64800 6766 324999 6656 323001
64900 6775 325510 6662 323490
65000 6784 326048 6678 323952
65100 6789 326506 6687 324494
65200 6800 326932 6691 325068
65300 6807 327501 6705 325499
65400 6823 328000 6721 326000
65500 6835 328525 6733 326475
65600 6844 329038 6741 326962
65700 6852 329529 6750 327471
65800 6862 330079 6758 327921
65900 6868 330519 6764 328481
66000 6875 330975 6777 329025
66100 6887 331437 6785 329563
66200 6896 331974 6794 330026
66300 6912 332511 6806 330489
66400 6916 333138 6811 330862
66500 6930 333753 6820 331247
66600 6933 334258 6824 331742
66700 6944 334763 6829 332237
66800 6950 335224 6831 332776
66900 6961 335688 6841 333312
67000 6976 336205 6852 333795
67100 6982 336677 6862 334323
67200 6993 337230 6875 334770
67300 6998 337796 6881 335204
67400 7012 338343 6887 335657
67500 7018 338897 6892 336103
67600 7029 339383 6901 336617
67700 7043 339962 6910 337038
67800 7051 340485 6925 337515
67900 7058 340948 6939 338052
68000 7072 341414 6947 338586
68100 7088 341875 6951 339125
68200 7097 342448 6962 339552
68300 7113 342956 6971 340044
68400 7120 343539 6988 340461
68500 7132 344098 7003 340902
68600 7143 344572 7017 341428
68700 7151 345114 7024 341886
68800 7159 345670 7027 342330
68900 7171 346229 7033 342771
69000 7179 346859 7040 343141
69100 7188 347283 7049 343717
69200 7196 347718 7058 344282
69300 7203 348215 7064 344785
69400 7215 348681 7074 345319
69500 7226 349226 7089 345774
69600 7240 349767 7093 346233
69700 7249 350274 7104 346726
69800 7255 350805 7107 347195
69900 7267 351339 7116 347661
70000 7273 351861 7127 348139
70100 7279 352385 7134 348615
70200 7287 352894 7137 349106
70300 7296 353410 7143 349590
70400 7303 353933 7152 350067
70500 7309 354413 7158 350587
70600 7324 354966 7169 351034
70700 7328 355418 7178 351582
70800 7340 355936 7189 352064
70900 7349 356380 7193 352620
71000 7366 356853 7202 353147
71100 7378 357457 7212 353543
71200 7391 357994 7222 354006
71300 7399 358561 7230 354439
71400 7409 359082 7239 354918
71500 7422 359495 7247 355505
71600 7434 359990 7253 356010
71700 7445 360473 7263 356527
71800 7452 360968 7270 357032
71900 7461 361556 7281 357444
72000 7472 362127 7289 357873
72100 7476 362676 7302 358324
72200 7487 363210 7312 358790
72300 7488 363770 7319 359230
72400 7495 364231 7322 359769
72500 7504 364727 7332 360273
72600 7511 365240 7334 360760
72700 7517 365738 7340 361262
72800 7527 366191 7344 361809
72900 7536 366750 7354 362250
73000 7550 367240 7369 362760
73100 7565 367718 7373 363282
73200 7577 368217 7382 363783
73300 7580 368700 7392 364300
73400 7592 369192 7399 364808
73500 7603 369779 7413 365221
73600 7614 370269 7424 365731
73700 7618 370757 7434 366243
73800 7621 371206 7445 366794
73900 7625 371691 7449 367309
74000 7633 372260 7457 367740
74100 7641 372914 7465 368086
74200 7657 373451 7479 368549
74300 7669 373972 7488 369028
74400 7680 374619 7496 369381
74500 7688 375062 7505 369938
74600 7696 375551 7518 370449
74700 7702 376022 7525 370978
74800 7708 376488 7536 371512
74900 7715 376943 7539 372057
75000 7729 377460 7552 372540
75100 7741 377947 7566 373053
75200 7751 378502 7581 373498
75300 7765 378938 7595 374062
75400 7775 379361 7607 374639
75500 7785 379915 7613 375085
75600 7796 380483 7624 375517
75700 7809 381040 7635 375960
75800 7815 381657 7646 376343
75900 7826 382219 7655 376781
76000 7832 382664 7663 377336
76100 7836 383196 7674 377804
76200 7844 383748 7681 378252
76300 7847 384243 7691 378757
76400 7856 384700 7695 379300
76500 7864 385103 7707 379897
76600 7875 385593 7718 380407
76700 7882 386112 7726 380888
76800 7892 386602 7740 381398
76900 7904 387129 7754 381871
77000 7916 387516 7761 382484
77100 7924 388015 7772 382985
77200 7943 388420 7778 383580
77300 7953 388913 7790 384087
77400 7962 389389 7801 384611
77500 7970 389867 7813 385133
77600 7983 390295 7829 385705
77700 7990 390760 7834 386240
77800 8000 391340 7851 386660
77900 8011 391764 7861 387236
78000 8024 392318 7877 387682
78100 8037 392951 7889 388049
78200 8046 393394 7891 388606
78300 8053 393898 7901 389102
78400 8059 394368 7908 389632
78500 8077 394891 7920 390109
78600 8090 395296 7926 390704
78700 8095 395725 7935 391275
78800 8100 396187 7946 391813
78900 8108 396713 7956 392287
79000 8121 397237 7962 392763
79100 8130 397731 7973 393269
79200 8134 398205 7980 393795
79300 8143 398739 7998 394261
79400 8156 399289 8007 394711
79500 8162 399842 8019 395158
79600 8177 400373 8029 395627
79700 8192 400843 8046 396157
79800 8203 401337 8056 396663
79900 8212 401769 8072 397231
80000 8224 402264 8079 397736
80100 8236 402840 8091 398160
80200 8244 403373 8094 398627
80300 8252 403887 8101 399113
80400 8267 404346 8111 399654
80500 8274 404799 8116 400201
80600 8284 405356 8128 400644
80700 8293 405905 8135 401095
80800 8298 406419 8139 401581
80900 8307 406898 8148 402102
81000 8318 407373 8158 402627
81100 8325 407851 8168 403149
81200 8331 408441 8175 403559
81300 8335 408889 8182 404111
81400 8343 409440 8193 404560
81500 8351 409932 8197 405068
81600 8360 410415 8203 405585
81700 8373 410878 8211 406122
81800 8379 411390 8217 406610
81900 8390 411779 8229 407221
82000 8402 412264 8241 407736
82100 8409 412784 8248 408216
82200 8419 413297 8253 408703
82300 8427 413790 8258 409210
82400 8440 414289 8273 409711
82500 8449 414811 8283 410189
82600 8458 415300 8294 410700
82700 8465 415795 8301 411205
82800 8473 416240 8308 411760
82900 8482 416710 8312 412290
83000 8489 417232 8321 412768
83100 8490 417702 8333 413298
83200 8501 418357 8346 413643
83300 8515 418963 8355 414037
83400 8522 419402 8362 414598
83500 8527 419919 8366 415081
83600 8539 420437 8382 415563
83700 8552 421043 8391 415957
83800 8562 421592 8394 416408
83900 8572 422088 8400 416912
84000 8576 422634 8409 417366
84100 8586 423221 8417 417779
84200 8594 423743 8419 418257
84300 8601 424264 8423 418736
84400 8608 424834 8431 419166
84500 8624 425289 8440 419711
84600 8644 425783 8462 420217
84700 8658 426247 8469 420753
84800 8667 426717 8483 421283
84900 8674 427265 8494 421735
85000 8686 427755 8511 422245
85100 8700 428328 8526 422672
85200 8714 428818 8536 423182
85300 8720 429345 8543 423655
85400 8730 429830 8550 424170
85500 8737 430305 8563 424695
85600 8750 430788 8574 425212
85700 8752 431240 8582 425760
85800 8764 431710 8591 426290
85900 8773 432223 8598 426777
86000 8782 432712 8609 427288
86100 8799 433245 8626 427755
86200 8804 433774 8636 428226
86300 8812 434392 8642 428608
86400 8818 434949 8646 429051
86500 8833 435518 8651 429482
86600 8843 435978 8658 430022
86700 8850 436489 8662 430511
86800 8862 437047 8671 430953
86900 8871 437513 8680 431487
87000 8884 438067 8688 431933
87100 8896 438602 8694 432398
87200 8905 439092 8706 432908
87300 8913 439566 8710 433434
87400 8923 440017 8716 433983
87500 8936 440571 8726 434429
87600 8951 441035 8733 434965
87700 8960 441504 8749 435496
87800 8972 441944 8752 436056
87900 8984 442528 8761 436472
88000 8998 443053 8766 436947
88100 9008 443473 8777 437527
88200 9019 443989 8783 438011
88300 9027 444445 8791 438555
88400 9038 445009 8797 438991
88500 9050 445585 8803 439415
88600 9059 446146 8816 439854
88700 9070 446611 8824 440389
88800 9075 447030 8827 440970
88900 9080 447592 8836 441408
89000 9087 448165 8847 441835
89100 9092 448669 8851 442331
89200 9102 449052 8860 442948
89300 9110 449598 8867 443402
89400 9124 450052 8879 443948
89500 9130 450460 8887 444540
89600 9138 450890 8896 445110
89700 9149 451322 8906 445678
89800 9158 451768 8915 446232
89900 9161 452283 8922 446717
90000 9165 452853 8926 447147
90100 9176 453360 8933 447640
90200 9185 453789 8940 448211
90300 9191 454214 8960 448786
90400 9198 454789 8976 449211
90500 9211 455287 8989 449713
90600 9218 455920 8997 450080
90700 9230 456443 9006 450557
90800 9238 456970 9019 451030
90900 9245 457427 9029 451573
91000 9263 457922 9037 452078
91100 9272 458433 9052 452567
91200 9277 458961 9061 453039
91300 9279 459446 9074 453554
91400 9289 459995 9085 454005
91500 9297 460387 9099 454613
91600 9302 460821 9104 455179
91700 9309 461366 9111 455634
91800 9321 461924 9124 456076
91900 9327 462460 9132 456540
92000 9330 463039 9142 456961
92100 9341 463463 9148 457537
92200 9352 463919 9154 458081
92300 9360 464379 9166 458621
92400 9366 464946 9176 459054
92500 9375 465463 9180 459537
92600 9383 466029 9184 459971
92700 9394 466599 9195 460401
